,day,cumulative_infected,type,type_of_screening_pretty
99,30.0,34.014999999999986,Total infected,Screening 50%
100,31.0,35.934699999999964,Total infected,Screening 50%
101,32.0,38.21599999999998,Total infected,Screening 50%
102,33.0,40.773799999999994,Total infected,Screening 50%
103,34.0,43.030100000000004,Total infected,Screening 50%
104,35.0,44.829199999999986,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.10050000000001091,Total infected,Screening 100%
107,3.0,0.2763999999999953,Total infected,Screening 100%
108,4.0,0.5024999999999977,Total infected,Screening 100%
109,5.0,0.8492999999999711,Total infected,Screening 100%
110,6.0,1.2211999999999819,Total infected,Screening 100%
111,7.0,1.5176999999999907,Total infected,Screening 100%
112,8.0,1.924699999999973,Total infected,Screening 100%
113,9.0,2.487400000000008,Total infected,Screening 100%
114,10.0,3.281499999999994,Total infected,Screening 100%
115,11.0,4.4372000000000185,Total infected,Screening 100%
116,12.0,5.799000000000007,Total infected,Screening 100%
117,13.0,6.999999999999972,Total infected,Screening 100%
118,14.0,7.949799999999982,Total infected,Screening 100%
119,15.0,8.793999999999983,Total infected,Screening 100%
120,16.0,9.939699999999988,Total infected,Screening 100%
121,17.0,11.291300000000035,Total infected,Screening 100%
122,18.0,12.909400000000005,Total infected,Screening 100%
123,19.0,14.653400000000005,Total infected,Screening 100%
124,20.0,16.2312,Total infected,Screening 100%
125,21.0,17.507499999999965,Total infected,Screening 100%
126,22.0,18.41210000000001,Total infected,Screening 100%
127,23.0,19.608000000000004,Total infected,Screening 100%
128,24.0,21.120700000000056,Total infected,Screening 100%
129,25.0,22.879400000000032,Total infected,Screening 100%
130,26.0,24.86930000000001,Total infected,Screening 100%
131,27.0,26.633200000000016,Total infected,Screening 100%
132,28.0,27.929599999999994,Total infected,Screening 100%
133,29.0,28.90459999999996,Total infected,Screening 100%
134,30.0,30.17089999999999,Total infected,Screening 100%
135,31.0,31.59299999999999,Total infected,Screening 100%
136,32.0,33.226099999999946,Total infected,Screening 100%
137,33.0,35.105500000000035,Total infected,Screening 100%
138,34.0,36.703599999999994,Total infected,Screening 100%
139,35.0,38.085499999999996,Total infected,Screening 100%
