,day,agents,type,type_of_screening_pretty,group
402,6.0,0.1266,Exposed in quarantine,Screening 25%,Exposed
403,7.0,0.1357,Exposed in quarantine,Screening 25%,Exposed
404,8.0,0.1508,Exposed in quarantine,Screening 25%,Exposed
405,9.0,0.213,Exposed in quarantine,Screening 25%,Exposed
406,10.0,0.3045,Exposed in quarantine,Screening 25%,Exposed
407,11.0,0.391,Exposed in quarantine,Screening 25%,Exposed
408,12.0,0.48029999999999995,Exposed in quarantine,Screening 25%,Exposed
409,13.0,0.4844,Exposed in quarantine,Screening 25%,Exposed
410,14.0,0.4171,Exposed in quarantine,Screening 25%,Exposed
411,15.0,0.394,Exposed in quarantine,Screening 25%,Exposed
412,16.0,0.41609999999999997,Exposed in quarantine,Screening 25%,Exposed
413,17.0,0.4252,Exposed in quarantine,Screening 25%,Exposed
414,18.0,0.4111,Exposed in quarantine,Screening 25%,Exposed
415,19.0,0.399,Exposed in quarantine,Screening 25%,Exposed
416,20.0,0.3458,Exposed in quarantine,Screening 25%,Exposed
417,21.0,0.3237,Exposed in quarantine,Screening 25%,Exposed
418,22.0,0.26639999999999997,Exposed in quarantine,Screening 25%,Exposed
419,23.0,0.27449999999999997,Exposed in quarantine,Screening 25%,Exposed
420,24.0,0.2734,Exposed in quarantine,Screening 25%,Exposed
421,25.0,0.3518,Exposed in quarantine,Screening 25%,Exposed
422,26.0,0.3879,Exposed in quarantine,Screening 25%,Exposed
423,27.0,0.3036,Exposed in quarantine,Screening 25%,Exposed
424,28.0,0.2704,Exposed in quarantine,Screening 25%,Exposed
425,29.0,0.26539999999999997,Exposed in quarantine,Screening 25%,Exposed
426,30.0,0.22110000000000002,Exposed in quarantine,Screening 25%,Exposed
427,31.0,0.24630000000000002,Exposed in quarantine,Screening 25%,Exposed
428,32.0,0.2593,Exposed in quarantine,Screening 25%,Exposed
429,33.0,0.2925,Exposed in quarantine,Screening 25%,Exposed
430,34.0,0.2212,Exposed in quarantine,Screening 25%,Exposed
431,35.0,0.2091,Exposed in quarantine,Screening 25%,Exposed
432,0.0,0.0,Infected,Screening 25%,Infected
433,1.0,0.9708,Infected,Screening 25%,Infected
434,2.0,1.0101,Infected,Screening 25%,Infected
435,3.0,1.1668,Infected,Screening 25%,Infected
436,4.0,1.4372,Infected,Screening 25%,Infected
437,5.0,1.7055,Infected,Screening 25%,Infected
438,6.0,2.203,Infected,Screening 25%,Infected
439,7.0,2.3477,Infected,Screening 25%,Infected
440,8.0,2.1658,Infected,Screening 25%,Infected
441,9.0,2.1487,Infected,Screening 25%,Infected
442,10.0,2.3186,Infected,Screening 25%,Infected
443,11.0,2.5849,Infected,Screening 25%,Infected
444,12.0,2.6603,Infected,Screening 25%,Infected
445,13.0,2.9055,Infected,Screening 25%,Infected
446,14.0,2.8854,Infected,Screening 25%,Infected
447,15.0,2.6,Infected,Screening 25%,Infected
448,16.0,2.3849,Infected,Screening 25%,Infected
449,17.0,2.3819,Infected,Screening 25%,Infected
450,18.0,2.3658,Infected,Screening 25%,Infected
451,19.0,2.4814,Infected,Screening 25%,Infected
452,20.0,2.7176,Infected,Screening 25%,Infected
453,21.0,2.7407,Infected,Screening 25%,Infected
454,22.0,2.4894,Infected,Screening 25%,Infected
455,23.0,2.4241,Infected,Screening 25%,Infected
456,24.0,2.394,Infected,Screening 25%,Infected
457,25.0,2.3196,Infected,Screening 25%,Infected
458,26.0,2.3096,Infected,Screening 25%,Infected
459,27.0,2.593,Infected,Screening 25%,Infected
460,28.0,2.4643,Infected,Screening 25%,Infected
461,29.0,2.1759,Infected,Screening 25%,Infected
462,30.0,2.1548,Infected,Screening 25%,Infected
463,31.0,2.0844,Infected,Screening 25%,Infected
464,32.0,2.1317,Infected,Screening 25%,Infected
465,33.0,2.0945,Infected,Screening 25%,Infected
466,34.0,2.2372,Infected,Screening 25%,Infected
467,35.0,2.1538,Infected,Screening 25%,Infected
468,0.0,0.0,Infected in quarantine,Screening 25%,Infected
469,1.0,0.0292,Infected in quarantine,Screening 25%,Infected
470,2.0,0.0462,Infected in quarantine,Screening 25%,Infected
471,3.0,0.0995,Infected in quarantine,Screening 25%,Infected
472,4.0,0.1688,Infected in quarantine,Screening 25%,Infected
473,5.0,0.26120000000000004,Infected in quarantine,Screening 25%,Infected
474,6.0,0.27840000000000004,Infected in quarantine,Screening 25%,Infected
475,7.0,0.3678,Infected in quarantine,Screening 25%,Infected
476,8.0,0.6363000000000001,Infected in quarantine,Screening 25%,Infected
477,9.0,0.8322,Infected in quarantine,Screening 25%,Infected
478,10.0,1.0452,Infected in quarantine,Screening 25%,Infected
