,day,cumulative_infected,type,type_pretty
177,58.0,0.7932972413793103,Total infected,40%
178,59.0,0.7972706896551723,Total infected,40%
179,60.0,0.8019206896551725,Total infected,40%
180,1.0,1.9601178917520005e-16,Total infected,70%
181,2.0,0.0061362068965516705,Total infected,70%
182,3.0,0.017504137931034582,Total infected,70%
183,4.0,0.03440689655172437,Total infected,70%
184,5.0,0.0574806896551722,Total infected,70%
185,6.0,0.08495586206896534,Total infected,70%
186,7.0,0.10970275862068951,Total infected,70%
187,8.0,0.13102068965517236,Total infected,70%
188,9.0,0.15561413793103454,Total infected,70%
189,10.0,0.1817568965517242,Total infected,70%
190,11.0,0.20993724137931033,Total infected,70%
191,12.0,0.2389403448275862,Total infected,70%
192,13.0,0.2685717241379312,Total infected,70%
193,14.0,0.29119620689655185,Total infected,70%
194,15.0,0.3093703448275861,Total infected,70%
195,16.0,0.326273448275862,Total infected,70%
196,17.0,0.3413244827586208,Total infected,70%
197,18.0,0.3551175862068964,Total infected,70%
198,19.0,0.3676875862068967,Total infected,70%
199,20.0,0.3792620689655171,Total infected,70%
200,21.0,0.388756896551724,Total infected,70%
201,22.0,0.3962127586206894,Total infected,70%
202,23.0,0.40371068965517243,Total infected,70%
203,24.0,0.4116234482758619,Total infected,70%
204,25.0,0.4207382758620689,Total infected,70%
205,26.0,0.4290448275862067,Total infected,70%
206,27.0,0.4383182758620689,Total infected,70%
207,28.0,0.44703896551724137,Total infected,70%
208,29.0,0.45515206896551713,Total infected,70%
209,30.0,0.4641079310344826,Total infected,70%
210,31.0,0.47400379310344815,Total infected,70%
211,32.0,0.48495620689655167,Total infected,70%
212,33.0,0.4961372413793103,Total infected,70%
213,34.0,0.508458275862069,Total infected,70%
214,35.0,0.5190037931034482,Total infected,70%
215,36.0,0.5282913793103449,Total infected,70%
216,37.0,0.5376410344827586,Total infected,70%
217,38.0,0.5472465517241379,Total infected,70%
218,39.0,0.557128275862069,Total infected,70%
219,40.0,0.567051724137931,Total infected,70%
220,41.0,0.5773548275862068,Total infected,70%
221,42.0,0.5859655172413794,Total infected,70%
222,43.0,0.5932834482758621,Total infected,70%
223,44.0,0.6007044827586207,Total infected,70%
224,45.0,0.6080024137931034,Total infected,70%
225,46.0,0.6154796551724138,Total infected,70%
226,47.0,0.6227906896551725,Total infected,70%
227,48.0,0.6302334482758621,Total infected,70%
228,49.0,0.6364593103448276,Total infected,70%
229,50.0,0.641994827586207,Total infected,70%
230,51.0,0.6482696551724138,Total infected,70%
231,52.0,0.6547789655172414,Total infected,70%
232,53.0,0.6609086206896552,Total infected,70%
233,54.0,0.6671410344827586,Total infected,70%
234,55.0,0.6733675862068964,Total infected,70%
235,56.0,0.6787227586206896,Total infected,70%
236,57.0,0.6838506896551724,Total infected,70%
237,58.0,0.6893303448275862,Total infected,70%
238,59.0,0.6944713793103449,Total infected,70%
239,60.0,0.6997513793103448,Total infected,70%
