,day,values,values_type,type,type_pretty
169,47.0,0.9159227112435905,seasonal,Total infected derivative spline,0%
170,48.0,1.067441986598683,seasonal,Total infected derivative spline,0%
171,49.0,0.9032776156421076,seasonal,Total infected derivative spline,0%
172,50.0,1.1295345138706745,seasonal,Total infected derivative spline,0%
173,51.0,1.156418773119165,seasonal,Total infected derivative spline,0%
174,52.0,0.936232575629405,seasonal,Total infected derivative spline,0%
175,53.0,0.8911718238963738,seasonal,Total infected derivative spline,0%
176,54.0,0.9159227112435905,seasonal,Total infected derivative spline,0%
177,55.0,1.067441986598683,seasonal,Total infected derivative spline,0%
178,56.0,0.9032776156421076,seasonal,Total infected derivative spline,0%
179,57.0,1.1295345138706745,seasonal,Total infected derivative spline,0%
180,58.0,1.156418773119165,seasonal,Total infected derivative spline,0%
181,59.0,,seasonal,Total infected derivative spline,0%
182,60.0,,seasonal,Total infected derivative spline,0%
183,0.0,,resid,Total infected derivative spline,0%
184,1.0,0.9183353614338101,resid,Total infected derivative spline,0%
185,2.0,1.424016762152796,resid,Total infected derivative spline,0%
186,3.0,1.2225082830937164,resid,Total infected derivative spline,0%
187,4.0,0.7600251947186926,resid,Total infected derivative spline,0%
188,5.0,0.7464712715520118,resid,Total infected derivative spline,0%
189,6.0,1.2269172053546846,resid,Total infected derivative spline,0%
190,7.0,1.097710461790777,resid,Total infected derivative spline,0%
191,8.0,1.0718223485189506,resid,Total infected derivative spline,0%
192,9.0,1.2714416443495355,resid,Total infected derivative spline,0%
193,10.0,1.1795038617704232,resid,Total infected derivative spline,0%
194,11.0,0.9501360291478481,resid,Total infected derivative spline,0%
195,12.0,0.8150825313798397,resid,Total infected derivative spline,0%
196,13.0,1.094451904249021,resid,Total infected derivative spline,0%
197,14.0,0.9035086045631875,resid,Total infected derivative spline,0%
198,15.0,0.8641730268759291,resid,Total infected derivative spline,0%
199,16.0,1.0415206495709552,resid,Total infected derivative spline,0%
200,17.0,1.0052590613154408,resid,Total infected derivative spline,0%
201,18.0,0.8792788322338422,resid,Total infected derivative spline,0%
202,19.0,0.7579848409597865,resid,Total infected derivative spline,0%
203,20.0,0.9642285790660421,resid,Total infected derivative spline,0%
204,21.0,0.7723805692452467,resid,Total infected derivative spline,0%
205,22.0,0.7228358570662905,resid,Total infected derivative spline,0%
206,23.0,0.9071166351422353,resid,Total infected derivative spline,0%
207,24.0,0.995576409022282,resid,Total infected derivative spline,0%
208,25.0,0.9260665333534708,resid,Total infected derivative spline,0%
209,26.0,0.7091243124558249,resid,Total infected derivative spline,0%
210,27.0,0.8956329254548252,resid,Total infected derivative spline,0%
211,28.0,0.7672202794274301,resid,Total infected derivative spline,0%
212,29.0,0.7755582710448669,resid,Total infected derivative spline,0%
213,30.0,0.9509188914021547,resid,Total infected derivative spline,0%
214,31.0,0.9829943308105686,resid,Total infected derivative spline,0%
215,32.0,1.0339817936520728,resid,Total infected derivative spline,0%
216,33.0,0.7389644558469548,resid,Total infected derivative spline,0%
217,34.0,0.9189332261724636,resid,Total infected derivative spline,0%
218,35.0,0.8624070514627473,resid,Total infected derivative spline,0%
219,36.0,0.8870517622662396,resid,Total infected derivative spline,0%
220,37.0,0.9944584880476656,resid,Total infected derivative spline,0%
221,38.0,0.8165100243744358,resid,Total infected derivative spline,0%
222,39.0,0.7821816204066867,resid,Total infected derivative spline,0%
223,40.0,1.047665850008706,resid,Total infected derivative spline,0%
224,41.0,1.0182234018991363,resid,Total infected derivative spline,0%
225,42.0,0.8405167800477781,resid,Total infected derivative spline,0%
226,43.0,1.0757514212617856,resid,Total infected derivative spline,0%
227,44.0,0.8158600567400993,resid,Total infected derivative spline,0%
228,45.0,0.7006981654297403,resid,Total infected derivative spline,0%
229,46.0,1.506696825258902,resid,Total infected derivative spline,0%
230,47.0,0.8974415251096518,resid,Total infected derivative spline,0%
231,48.0,0.506338619672137,resid,Total infected derivative spline,0%
232,49.0,1.3809821153311437,resid,Total infected derivative spline,0%
233,50.0,1.255587222238769,resid,Total infected derivative spline,0%
234,51.0,0.16578214330119925,resid,Total infected derivative spline,0%
235,52.0,0.6680651348900334,resid,Total infected derivative spline,0%
236,53.0,0.7327484419351264,resid,Total infected derivative spline,0%
237,54.0,1.8583804833938655,resid,Total infected derivative spline,0%
238,55.0,,resid,Total infected derivative spline,0%
239,56.0,,resid,Total infected derivative spline,0%
240,57.0,,resid,Total infected derivative spline,0%
241,58.0,,resid,Total infected derivative spline,0%
242,59.0,,resid,Total infected derivative spline,0%
243,60.0,,resid,Total infected derivative spline,0%
244,0.0,1.3786999999999807,slope,Total infected derivative spline,10%
245,1.0,2.174350000000004,slope,Total infected derivative spline,10%
246,2.0,4.088200000000029,slope,Total infected derivative spline,10%
247,3.0,6.751499999999993,slope,Total infected derivative spline,10%
248,4.0,10.251499999999993,slope,Total infected derivative spline,10%
249,5.0,10.910800000000009,slope,Total infected derivative spline,10%
250,6.0,8.715449999999976,slope,Total infected derivative spline,10%
251,7.0,11.496049999999997,slope,Total infected derivative spline,10%
252,8.0,17.504950000000008,slope,Total infected derivative spline,10%
253,9.0,21.03099999999999,slope,Total infected derivative spline,10%
254,10.0,22.340700000000012,slope,Total infected derivative spline,10%
255,11.0,21.76955000000001,slope,Total infected derivative spline,10%
256,12.0,18.146299999999997,slope,Total infected derivative spline,10%
257,13.0,13.191400000000002,slope,Total infected derivative spline,10%
258,14.0,11.77055,slope,Total infected derivative spline,10%
259,15.0,11.69234999999999,slope,Total infected derivative spline,10%
260,16.0,10.175399999999996,slope,Total infected derivative spline,10%
261,17.0,8.382800000000003,slope,Total infected derivative spline,10%
262,18.0,6.664299999999997,slope,Total infected derivative spline,10%
263,19.0,5.119200000000006,slope,Total infected derivative spline,10%
264,20.0,3.707400000000007,slope,Total infected derivative spline,10%
265,21.0,2.748499999999993,slope,Total infected derivative spline,10%
266,22.0,2.1583499999999987,slope,Total infected derivative spline,10%
267,23.0,1.6463000000000108,slope,Total infected derivative spline,10%
268,24.0,1.2173999999999978,slope,Total infected derivative spline,10%
269,25.0,0.8957999999999942,slope,Total infected derivative spline,10%
270,26.0,0.6914000000000016,slope,Total infected derivative spline,10%
271,27.0,0.5030500000000018,slope,Total infected derivative spline,10%
272,28.0,0.34770000000000323,slope,Total infected derivative spline,10%
273,29.0,0.287549999999996,slope,Total infected derivative spline,10%
274,30.0,0.22144999999999015,slope,Total infected derivative spline,10%
275,31.0,0.1612999999999971,slope,Total infected derivative spline,10%
276,32.0,0.13219999999999743,slope,Total infected derivative spline,10%
277,33.0,0.09420000000000073,slope,Total infected derivative spline,10%
278,34.0,0.06415000000001214,slope,Total infected derivative spline,10%
279,35.0,0.06310000000000571,slope,Total infected derivative spline,10%
280,36.0,0.056150000000002365,slope,Total infected derivative spline,10%
281,37.0,0.04609999999999559,slope,Total infected derivative spline,10%
282,38.0,0.0309999999999917,slope,Total infected derivative spline,10%
283,39.0,0.02909999999999968,slope,Total infected derivative spline,10%
284,40.0,0.02210000000000889,slope,Total infected derivative spline,10%
285,41.0,0.008000000000009777,slope,Total infected derivative spline,10%
286,42.0,0.00899999999998613,slope,Total infected derivative spline,10%
287,43.0,0.01099999999999568,slope,Total infected derivative spline,10%
288,44.0,0.015000000000000568,slope,Total infected derivative spline,10%
289,45.0,0.01104999999999734,slope,Total infected derivative spline,10%
290,46.0,0.008050000000011437,slope,Total infected derivative spline,10%
291,47.0,0.01099999999999568,slope,Total infected derivative spline,10%
292,48.0,0.01099999999999568,slope,Total infected derivative spline,10%
293,49.0,0.01100000000000989,slope,Total infected derivative spline,10%
294,50.0,0.01104999999999734,slope,Total infected derivative spline,10%
295,51.0,0.008049999999997226,slope,Total infected derivative spline,10%
296,52.0,0.01104999999999734,slope,Total infected derivative spline,10%
297,53.0,0.009050000000002001,slope,Total infected derivative spline,10%
298,54.0,0.009000000000000341,slope,Total infected derivative spline,10%
299,55.0,0.007949999999993906,slope,Total infected derivative spline,10%
300,56.0,0.0040000000000048885,slope,Total infected derivative spline,10%
301,57.0,0.004050000000006548,slope,Total infected derivative spline,10%
302,58.0,0.009000000000000341,slope,Total infected derivative spline,10%
303,59.0,0.015999999999991132,slope,Total infected derivative spline,10%
304,60.0,,slope,Total infected derivative spline,10%
305,0.0,,trend,Total infected derivative spline,10%
306,1.0,,trend,Total infected derivative spline,10%
307,2.0,,trend,Total infected derivative spline,10%
308,3.0,6.32435714285714,trend,Total infected derivative spline,10%
309,4.0,7.769692857142856,trend,Total infected derivative spline,10%
310,5.0,9.959778571428572,trend,Total infected derivative spline,10%
311,6.0,12.380178571428566,trend,Total infected derivative spline,10%
312,7.0,14.607207142857142,trend,Total infected derivative spline,10%
313,8.0,16.252642857142856,trend,Total infected derivative spline,10%
314,9.0,17.28628571428571,trend,Total infected derivative spline,10%
315,10.0,17.925707142857142,trend,Total infected derivative spline,10%
316,11.0,17.96492142857143,trend,Total infected derivative spline,10%
317,12.0,17.134549999999997,trend,Total infected derivative spline,10%
318,13.0,15.58375,trend,Total infected derivative spline,10%
319,14.0,13.589764285714285,trend,Total infected derivative spline,10%
320,15.0,11.431871428571426,trend,Total infected derivative spline,10%
321,16.0,9.570857142857143,trend,Total infected derivative spline,10%
322,17.0,8.216,trend,Total infected derivative spline,10%
323,18.0,6.927135714285713,trend,Total infected derivative spline,10%
324,19.0,5.565135714285714,trend,Total infected derivative spline,10%
325,20.0,4.346692857142859,trend,Total infected derivative spline,10%
326,21.0,3.3230642857142874,trend,Total infected derivative spline,10%
327,22.0,2.4989928571428583,trend,Total infected derivative spline,10%
328,23.0,1.8664500000000004,trend,Total infected derivative spline,10%
329,24.0,1.4086857142857137,trend,Total infected derivative spline,10%
330,25.0,1.0657142857142867,trend,Total infected derivative spline,10%
331,26.0,0.7984571428571434,trend,Total infected derivative spline,10%
332,27.0,0.5949071428571406,trend,Total infected derivative spline,10%
333,28.0,0.44403571428571204,trend,Total infected derivative spline,10%
334,29.0,0.3349499999999982,trend,Total infected derivative spline,10%
335,30.0,0.24963571428571235,trend,Total infected derivative spline,10%
336,31.0,0.18693571428571384,trend,Total infected derivative spline,10%
337,32.0,0.14627857142857134,trend,Total infected derivative spline,10%
338,33.0,0.11322142857142936,trend,Total infected derivative spline,10%
339,34.0,0.08817142857143014,trend,Total infected derivative spline,10%
340,35.0,0.06955714285714366,trend,Total infected derivative spline,10%
341,36.0,0.05482857142857255,trend,Total infected derivative spline,10%
342,37.0,0.04452857142857372,trend,Total infected derivative spline,10%
343,38.0,0.03650714285714481,trend,Total infected derivative spline,10%
344,39.0,0.028778571428570588,trend,Total infected derivative spline,10%
345,40.0,0.022328571428569633,trend,Total infected derivative spline,10%
346,41.0,0.017885714285713204,trend,Total infected derivative spline,10%
347,42.0,0.01503571428571401,trend,Total infected derivative spline,10%
348,43.0,0.01202857142857283,trend,Total infected derivative spline,10%
349,44.0,0.010442857142856657,trend,Total infected derivative spline,10%
350,45.0,0.010871428571426072,trend,Total infected derivative spline,10%
351,46.0,0.011157142857143752,trend,Total infected derivative spline,10%
352,47.0,0.011164285714286848,trend,Total infected derivative spline,10%
353,48.0,0.010171428571429227,trend,Total infected derivative spline,10%
354,49.0,0.010171428571429227,trend,Total infected derivative spline,10%
355,50.0,0.010314285714285023,trend,Total infected derivative spline,10%
356,51.0,0.010028571428571402,trend,Total infected derivative spline,10%
357,52.0,0.009592857142856862,trend,Total infected derivative spline,10%
358,53.0,0.008592857142856148,trend,Total infected derivative spline,10%
359,54.0,0.007592857142857464,trend,Total infected derivative spline,10%
360,55.0,0.007728571428572195,trend,Total infected derivative spline,10%
361,56.0,0.008435714285714165,trend,Total infected derivative spline,10%
362,57.0,,trend,Total infected derivative spline,10%
363,58.0,,trend,Total infected derivative spline,10%
364,59.0,,trend,Total infected derivative spline,10%
365,60.0,0.8342177541964724,trend,Total infected derivative spline,10%
366,0.0,1.0298578528473616,seasonal,Total infected derivative spline,10%
367,1.0,1.1039307005771872,seasonal,Total infected derivative spline,10%
368,2.0,1.065570759759925,seasonal,Total infected derivative spline,10%
369,3.0,1.0582867808566394,seasonal,Total infected derivative spline,10%
370,4.0,1.0463150824915162,seasonal,Total infected derivative spline,10%
371,5.0,0.8618210692708985,seasonal,Total infected derivative spline,10%
372,6.0,0.8342177541964724,seasonal,Total infected derivative spline,10%
373,7.0,1.0298578528473616,seasonal,Total infected derivative spline,10%
374,8.0,1.1039307005771872,seasonal,Total infected derivative spline,10%
375,9.0,1.065570759759925,seasonal,Total infected derivative spline,10%
376,10.0,1.0582867808566394,seasonal,Total infected derivative spline,10%
377,11.0,1.0463150824915162,seasonal,Total infected derivative spline,10%
378,12.0,0.8618210692708985,seasonal,Total infected derivative spline,10%
379,13.0,0.8342177541964724,seasonal,Total infected derivative spline,10%
380,14.0,1.0298578528473616,seasonal,Total infected derivative spline,10%
381,15.0,1.1039307005771872,seasonal,Total infected derivative spline,10%
382,16.0,1.065570759759925,seasonal,Total infected derivative spline,10%
383,17.0,1.0582867808566394,seasonal,Total infected derivative spline,10%
384,18.0,1.0463150824915162,seasonal,Total infected derivative spline,10%
385,19.0,0.8618210692708985,seasonal,Total infected derivative spline,10%
386,20.0,0.8342177541964724,seasonal,Total infected derivative spline,10%
387,21.0,1.0298578528473616,seasonal,Total infected derivative spline,10%
388,22.0,1.1039307005771872,seasonal,Total infected derivative spline,10%
389,23.0,1.065570759759925,seasonal,Total infected derivative spline,10%
390,24.0,1.0582867808566394,seasonal,Total infected derivative spline,10%
391,25.0,1.0463150824915162,seasonal,Total infected derivative spline,10%
392,26.0,0.8618210692708985,seasonal,Total infected derivative spline,10%
393,27.0,0.8342177541964724,seasonal,Total infected derivative spline,10%
394,28.0,1.0298578528473616,seasonal,Total infected derivative spline,10%
395,29.0,1.1039307005771872,seasonal,Total infected derivative spline,10%
396,30.0,1.065570759759925,seasonal,Total infected derivative spline,10%
397,31.0,1.0582867808566394,seasonal,Total infected derivative spline,10%
398,32.0,1.0463150824915162,seasonal,Total infected derivative spline,10%
399,33.0,0.8618210692708985,seasonal,Total infected derivative spline,10%
400,34.0,0.8342177541964724,seasonal,Total infected derivative spline,10%
401,35.0,1.0298578528473616,seasonal,Total infected derivative spline,10%
402,36.0,1.1039307005771872,seasonal,Total infected derivative spline,10%
403,37.0,1.065570759759925,seasonal,Total infected derivative spline,10%
404,38.0,1.0582867808566394,seasonal,Total infected derivative spline,10%
405,39.0,1.0463150824915162,seasonal,Total infected derivative spline,10%
406,40.0,0.8618210692708985,seasonal,Total infected derivative spline,10%
407,41.0,0.8342177541964724,seasonal,Total infected derivative spline,10%
408,42.0,1.0298578528473616,seasonal,Total infected derivative spline,10%
409,43.0,1.1039307005771872,seasonal,Total infected derivative spline,10%
410,44.0,1.065570759759925,seasonal,Total infected derivative spline,10%
411,45.0,1.0582867808566394,seasonal,Total infected derivative spline,10%
412,46.0,1.0463150824915162,seasonal,Total infected derivative spline,10%
413,47.0,0.8618210692708985,seasonal,Total infected derivative spline,10%
414,48.0,0.8342177541964724,seasonal,Total infected derivative spline,10%
415,49.0,1.0298578528473616,seasonal,Total infected derivative spline,10%
416,50.0,1.1039307005771872,seasonal,Total infected derivative spline,10%
417,51.0,1.065570759759925,seasonal,Total infected derivative spline,10%
418,52.0,1.0582867808566394,seasonal,Total infected derivative spline,10%
419,53.0,1.0463150824915162,seasonal,Total infected derivative spline,10%
420,54.0,0.8618210692708985,seasonal,Total infected derivative spline,10%
421,55.0,0.8342177541964724,seasonal,Total infected derivative spline,10%
422,56.0,1.0298578528473616,seasonal,Total infected derivative spline,10%
423,57.0,1.1039307005771872,seasonal,Total infected derivative spline,10%
424,58.0,1.065570759759925,seasonal,Total infected derivative spline,10%
425,59.0,,seasonal,Total infected derivative spline,10%
426,60.0,,seasonal,Total infected derivative spline,10%
427,0.0,,resid,Total infected derivative spline,10%
428,1.0,1.0018474346099464,resid,Total infected derivative spline,10%
429,2.0,1.2467523445241893,resid,Total infected derivative spline,10%
430,3.0,1.0469945624733612,resid,Total infected derivative spline,10%
431,4.0,0.8168565569129327,resid,Total infected derivative spline,10%
432,5.0,0.9434133717958495,resid,Total infected derivative spline,10%
433,6.0,1.0458263927861804,resid,Total infected derivative spline,10%
434,7.0,1.102088384446874,resid,Total infected derivative spline,10%
435,8.0,1.1696022234204597,resid,Total infected derivative spline,10%
436,9.0,1.145040263819529,resid,Total infected derivative spline,10%
437,10.0,1.0121686871284803,resid,Total infected derivative spline,10%
438,11.0,0.9822042518840176,resid,Total infected derivative spline,10%
439,12.0,1.0382582819886839,resid,Total infected derivative spline,10%
440,13.0,0.9931324919434711,resid,Total infected derivative spline,10%
441,14.0,0.9630721969383298,resid,Total infected derivative spline,10%
442,15.0,0.9575167493133555,resid,Total infected derivative spline,10%
443,16.0,0.9090703044379245,resid,Total infected derivative spline,10%
444,17.0,0.8791517638550471,resid,Total infected derivative spline,10%
445,18.0,0.9896767891162183,resid,Total infected derivative spline,10%
446,19.0,0.9914654161053841,resid,Total infected derivative spline,10%
447,20.0,0.838647722565833,resid,Total infected derivative spline,10%
448,21.0,0.7990074094104052,resid,Total infected derivative spline,10%
449,22.0,0.811029950386945,resid,Total infected derivative spline,10%
450,23.0,0.7942676955678855,resid,Total infected derivative spline,10%
451,24.0,0.8275900854715699,resid,Total infected derivative spline,10%
452,25.0,0.981171359691836,resid,Total infected derivative spline,10%
453,26.0,0.9386579438211329,resid,Total infected derivative spline,10%
