,day,agents,type,type_of_screening_pretty
83,14.0,3.1137,Infected,Screening 50%
84,15.0,2.6973,Infected,Screening 50%
85,16.0,2.5846,Infected,Screening 50%
86,17.0,2.5614,Infected,Screening 50%
87,18.0,2.5722,Infected,Screening 50%
88,19.0,2.5501,Infected,Screening 50%
89,20.0,2.9946,Infected,Screening 50%
90,21.0,3.156,Infected,Screening 50%
91,22.0,2.789,Infected,Screening 50%
92,23.0,2.622,Infected,Screening 50%
93,24.0,2.6084,Infected,Screening 50%
94,25.0,2.583,Infected,Screening 50%
95,26.0,2.612,Infected,Screening 50%
96,27.0,3.0122,Infected,Screening 50%
97,28.0,3.1477,Infected,Screening 50%
98,29.0,2.7554,Infected,Screening 50%
99,30.0,2.5926,Infected,Screening 50%
100,31.0,2.5209,Infected,Screening 50%
101,32.0,2.4338,Infected,Screening 50%
102,33.0,2.3662,Infected,Screening 50%
103,34.0,2.6977,Infected,Screening 50%
104,35.0,2.8016,Infected,Screening 50%
105,1.0,0.024,Infected in quarantine,Screening 50%
106,2.0,0.0531,Infected in quarantine,Screening 50%
107,3.0,0.1143,Infected in quarantine,Screening 50%
108,4.0,0.1962,Infected in quarantine,Screening 50%
109,5.0,0.3554,Infected in quarantine,Screening 50%
110,6.0,0.351,Infected in quarantine,Screening 50%
111,7.0,0.3227,Infected in quarantine,Screening 50%
112,8.0,0.5494,Infected in quarantine,Screening 50%
113,9.0,0.8134,Infected in quarantine,Screening 50%
114,10.0,1.1551,Infected in quarantine,Screening 50%
115,11.0,1.5425,Infected in quarantine,Screening 50%
116,12.0,1.9143,Infected in quarantine,Screening 50%
117,13.0,1.7902,Infected in quarantine,Screening 50%
118,14.0,1.6675,Infected in quarantine,Screening 50%
119,15.0,1.9339,Infected in quarantine,Screening 50%
120,16.0,2.1373,Infected in quarantine,Screening 50%
121,17.0,2.3211,Infected in quarantine,Screening 50%
122,18.0,2.5105,Infected in quarantine,Screening 50%
123,19.0,2.6957,Infected in quarantine,Screening 50%
124,20.0,2.4775,Infected in quarantine,Screening 50%
125,21.0,2.2749,Infected in quarantine,Screening 50%
126,22.0,2.3351,Infected in quarantine,Screening 50%
127,23.0,2.377,Infected in quarantine,Screening 50%
128,24.0,2.3908,Infected in quarantine,Screening 50%
129,25.0,2.4648,Infected in quarantine,Screening 50%
130,26.0,2.5554,Infected in quarantine,Screening 50%
131,27.0,2.3407,Infected in quarantine,Screening 50%
132,28.0,2.1463,Infected in quarantine,Screening 50%
133,29.0,2.206,Infected in quarantine,Screening 50%
134,30.0,2.2629,Infected in quarantine,Screening 50%
135,31.0,2.3279,Infected in quarantine,Screening 50%
136,32.0,2.385,Infected in quarantine,Screening 50%
137,33.0,2.4681,Infected in quarantine,Screening 50%
138,34.0,2.2651,Infected in quarantine,Screening 50%
139,35.0,2.0446,Infected in quarantine,Screening 50%
140,1.0,0.9493,Infected,Screening 100%
141,2.0,0.954,Infected,Screening 100%
142,3.0,1.1083,Infected,Screening 100%
143,4.0,1.2292,Infected,Screening 100%
144,5.0,1.3223,Infected,Screening 100%
145,6.0,1.7338,Infected,Screening 100%
146,7.0,1.9399,Infected,Screening 100%
147,8.0,1.6665,Infected,Screening 100%
148,9.0,1.5457,Infected,Screening 100%
149,10.0,1.432,Infected,Screening 100%
150,11.0,1.3658,Infected,Screening 100%
151,12.0,1.2565,Infected,Screening 100%
152,13.0,1.5195,Infected,Screening 100%
153,14.0,1.6144,Infected,Screening 100%
154,15.0,1.3265,Infected,Screening 100%
155,16.0,1.1633,Infected,Screening 100%
156,17.0,1.0417,Infected,Screening 100%
157,18.0,0.9463,Infected,Screening 100%
158,19.0,0.8631,Infected,Screening 100%
159,20.0,1.0735,Infected,Screening 100%
160,21.0,1.1416,Infected,Screening 100%
161,22.0,0.9588,Infected,Screening 100%
162,23.0,0.8609,Infected,Screening 100%
163,24.0,0.8008,Infected,Screening 100%
164,25.0,0.7255,Infected,Screening 100%
165,26.0,0.6292,Infected,Screening 100%
166,27.0,0.7675,Infected,Screening 100%
167,28.0,0.8282,Infected,Screening 100%
168,29.0,0.6979,Infected,Screening 100%
169,30.0,0.6222,Infected,Screening 100%
170,31.0,0.5546,Infected,Screening 100%
171,32.0,0.5005,Infected,Screening 100%
172,33.0,0.4204,Infected,Screening 100%
173,34.0,0.5013,Infected,Screening 100%
174,35.0,0.5339,Infected,Screening 100%
175,1.0,0.0507,Infected in quarantine,Screening 100%
176,2.0,0.1153,Infected in quarantine,Screening 100%
177,3.0,0.226,Infected in quarantine,Screening 100%
178,4.0,0.4056,Infected in quarantine,Screening 100%
179,5.0,0.6603,Infected in quarantine,Screening 100%
180,6.0,0.6442,Infected in quarantine,Screening 100%
181,7.0,0.625,Infected in quarantine,Screening 100%
182,8.0,0.9249,Infected in quarantine,Screening 100%
183,9.0,1.2298,Infected in quarantine,Screening 100%
184,10.0,1.539,Infected in quarantine,Screening 100%
185,11.0,1.8881,Infected in quarantine,Screening 100%
186,12.0,2.2294,Infected in quarantine,Screening 100%
187,13.0,2.0825,Infected in quarantine,Screening 100%
188,14.0,1.9439,Infected in quarantine,Screening 100%
189,15.0,2.0658,Infected in quarantine,Screening 100%
190,16.0,2.1714,Infected in quarantine,Screening 100%
191,17.0,2.2877,Infected in quarantine,Screening 100%
192,18.0,2.356,Infected in quarantine,Screening 100%
193,19.0,2.3545,Infected in quarantine,Screening 100%
194,20.0,2.1708,Infected in quarantine,Screening 100%
195,21.0,1.973,Infected in quarantine,Screening 100%
196,22.0,1.9115,Infected in quarantine,Screening 100%
197,23.0,1.826,Infected in quarantine,Screening 100%
198,24.0,1.7526,Infected in quarantine,Screening 100%
199,25.0,1.7213,Infected in quarantine,Screening 100%
200,26.0,1.6979,Infected in quarantine,Screening 100%
201,27.0,1.5886,Infected in quarantine,Screening 100%
202,28.0,1.4372,Infected in quarantine,Screening 100%
203,29.0,1.3758,Infected in quarantine,Screening 100%
204,30.0,1.3243,Infected in quarantine,Screening 100%
205,31.0,1.3001,Infected in quarantine,Screening 100%
206,32.0,1.2508,Infected in quarantine,Screening 100%
207,33.0,1.2655,Infected in quarantine,Screening 100%
208,34.0,1.17,Infected in quarantine,Screening 100%
209,35.0,1.0643,Infected in quarantine,Screening 100%
