,day,cumulative_infected,type,type_pretty
69,10.0,0.022212962962962973,Total infected,10%
70,11.0,0.0306310185185185,Total infected,10%
71,12.0,0.04269537037037044,Total infected,10%
72,13.0,0.05845462962962968,Total infected,10%
73,14.0,0.0692569444444444,Total infected,10%
74,15.0,0.07683333333333348,Total infected,10%
75,16.0,0.08847731481481479,Total infected,10%
76,17.0,0.10143148148148147,Total infected,10%
77,18.0,0.11719074074074085,Total infected,10%
78,19.0,0.13603657407407413,Total infected,10%
79,20.0,0.15890416666666662,Total infected,10%
80,21.0,0.17704861111111114,Total infected,10%
81,22.0,0.18869212962962972,Total infected,10%
82,23.0,0.2004768518518521,Total infected,10%
83,24.0,0.21520833333333325,Total infected,10%
84,25.0,0.2327907407407409,Total infected,10%
85,26.0,0.2530398148148149,Total infected,10%
86,27.0,0.273849537037037,Total infected,10%
87,28.0,0.29087175925925907,Total infected,10%
88,29.0,0.3037319444444443,Total infected,10%
89,30.0,0.3155629629629628,Total infected,10%
90,31.0,0.328001851851852,Total infected,10%
91,32.0,0.34235925925925925,Total infected,10%
92,33.0,0.3576967592592593,Total infected,10%
93,34.0,0.37467222222222213,Total infected,10%
94,35.0,0.3868314814814815,Total infected,10%
95,36.0,0.3965120370370371,Total infected,10%
96,37.0,0.4059578703703704,Total infected,10%
97,38.0,0.4167606481481482,Total infected,10%
98,39.0,0.42681435185185185,Total infected,10%
99,40.0,0.4386462962962963,Total infected,10%
100,41.0,0.4522078703703704,Total infected,10%
101,42.0,0.4630097222222222,Total infected,10%
102,43.0,0.4701638888888888,Total infected,10%
103,44.0,0.47755370370370365,Total infected,10%
104,45.0,0.48536342592592596,Total infected,10%
105,46.0,0.4942009259259259,Total infected,10%
106,47.0,0.5040217592592593,Total infected,10%
107,48.0,0.5145907407407407,Total infected,10%
108,49.0,0.522587037037037,Total infected,10%
109,50.0,0.5273101851851851,Total infected,10%
110,51.0,0.532875462962963,Total infected,10%
111,52.0,0.5394685185185185,Total infected,10%
112,53.0,0.5468574074074074,Total infected,10%
113,54.0,0.5542462962962963,Total infected,10%
114,55.0,0.5636925925925925,Total infected,10%
115,56.0,0.5698657407407408,Total infected,10%
116,57.0,0.5747291666666667,Total infected,10%
117,58.0,0.5808550925925926,Total infected,10%
118,59.0,0.5861393518518518,Total infected,10%
119,60.0,0.5925930555555555,Total infected,10%
120,1.0,0.0,Total infected,40%
121,2.0,0.00014027777777769757,Total infected,40%
122,3.0,0.0006312500000000338,Total infected,40%
123,4.0,0.00154305555555566,Total infected,40%
124,5.0,0.0023847222222222403,Total infected,40%
125,6.0,0.003998611111111019,Total infected,40%
126,7.0,0.006032638888888818,Total infected,40%
127,8.0,0.007645833333333327,Total infected,40%
128,9.0,0.01094305555555566,Total infected,40%
129,10.0,0.015572222222222246,Total infected,40%
130,11.0,0.021534722222222216,Total infected,40%
131,12.0,0.028689583333333206,Total infected,40%
132,13.0,0.03879166666666675,Total infected,40%
133,14.0,0.04510347222222223,Total infected,40%
134,15.0,0.04994444444444449,Total infected,40%
135,16.0,0.05681736111111116,Total infected,40%
136,17.0,0.06446388888888895,Total infected,40%
137,18.0,0.07379305555555564,Total infected,40%
138,19.0,0.08508680555555553,Total infected,40%
139,20.0,0.09806319444444453,Total infected,40%
140,21.0,0.10641111111111101,Total infected,40%
141,22.0,0.11223333333333319,Total infected,40%
142,23.0,0.11994930555555555,Total infected,40%
143,24.0,0.12991041666666675,Total infected,40%
144,25.0,0.13965972222222225,Total infected,40%
145,26.0,0.15144513888888878,Total infected,40%
146,27.0,0.1643513888888888,Total infected,40%
147,28.0,0.17515486111111095,Total infected,40%
148,29.0,0.1828000000000001,Total infected,40%
149,30.0,0.19121805555555543,Total infected,40%
150,31.0,0.20019652777777766,Total infected,40%
151,32.0,0.21177083333333327,Total infected,40%
152,33.0,0.22404652777777775,Total infected,40%
153,34.0,0.23744374999999993,Total infected,40%
154,35.0,0.24845694444444444,Total infected,40%
155,36.0,0.2565243055555556,Total infected,40%
156,37.0,0.2654326388888888,Total infected,40%
157,38.0,0.2737097222222222,Total infected,40%
158,39.0,0.28296874999999994,Total infected,40%
159,40.0,0.2934902777777778,Total infected,40%
160,41.0,0.3066069444444444,Total infected,40%
161,42.0,0.3155152777777778,Total infected,40%
162,43.0,0.3208479166666668,Total infected,40%
163,44.0,0.32779166666666665,Total infected,40%
164,45.0,0.33691111111111116,Total infected,40%
165,46.0,0.34511805555555547,Total infected,40%
166,47.0,0.355711111111111,Total infected,40%
167,48.0,0.36616180555555566,Total infected,40%
168,49.0,0.37275555555555545,Total infected,40%
169,50.0,0.37801666666666656,Total infected,40%
170,51.0,0.38341736111111113,Total infected,40%
171,52.0,0.39015138888888895,Total infected,40%
172,53.0,0.3971666666666667,Total infected,40%
173,54.0,0.4059347222222223,Total infected,40%
174,55.0,0.4149138888888888,Total infected,40%
175,56.0,0.42178819444444443,Total infected,40%
176,57.0,0.42585555555555554,Total infected,40%
177,58.0,0.4315374999999999,Total infected,40%
178,59.0,0.43813125,Total infected,40%
179,60.0,0.4454263888888889,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,0.0002805555555555925,Total infected,70%
182,3.0,0.0011222222222221727,Total infected,70%
183,4.0,0.0019638888888889503,Total infected,70%
184,5.0,0.002806944444444465,Total infected,70%
185,6.0,0.004770833333333415,Total infected,70%
186,7.0,0.006734722222222168,Total infected,70%
187,8.0,0.009118055555555473,Total infected,70%
188,9.0,0.011504166666666846,Total infected,70%
189,10.0,0.014029166666666783,Total infected,70%
190,11.0,0.017116666666666645,Total infected,70%
191,12.0,0.01978194444444428,Total infected,70%
192,13.0,0.025112499999999944,Total infected,70%
193,14.0,0.030302777777777914,Total infected,70%
194,15.0,0.03353055555555547,Total infected,70%
195,16.0,0.03647500000000016,Total infected,70%
196,17.0,0.03998333333333331,Total infected,70%
197,18.0,0.0444722222222222,Total infected,70%
198,19.0,0.050504166666666746,Total infected,70%
199,20.0,0.05737916666666681,Total infected,70%
200,21.0,0.06341111111111096,Total infected,70%
201,22.0,0.06691944444444431,Total infected,70%
202,23.0,0.07295138888888886,Total infected,70%
203,24.0,0.07926527777777753,Total infected,70%
204,25.0,0.08487638888888899,Total infected,70%
205,26.0,0.09217222222222216,Total infected,70%
206,27.0,0.10199305555555543,Total infected,70%
207,28.0,0.10774444444444439,Total infected,70%
208,29.0,0.11363611111111105,Total infected,70%
209,30.0,0.11868611111111102,Total infected,70%
210,31.0,0.12654305555555556,Total infected,70%
211,32.0,0.13468055555555558,Total infected,70%
212,33.0,0.14365833333333336,Total infected,70%
213,34.0,0.15277638888888884,Total infected,70%
214,35.0,0.15993333333333323,Total infected,70%
215,36.0,0.16442361111111106,Total infected,70%
216,37.0,0.1705958333333332,Total infected,70%
217,38.0,0.17803055555555553,Total infected,70%
218,39.0,0.18518611111111108,Total infected,70%
219,40.0,0.19430555555555548,Total infected,70%
220,41.0,0.2011777777777778,Total infected,70%
221,42.0,0.20763194444444444,Total infected,70%
222,43.0,0.21380555555555553,Total infected,70%
223,44.0,0.22039861111111106,Total infected,70%
224,45.0,0.2274125,Total infected,70%
225,46.0,0.23540972222222212,Total infected,70%
226,47.0,0.24326666666666666,Total infected,70%
227,48.0,0.2521055555555556,Total infected,70%
228,49.0,0.25869861111111114,Total infected,70%
229,50.0,0.26248611111111114,Total infected,70%
230,51.0,0.2683791666666667,Total infected,70%
231,52.0,0.27412916666666665,Total infected,70%
232,53.0,0.2815652777777777,Total infected,70%
233,54.0,0.2905444444444444,Total infected,70%
234,55.0,0.2988222222222221,Total infected,70%
235,56.0,0.3045736111111112,Total infected,70%
236,57.0,0.30836250000000004,Total infected,70%
237,58.0,0.31439444444444437,Total infected,70%
238,59.0,0.31986666666666674,Total infected,70%
239,60.0,0.3257583333333333,Total infected,70%
