,day,cumulative_infected,type,type_pretty
133,14.0,0.03668611111111117,Total infected,40%
134,15.0,0.040263888888888905,Total infected,40%
135,16.0,0.04650694444444446,Total infected,40%
136,17.0,0.05471388888888898,Total infected,40%
137,18.0,0.06481527777777767,Total infected,40%
138,19.0,0.07568749999999981,Total infected,40%
139,20.0,0.09013819444444454,Total infected,40%
140,21.0,0.09911666666666659,Total infected,40%
141,22.0,0.10563958333333348,Total infected,40%
142,23.0,0.11777500000000006,Total infected,40%
143,24.0,0.13166458333333342,Total infected,40%
144,25.0,0.14576388888888894,Total infected,40%
145,26.0,0.16477361111111113,Total infected,40%
146,27.0,0.18448402777777773,Total infected,40%
147,28.0,0.19710972222222228,Total infected,40%
148,29.0,0.20573819444444436,Total infected,40%
149,30.0,0.21990763888888884,Total infected,40%
150,31.0,0.23576041666666658,Total infected,40%
151,32.0,0.25287638888888886,Total infected,40%
152,33.0,0.27146458333333334,Total infected,40%
153,34.0,0.2904034722222221,Total infected,40%
154,35.0,0.3049937499999999,Total infected,40%
155,36.0,0.3146034722222222,Total infected,40%
156,37.0,0.32898472222222236,Total infected,40%
157,38.0,0.34322430555555555,Total infected,40%
158,39.0,0.3603402777777778,Total infected,40%
159,40.0,0.3784368055555556,Total infected,40%
160,41.0,0.3981479166666666,Total infected,40%
161,42.0,0.4111951388888888,Total infected,40%
162,43.0,0.420525,Total infected,40%
163,44.0,0.4335027777777778,Total infected,40%
164,45.0,0.4497750000000001,Total infected,40%
165,46.0,0.46534791666666675,Total infected,40%
166,47.0,0.4827444444444444,Total infected,40%
167,48.0,0.4997888888888889,Total infected,40%
168,49.0,0.5123451388888889,Total infected,40%
169,50.0,0.5214645833333332,Total infected,40%
170,51.0,0.5340909722222222,Total infected,40%
171,52.0,0.5451743055555555,Total infected,40%
172,53.0,0.5586430555555555,Total infected,40%
173,54.0,0.5693743055555556,Total infected,40%
174,55.0,0.5831930555555556,Total infected,40%
175,56.0,0.5932249999999999,Total infected,40%
176,57.0,0.6012215277777777,Total infected,40%
177,58.0,0.6095680555555556,Total infected,40%
178,59.0,0.6197395833333333,Total infected,40%
179,60.0,0.6303319444444444,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,0.0,Total infected,70%
182,3.0,0.0008416666666665802,Total infected,70%
183,4.0,0.0022444444444443454,Total infected,70%
184,5.0,0.00336805555555565,Total infected,70%
185,6.0,0.004490277777777823,Total infected,70%
186,7.0,0.004911111111111113,Total infected,70%
187,8.0,0.0065944444444444705,Total infected,70%
188,9.0,0.007716666666666643,Total infected,70%
189,10.0,0.009538888888888961,Total infected,70%
190,11.0,0.011644444444444346,Total infected,70%
191,12.0,0.01374861111111119,Total infected,70%
192,13.0,0.017256944444444342,Total infected,70%
193,14.0,0.019922222222222372,Total infected,70%
194,15.0,0.02104305555555561,Total infected,70%
195,16.0,0.0230083333333331,Total infected,70%
196,17.0,0.025533333333333234,Total infected,70%
197,18.0,0.029461111111111136,Total infected,70%
198,19.0,0.035774999999999814,Total infected,70%
199,20.0,0.0404041666666666,Total infected,70%
200,21.0,0.04363055555555562,Total infected,70%
201,22.0,0.04531388888888878,Total infected,70%
202,23.0,0.048401388888888834,Total infected,70%
203,24.0,0.05260972222222233,Total infected,70%
204,25.0,0.05822222222222232,Total infected,70%
205,26.0,0.0632722222222224,Total infected,70%
206,27.0,0.06944444444444464,Total infected,70%
207,28.0,0.07281111111111097,Total infected,70%
208,29.0,0.07589861111111122,Total infected,70%
209,30.0,0.08136944444444438,Total infected,70%
210,31.0,0.08529861111111121,Total infected,70%
211,32.0,0.0902083333333332,Total infected,70%
212,33.0,0.0955402777777776,Total infected,70%
213,34.0,0.10171250000000004,Total infected,70%
214,35.0,0.10493750000000013,Total infected,70%
215,36.0,0.10914583333333343,Total infected,70%
216,37.0,0.1118125,Total infected,70%
217,38.0,0.11658194444444447,Total infected,70%
218,39.0,0.12261527777777775,Total infected,70%
219,40.0,0.12668472222222218,Total infected,70%
220,41.0,0.13229583333333345,Total infected,70%
221,42.0,0.13706527777777783,Total infected,70%
222,43.0,0.1402930555555556,Total infected,70%
223,44.0,0.14295833333333322,Total infected,70%
224,45.0,0.14674583333333344,Total infected,70%
225,46.0,0.15207777777777784,Total infected,70%
226,47.0,0.15642638888888893,Total infected,70%
227,48.0,0.1613361111111111,Total infected,70%
228,49.0,0.1652638888888888,Total infected,70%
229,50.0,0.16891111111111112,Total infected,70%
230,51.0,0.17354166666666662,Total infected,70%
231,52.0,0.17746944444444443,Total infected,70%
232,53.0,0.18181805555555552,Total infected,70%
233,54.0,0.18672916666666672,Total infected,70%
234,55.0,0.1920597222222223,Total infected,70%
235,56.0,0.1954263888888889,Total infected,70%
236,57.0,0.19879305555555563,Total infected,70%
237,58.0,0.2014597222222222,Total infected,70%
238,59.0,0.20650972222222228,Total infected,70%
239,60.0,0.2117013888888889,Total infected,70%
