,day,infected,type,type_pretty
146,24.0,9.414100000000001,Infected,40%
147,25.0,10.1515,Infected,40%
148,26.0,11.444400000000002,Infected,40%
149,27.0,12.6969,Infected,40%
150,28.0,12.737300000000001,Infected,40%
151,29.0,12.1717,Infected,40%
152,30.0,12.616200000000001,Infected,40%
153,31.0,13.212200000000001,Infected,40%
154,32.0,13.7273,Infected,40%
155,33.0,14.6364,Infected,40%
156,34.0,15.383800000000003,Infected,40%
157,35.0,15.474800000000002,Infected,40%
158,36.0,14.848500000000001,Infected,40%
159,37.0,14.8081,Infected,40%
160,38.0,14.9395,Infected,40%
161,39.0,15.4546,Infected,40%
162,40.0,16.1718,Infected,40%
163,41.0,16.6869,Infected,40%
164,42.0,16.343500000000002,Infected,40%
165,43.0,15.5859,Infected,40%
166,44.0,15.454600000000001,Infected,40%
167,45.0,15.8485,Infected,40%
168,46.0,15.858600000000001,Infected,40%
169,47.0,15.999999999999998,Infected,40%
170,48.0,16.3434,Infected,40%
171,49.0,15.6262,Infected,40%
172,50.0,14.606000000000002,Infected,40%
173,51.0,14.4849,Infected,40%
174,52.0,13.7576,Infected,40%
175,53.0,13.7475,Infected,40%
176,54.0,13.3132,Infected,40%
177,55.0,13.5354,Infected,40%
178,56.0,13.222299999999999,Infected,40%
179,57.0,12.4445,Infected,40%
180,58.0,11.7677,Infected,40%
181,59.0,11.818200000000001,Infected,40%
182,60.0,11.3232,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.0,Infected,70%
186,3.0,0.0606,Infected,70%
187,4.0,0.1616,Infected,70%
188,5.0,0.2323,Infected,70%
189,6.0,0.2222,Infected,70%
190,7.0,0.2323,Infected,70%
191,8.0,0.3232,Infected,70%
192,9.0,0.3434,Infected,70%
193,10.0,0.4444,Infected,70%
194,11.0,0.5252,Infected,70%
195,12.0,0.6364,Infected,70%
196,13.0,0.8182,Infected,70%
197,14.0,0.9596,Infected,70%
198,15.0,0.9293,Infected,70%
199,16.0,1.0101,Infected,70%
200,17.0,1.0808,Infected,70%
201,18.0,1.1919,Infected,70%
202,19.0,1.4646,Infected,70%
203,20.0,1.6261999999999999,Infected,70%
204,21.0,1.6667,Infected,70%
205,22.0,1.5655999999999999,Infected,70%
206,23.0,1.5655999999999999,Infected,70%
207,24.0,1.6768,Infected,70%
208,25.0,1.8788,Infected,70%
209,26.0,1.9394,Infected,70%
210,27.0,2.1717,Infected,70%
211,28.0,2.1212,Infected,70%
212,29.0,2.0808,Infected,70%
213,30.0,2.1818,Infected,70%
214,31.0,2.2121,Infected,70%
215,32.0,2.303,Infected,70%
216,33.0,2.4141,Infected,70%
217,34.0,2.5252,Infected,70%
218,35.0,2.4444,Infected,70%
219,36.0,2.4949,Infected,70%
220,37.0,2.3535,Infected,70%
221,38.0,2.3636,Infected,70%
222,39.0,2.4444,Infected,70%
223,40.0,2.4242,Infected,70%
224,41.0,2.4242,Infected,70%
225,42.0,2.5454,Infected,70%
226,43.0,2.3939,Infected,70%
227,44.0,2.2626,Infected,70%
228,45.0,2.1818,Infected,70%
229,46.0,2.3131,Infected,70%
230,47.0,2.2222,Infected,70%
231,48.0,2.3131,Infected,70%
232,49.0,2.2929,Infected,70%
233,50.0,2.3333,Infected,70%
234,51.0,2.3333,Infected,70%
235,52.0,2.2626,Infected,70%
236,53.0,2.202,Infected,70%
237,54.0,2.2424,Infected,70%
238,55.0,2.3636,Infected,70%
239,56.0,2.2525,Infected,70%
240,57.0,2.1313,Infected,70%
241,58.0,2.0101,Infected,70%
242,59.0,2.1616,Infected,70%
243,60.0,2.2525,Infected,70%
