,day,agents,type,type_of_screening_pretty
65,31.0,5.6787,Infected in quarantine,Without screening
66,32.0,5.8789,Infected in quarantine,Without screening
67,33.0,6.1091,Infected in quarantine,Without screening
68,34.0,6.5976,Infected in quarantine,Without screening
69,35.0,6.9229,Infected in quarantine,Without screening
70,1.0,0.0,Infected,Screening 25%
71,2.0,0.0854,Infected,Screening 25%
72,3.0,0.2312,Infected,Screening 25%
73,4.0,0.407,Infected,Screening 25%
74,5.0,0.608,Infected,Screening 25%
75,6.0,0.9196,Infected,Screening 25%
76,7.0,1.1759,Infected,Screening 25%
77,8.0,1.3518,Infected,Screening 25%
78,9.0,1.6533,Infected,Screening 25%
79,10.0,2.201,Infected,Screening 25%
80,11.0,2.799,Infected,Screening 25%
81,12.0,2.7337,Infected,Screening 25%
82,13.0,3.6533,Infected,Screening 25%
83,14.0,3.9246,Infected,Screening 25%
84,15.0,4.1457,Infected,Screening 25%
85,16.0,4.7085,Infected,Screening 25%
86,17.0,5.4322,Infected,Screening 25%
87,18.0,6.3769,Infected,Screening 25%
88,19.0,5.7035,Infected,Screening 25%
89,20.0,6.8291,Infected,Screening 25%
90,21.0,7.2563,Infected,Screening 25%
91,22.0,7.392,Infected,Screening 25%
92,23.0,7.8141,Infected,Screening 25%
93,24.0,8.794,Infected,Screening 25%
94,25.0,9.7387,Infected,Screening 25%
95,26.0,8.1005,Infected,Screening 25%
96,27.0,9.3769,Infected,Screening 25%
97,28.0,9.799,Infected,Screening 25%
98,29.0,9.3216,Infected,Screening 25%
99,30.0,9.6533,Infected,Screening 25%
100,31.0,10.6985,Infected,Screening 25%
101,32.0,11.5025,Infected,Screening 25%
102,33.0,8.3819,Infected,Screening 25%
103,34.0,9.5729,Infected,Screening 25%
104,35.0,9.7638,Infected,Screening 25%
105,1.0,0.0,Infected in quarantine,Screening 25%
106,2.0,0.0,Infected in quarantine,Screening 25%
107,3.0,0.0,Infected in quarantine,Screening 25%
108,4.0,0.005,Infected in quarantine,Screening 25%
109,5.0,0.09040000000000001,Infected in quarantine,Screening 25%
110,6.0,0.0854,Infected in quarantine,Screening 25%
111,7.0,0.1457,Infected in quarantine,Screening 25%
112,8.0,0.14579999999999999,Infected in quarantine,Screening 25%
113,9.0,0.201,Infected in quarantine,Screening 25%
114,10.0,0.2814,Infected in quarantine,Screening 25%
115,11.0,0.41709999999999997,Infected in quarantine,Screening 25%
116,12.0,1.2463000000000002,Infected in quarantine,Screening 25%
117,13.0,1.412,Infected in quarantine,Screening 25%
118,14.0,1.6079999999999999,Infected in quarantine,Screening 25%
119,15.0,1.578,Infected in quarantine,Screening 25%
120,16.0,1.5929000000000002,Infected in quarantine,Screening 25%
121,17.0,1.8340999999999998,Infected in quarantine,Screening 25%
122,18.0,2.0552,Infected in quarantine,Screening 25%
123,19.0,3.9798999999999998,Infected in quarantine,Screening 25%
124,20.0,4.1407,Infected in quarantine,Screening 25%
125,21.0,4.1608,Infected in quarantine,Screening 25%
126,22.0,4.0854,Infected in quarantine,Screening 25%
127,23.0,4.1558,Infected in quarantine,Screening 25%
128,24.0,4.1556999999999995,Infected in quarantine,Screening 25%
129,25.0,4.211,Infected in quarantine,Screening 25%
130,26.0,7.241199999999999,Infected in quarantine,Screening 25%
131,27.0,7.226100000000001,Infected in quarantine,Screening 25%
132,28.0,7.0553,Infected in quarantine,Screening 25%
133,29.0,6.9698,Infected in quarantine,Screening 25%
134,30.0,6.859299999999999,Infected in quarantine,Screening 25%
135,31.0,6.6332,Infected in quarantine,Screening 25%
136,32.0,6.5176,Infected in quarantine,Screening 25%
137,33.0,10.2864,Infected in quarantine,Screening 25%
138,34.0,10.2813,Infected in quarantine,Screening 25%
139,35.0,9.9196,Infected in quarantine,Screening 25%
140,1.0,0.0,Infected,Screening 50%
141,2.0,0.0704,Infected,Screening 50%
142,3.0,0.1809,Infected,Screening 50%
143,4.0,0.3719,Infected,Screening 50%
144,5.0,0.4472,Infected,Screening 50%
145,6.0,0.7286,Infected,Screening 50%
146,7.0,0.9849,Infected,Screening 50%
147,8.0,0.995,Infected,Screening 50%
148,9.0,1.2965,Infected,Screening 50%
149,10.0,1.7688,Infected,Screening 50%
150,11.0,2.3769,Infected,Screening 50%
151,12.0,1.9849,Infected,Screening 50%
152,13.0,2.6281,Infected,Screening 50%
153,14.0,2.9899,Infected,Screening 50%
154,15.0,3.0302,Infected,Screening 50%
155,16.0,3.4925,Infected,Screening 50%
156,17.0,4.0151,Infected,Screening 50%
157,18.0,4.8593,Infected,Screening 50%
158,19.0,3.1508,Infected,Screening 50%
159,20.0,4.005,Infected,Screening 50%
160,21.0,4.4372,Infected,Screening 50%
161,22.0,4.2613,Infected,Screening 50%
162,23.0,5.0101,Infected,Screening 50%
163,24.0,5.4271,Infected,Screening 50%
164,25.0,6.4523,Infected,Screening 50%
165,26.0,4.5176,Infected,Screening 50%
166,27.0,5.2211,Infected,Screening 50%
167,28.0,5.3166,Infected,Screening 50%
168,29.0,5.3266,Infected,Screening 50%
169,30.0,5.8392,Infected,Screening 50%
170,31.0,6.5477,Infected,Screening 50%
171,32.0,7.4673,Infected,Screening 50%
172,33.0,4.4824,Infected,Screening 50%
173,34.0,5.3216,Infected,Screening 50%
174,35.0,5.7437,Infected,Screening 50%
175,1.0,0.0,Infected in quarantine,Screening 50%
176,2.0,0.0,Infected in quarantine,Screening 50%
177,3.0,0.0,Infected in quarantine,Screening 50%
178,4.0,0.0,Infected in quarantine,Screening 50%
179,5.0,0.196,Infected in quarantine,Screening 50%
180,6.0,0.23120000000000002,Infected in quarantine,Screening 50%
181,7.0,0.24120000000000003,Infected in quarantine,Screening 50%
182,8.0,0.2312,Infected in quarantine,Screening 50%
183,9.0,0.24120000000000003,Infected in quarantine,Screening 50%
184,10.0,0.2262,Infected in quarantine,Screening 50%
185,11.0,0.2764,Infected in quarantine,Screening 50%
186,12.0,1.3819,Infected in quarantine,Screening 50%
187,13.0,1.4471999999999998,Infected in quarantine,Screening 50%
188,14.0,1.6181999999999999,Infected in quarantine,Screening 50%
189,15.0,1.6784999999999999,Infected in quarantine,Screening 50%
190,16.0,1.7186,Infected in quarantine,Screening 50%
191,17.0,1.8543,Infected in quarantine,Screening 50%
192,18.0,1.9697999999999998,Infected in quarantine,Screening 50%
193,19.0,4.784,Infected in quarantine,Screening 50%
194,20.0,4.8794,Infected in quarantine,Screening 50%
195,21.0,4.995,Infected in quarantine,Screening 50%
196,22.0,4.7237,Infected in quarantine,Screening 50%
197,23.0,4.3819,Infected in quarantine,Screening 50%
198,24.0,4.4773,Infected in quarantine,Screening 50%
199,25.0,4.2714,Infected in quarantine,Screening 50%
200,26.0,6.9799,Infected in quarantine,Screening 50%
201,27.0,6.9597,Infected in quarantine,Screening 50%
202,28.0,6.995,Infected in quarantine,Screening 50%
203,29.0,6.6281,Infected in quarantine,Screening 50%
204,30.0,6.2714,Infected in quarantine,Screening 50%
205,31.0,5.6281,Infected in quarantine,Screening 50%
206,32.0,5.281499999999999,Infected in quarantine,Screening 50%
207,33.0,8.5024,Infected in quarantine,Screening 50%
208,34.0,8.0904,Infected in quarantine,Screening 50%
209,35.0,7.6129999999999995,Infected in quarantine,Screening 50%
210,1.0,0.0,Infected,Screening 100%
211,2.0,0.1005,Infected,Screening 100%
212,3.0,0.2714,Infected,Screening 100%
213,4.0,0.4874,Infected,Screening 100%
214,5.0,0.4623,Infected,Screening 100%
215,6.0,0.7286,Infected,Screening 100%
216,7.0,0.8844,Infected,Screening 100%
217,8.0,1.1709,Infected,Screening 100%
218,9.0,1.5678,Infected,Screening 100%
219,10.0,2.1005,Infected,Screening 100%
220,11.0,2.8945,Infected,Screening 100%
221,12.0,1.3769,Infected,Screening 100%
222,13.0,1.9799,Infected,Screening 100%
223,14.0,2.2915,Infected,Screening 100%
224,15.0,2.4724,Infected,Screening 100%
225,16.0,3.0653,Infected,Screening 100%
226,17.0,3.7085,Infected,Screening 100%
227,18.0,4.4523,Infected,Screening 100%
228,19.0,1.5879,Infected,Screening 100%
229,20.0,2.2613,Infected,Screening 100%
230,21.0,2.6482,Infected,Screening 100%
231,22.0,2.804,Infected,Screening 100%
232,23.0,3.3065,Infected,Screening 100%
233,24.0,3.9347,Infected,Screening 100%
234,25.0,4.7085,Infected,Screening 100%
235,26.0,1.794,Infected,Screening 100%
236,27.0,2.5377,Infected,Screening 100%
237,28.0,2.8291,Infected,Screening 100%
238,29.0,2.8894,Infected,Screening 100%
239,30.0,3.3618,Infected,Screening 100%
240,31.0,3.9347,Infected,Screening 100%
241,32.0,4.598,Infected,Screening 100%
242,33.0,1.809,Infected,Screening 100%
243,34.0,2.5025,Infected,Screening 100%
244,35.0,2.9347,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,0.0,Infected in quarantine,Screening 100%
247,3.0,0.0,Infected in quarantine,Screening 100%
248,4.0,0.0,Infected in quarantine,Screening 100%
249,5.0,0.2915,Infected in quarantine,Screening 100%
250,6.0,0.2865,Infected in quarantine,Screening 100%
251,7.0,0.3015,Infected in quarantine,Screening 100%
252,8.0,0.2915,Infected in quarantine,Screening 100%
253,9.0,0.30160000000000003,Infected in quarantine,Screening 100%
254,10.0,0.3718,Infected in quarantine,Screening 100%
255,11.0,0.42210000000000003,Infected in quarantine,Screening 100%
256,12.0,2.809,Infected in quarantine,Screening 100%
257,13.0,2.784,Infected in quarantine,Screening 100%
258,14.0,2.7538,Infected in quarantine,Screening 100%
259,15.0,2.6131,Infected in quarantine,Screening 100%
260,16.0,2.4472,Infected in quarantine,Screening 100%
261,17.0,2.3669,Infected in quarantine,Screening 100%
262,18.0,2.3719,Infected in quarantine,Screening 100%
263,19.0,5.9849,Infected in quarantine,Screening 100%
264,20.0,5.8995999999999995,Infected in quarantine,Screening 100%
265,21.0,5.7237,Infected in quarantine,Screening 100%
266,22.0,5.437200000000001,Infected in quarantine,Screening 100%
267,23.0,4.9899000000000004,Infected in quarantine,Screening 100%
268,24.0,4.6784,Infected in quarantine,Screening 100%
269,25.0,4.4522,Infected in quarantine,Screening 100%
270,26.0,7.4222,Infected in quarantine,Screening 100%
271,27.0,7.2211,Infected in quarantine,Screening 100%
272,28.0,7.0,Infected in quarantine,Screening 100%
273,29.0,6.5979,Infected in quarantine,Screening 100%
274,30.0,6.0402000000000005,Infected in quarantine,Screening 100%
275,31.0,5.477399999999999,Infected in quarantine,Screening 100%
276,32.0,5.2261,Infected in quarantine,Screening 100%
277,33.0,7.5377,Infected in quarantine,Screening 100%
278,34.0,7.221100000000001,Infected in quarantine,Screening 100%
279,35.0,6.9196,Infected in quarantine,Screening 100%
