,day,cumulative_infected,type,type_pretty
223,44.0,0.2392093103448276,Total infected,70%
224,45.0,0.23970000000000002,Total infected,70%
225,46.0,0.24030793103448278,Total infected,70%
226,47.0,0.24074379310344826,Total infected,70%
227,48.0,0.24121344827586205,Total infected,70%
228,49.0,0.24158,Total infected,70%
229,50.0,0.2418768965517241,Total infected,70%
230,51.0,0.24211896551724132,Total infected,70%
231,52.0,0.24247137931034482,Total infected,70%
232,53.0,0.24273379310344825,Total infected,70%
233,54.0,0.2430168965517241,Total infected,70%
234,55.0,0.24334206896551722,Total infected,70%
235,56.0,0.24354896551724137,Total infected,70%
236,57.0,0.24378413793103443,Total infected,70%
237,58.0,0.24404000000000003,Total infected,70%
238,59.0,0.24422655172413799,Total infected,70%
239,60.0,0.24444758620689658,Total infected,70%
