,day,cumulative_infected,type,type_pretty
143,24.0,0.15516319444444437,Total infected,40%
144,25.0,0.17290902777777775,Total infected,40%
145,26.0,0.1923402777777778,Total infected,40%
146,27.0,0.2113493055555555,Total infected,40%
147,28.0,0.2256590277777777,Total infected,40%
148,29.0,0.23772430555555563,Total infected,40%
149,30.0,0.25273541666666666,Total infected,40%
150,31.0,0.26788680555555566,Total infected,40%
151,32.0,0.2870368055555556,Total infected,40%
152,33.0,0.30583611111111114,Total infected,40%
153,34.0,0.32512569444444445,Total infected,40%
154,35.0,0.33978611111111107,Total infected,40%
155,36.0,0.3490458333333333,Total infected,40%
156,37.0,0.3615312499999999,Total infected,40%
157,38.0,0.37745555555555554,Total infected,40%
158,39.0,0.39499166666666663,Total infected,40%
159,40.0,0.4111951388888889,Total infected,40%
160,41.0,0.4303451388888888,Total infected,40%
161,42.0,0.4452861111111111,Total infected,40%
162,43.0,0.4570715277777778,Total infected,40%
163,44.0,0.4714506944444444,Total infected,40%
164,45.0,0.48891666666666667,Total infected,40%
165,46.0,0.5057520833333333,Total infected,40%
166,47.0,0.5239895833333333,Total infected,40%
167,48.0,0.5432097222222222,Total infected,40%
168,49.0,0.5552041666666667,Total infected,40%
169,50.0,0.5649555555555555,Total infected,40%
170,51.0,0.5752659722222222,Total infected,40%
171,52.0,0.5888048611111112,Total infected,40%
172,53.0,0.6022729166666667,Total infected,40%
173,54.0,0.6163722222222222,Total infected,40%
174,55.0,0.6295590277777777,Total infected,40%
175,56.0,0.6389590277777777,Total infected,40%
176,57.0,0.6470958333333333,Total infected,40%
177,58.0,0.6562847222222222,Total infected,40%
178,59.0,0.6661055555555556,Total infected,40%
179,60.0,0.67585625,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,0.0002805555555555925,Total infected,70%
182,3.0,0.0008416666666667775,Total infected,70%
183,4.0,0.002104166666666648,Total infected,70%
184,5.0,0.0030875000000000576,Total infected,70%
185,6.0,0.004770833333333218,Total infected,70%
186,7.0,0.006173611111110983,Total infected,70%
187,8.0,0.007715277777777906,Total infected,70%
188,9.0,0.00981944444444475,Total infected,70%
189,10.0,0.011504166666666846,Total infected,70%
190,11.0,0.014449999999999876,Total infected,70%
191,12.0,0.017956944444444487,Total infected,70%
192,13.0,0.022726388888888966,Total infected,70%
193,14.0,0.02609444444444442,Total infected,70%
194,15.0,0.02791805555555567,Total infected,70%
195,16.0,0.0321277777777779,Total infected,70%
196,17.0,0.03591527777777771,Total infected,70%
197,18.0,0.04082499999999989,Total infected,70%
198,19.0,0.0457361111111112,Total infected,70%
199,20.0,0.050645833333333376,Total infected,70%
200,21.0,0.054854166666666676,Total infected,70%
201,22.0,0.05794166666666673,Total infected,70%
202,23.0,0.06200972222222233,Total infected,70%
203,24.0,0.06565694444444464,Total infected,70%
204,25.0,0.07028750000000016,Total infected,70%
205,26.0,0.07716111111111108,Total infected,70%
206,27.0,0.08291388888888879,Total infected,70%
207,28.0,0.08754305555555536,Total infected,70%
208,29.0,0.09034861111111109,Total infected,70%
209,30.0,0.09581944444444446,Total infected,70%
210,31.0,0.10171111111111111,Total infected,70%
211,32.0,0.10900694444444446,Total infected,70%
212,33.0,0.11630277777777771,Total infected,70%
213,34.0,0.1265444444444444,Total infected,70%
214,35.0,0.1306125,Total infected,70%
215,36.0,0.13397916666666662,Total infected,70%
216,37.0,0.14001249999999998,Total infected,70%
217,38.0,0.14464027777777774,Total infected,70%
218,39.0,0.14983194444444436,Total infected,70%
219,40.0,0.15796944444444438,Total infected,70%
220,41.0,0.16540555555555544,Total infected,70%
221,42.0,0.1714375,Total infected,70%
222,43.0,0.17550555555555547,Total infected,70%
223,44.0,0.18139861111111108,Total infected,70%
224,45.0,0.18588750000000007,Total infected,70%
225,46.0,0.1916375,Total infected,70%
226,47.0,0.199775,Total infected,70%
227,48.0,0.2063694444444445,Total infected,70%
228,49.0,0.21113888888888896,Total infected,70%
229,50.0,0.2153486111111112,Total infected,70%
230,51.0,0.22081805555555561,Total infected,70%
231,52.0,0.22769305555555558,Total infected,70%
232,53.0,0.23400555555555563,Total infected,70%
233,54.0,0.2410208333333333,Total infected,70%
234,55.0,0.2462124999999999,Total infected,70%
235,56.0,0.25154305555555556,Total infected,70%
236,57.0,0.25575138888888893,Total infected,70%
237,58.0,0.26080277777777766,Total infected,70%
238,59.0,0.2673958333333333,Total infected,70%
239,60.0,0.2731486111111111,Total infected,70%
