,day,values,values_type,type,type_pretty,vaccine_efficacy,prevalence
768,1.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
769,2.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
770,3.0,0.10350000000000087,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
771,4.0,0.1266928571428585,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
772,5.0,0.16376428571428342,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
773,6.0,0.20799285714285326,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
774,7.0,0.25121428571428134,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
775,8.0,0.2938642857142822,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
776,9.0,0.3299357142857145,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
777,10.0,0.3564142857142859,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
778,11.0,0.38519285714285645,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
779,12.0,0.4151071428571445,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
780,13.0,0.43972857142857236,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
781,14.0,0.46206428571428704,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
782,15.0,0.48053571428571573,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
783,16.0,0.49485714285713855,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
784,17.0,0.5098857142857095,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
785,18.0,0.5200428571428566,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
786,19.0,0.53164285714286,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
787,20.0,0.5463857142857153,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
788,21.0,0.5644142857142842,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
789,22.0,0.5857428571428572,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
790,23.0,0.6043500000000026,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
791,24.0,0.6136571428571479,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
792,25.0,0.6215285714285739,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
793,26.0,0.6349785714285677,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
794,27.0,0.6457142857142831,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
795,28.0,0.6584571428571451,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
796,29.0,0.6732000000000044,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
797,30.0,0.6772071428571441,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
798,31.0,0.6769214285714245,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
799,32.0,0.6827928571428531,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
800,33.0,0.6802142857142874,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
801,34.0,0.67678571428572,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
802,35.0,0.6712142857142851,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
803,36.0,0.6588999999999965,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
804,37.0,0.6566000000000015,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
805,38.0,0.6573071428571454,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
806,39.0,0.648142857142858,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
807,40.0,0.6377071428571404,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
808,41.0,0.6335571428571387,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
809,42.0,0.632399999999998,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
810,43.0,0.631685714285713,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
811,44.0,0.6269642857142839,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
812,45.0,0.6206642857142859,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
813,46.0,0.6236785714285742,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
814,47.0,0.6285428571428611,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
815,48.0,0.6218071428571443,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
816,49.0,0.6093571428571433,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
817,50.0,0.5920428571428593,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
818,51.0,0.580450000000001,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
819,52.0,0.5774428571428537,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
820,53.0,0.5677071428571391,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
821,54.0,0.5575428571428549,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
822,55.0,0.5518214285714254,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
823,56.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
824,57.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
825,58.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
1003,0.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1004,1.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1005,2.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1006,3.0,12.888628571428567,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1007,4.0,15.557985714285714,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1008,5.0,18.85357857142857,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1009,6.0,21.151592857142855,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1010,7.0,21.801314285714284,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1011,8.0,20.8288,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1012,9.0,19.33123571428571,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1013,10.0,18.20068571428571,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1014,11.0,16.243914285714286,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1015,12.0,13.161035714285715,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1016,13.0,10.136707142857142,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1017,14.0,7.587321428571427,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1018,15.0,5.568421428571425,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1019,16.0,4.053257142857141,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1020,17.0,2.960785714285714,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1021,18.0,2.1564500000000004,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1022,19.0,1.5465142857142848,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1023,20.0,1.103914285714284,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1024,21.0,0.7937214285714285,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1025,22.0,0.5778642857142863,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1026,23.0,0.4189785714285717,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1027,24.0,0.29687857142857255,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1028,25.0,0.20712857142857133,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1029,26.0,0.14672857142857001,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1030,27.0,0.10850714285714345,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1031,28.0,0.08073571428571467,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1032,29.0,0.05712142857142866,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1033,30.0,0.040650000000001435,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1034,31.0,0.02919285714285787,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1035,32.0,0.02204285714285804,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1036,33.0,0.01732142857142906,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1037,34.0,0.012171428571426597,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1038,35.0,0.008021428571426879,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1039,36.0,0.00615714285714221,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1040,37.0,0.004728571428570051,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1041,38.0,0.0032999999999978923,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1042,39.0,0.0027214285714275577,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1043,40.0,0.002142857142857224,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1044,41.0,0.001857142857143604,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1045,42.0,0.002000000000001429,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1046,43.0,0.001571428571429984,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1047,44.0,0.0011428571428585394,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1048,45.0,0.0010000000000007145,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1049,46.0,0.0007142857142850646,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1050,47.0,0.0004285714285714448,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1051,48.0,0.00014285714285782497,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1052,49.0,0.0,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1053,50.0,0.0,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1054,51.0,0.0,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1055,52.0,0.0,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1056,53.0,0.0,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1057,54.0,0.0,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1058,55.0,0.0,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1059,56.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1060,57.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1061,58.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
