,day,slope,type,type_pretty,vaccine_efficacy,prevalence
106,45.0,1.468849999999989,Total infected derivative,10%,Vaccine Efficacy 100%,Low
107,46.0,1.366650000000007,Total infected derivative,10%,Vaccine Efficacy 100%,Low
108,47.0,1.1624000000000052,Total infected derivative,10%,Vaccine Efficacy 100%,Low
109,48.0,0.8517999999999972,Total infected derivative,10%,Vaccine Efficacy 100%,Low
110,49.0,0.8115999999999985,Total infected derivative,10%,Vaccine Efficacy 100%,Low
111,50.0,0.9860000000000042,Total infected derivative,10%,Vaccine Efficacy 100%,Low
112,51.0,1.0430499999999938,Total infected derivative,10%,Vaccine Efficacy 100%,Low
113,52.0,1.0069000000000017,Total infected derivative,10%,Vaccine Efficacy 100%,Low
114,53.0,0.9679000000000002,Total infected derivative,10%,Vaccine Efficacy 100%,Low
115,54.0,0.7977000000000061,Total infected derivative,10%,Vaccine Efficacy 100%,Low
116,55.0,0.5802500000000066,Total infected derivative,10%,Vaccine Efficacy 100%,Low
117,56.0,0.5810999999999922,Total infected derivative,10%,Vaccine Efficacy 100%,Low
118,57.0,0.6482500000000044,Total infected derivative,10%,Vaccine Efficacy 100%,Low
119,58.0,0.7294500000000141,Total infected derivative,10%,Vaccine Efficacy 100%,Low
120,59.0,0.797600000000017,Total infected derivative,10%,Vaccine Efficacy 100%,Low
121,60.0,,Total infected derivative,10%,Vaccine Efficacy 100%,Low
122,0.0,0.04809999999997672,Total infected derivative,40%,Vaccine Efficacy 100%,Low
123,1.0,0.09014999999999418,Total infected derivative,40%,Vaccine Efficacy 100%,Low
124,2.0,0.18935000000001878,Total infected derivative,40%,Vaccine Efficacy 100%,Low
125,3.0,0.3277000000000214,Total infected derivative,40%,Vaccine Efficacy 100%,Low
126,4.0,0.5190000000000055,Total infected derivative,40%,Vaccine Efficacy 100%,Low
127,5.0,0.5831999999999766,Total infected derivative,40%,Vaccine Efficacy 100%,Low
128,6.0,0.4730499999999722,Total infected derivative,40%,Vaccine Efficacy 100%,Low
129,7.0,0.691299999999984,Total infected derivative,40%,Vaccine Efficacy 100%,Low
130,8.0,1.1752500000000339,Total infected derivative,40%,Vaccine Efficacy 100%,Low
131,9.0,1.5050500000000113,Total infected derivative,40%,Vaccine Efficacy 100%,Low
132,10.0,1.741549999999961,Total infected derivative,40%,Vaccine Efficacy 100%,Low
133,11.0,1.9609000000000094,Total infected derivative,40%,Vaccine Efficacy 100%,Low
134,12.0,1.7685500000000332,Total infected derivative,40%,Vaccine Efficacy 100%,Low
135,13.0,1.2855500000000006,Total infected derivative,40%,Vaccine Efficacy 100%,Low
136,14.0,1.633299999999963,Total infected derivative,40%,Vaccine Efficacy 100%,Low
137,15.0,2.432949999999977,Total infected derivative,40%,Vaccine Efficacy 100%,Low
138,16.0,2.7335000000000207,Total infected derivative,40%,Vaccine Efficacy 100%,Low
139,17.0,2.8777500000000487,Total infected derivative,40%,Vaccine Efficacy 100%,Low
140,18.0,3.093050000000005,Total infected derivative,40%,Vaccine Efficacy 100%,Low
141,19.0,2.7283999999999935,Total infected derivative,40%,Vaccine Efficacy 100%,Low
142,20.0,1.9549499999999966,Total infected derivative,40%,Vaccine Efficacy 100%,Low
143,21.0,2.224449999999962,Total infected derivative,40%,Vaccine Efficacy 100%,Low
144,22.0,2.904849999999982,Total infected derivative,40%,Vaccine Efficacy 100%,Low
145,23.0,3.1994500000000414,Total infected derivative,40%,Vaccine Efficacy 100%,Low
146,24.0,3.447900000000004,Total infected derivative,40%,Vaccine Efficacy 100%,Low
147,25.0,3.4068499999999773,Total infected derivative,40%,Vaccine Efficacy 100%,Low
148,26.0,2.848750000000024,Total infected derivative,40%,Vaccine Efficacy 100%,Low
149,27.0,2.0550500000000085,Total infected derivative,40%,Vaccine Efficacy 100%,Low
150,28.0,2.1602999999999923,Total infected derivative,40%,Vaccine Efficacy 100%,Low
151,29.0,2.751499999999993,Total infected derivative,40%,Vaccine Efficacy 100%,Low
152,30.0,2.9829000000000008,Total infected derivative,40%,Vaccine Efficacy 100%,Low
153,31.0,2.9740000000000038,Total infected derivative,40%,Vaccine Efficacy 100%,Low
154,32.0,2.862800000000007,Total infected derivative,40%,Vaccine Efficacy 100%,Low
155,33.0,2.5120000000000147,Total infected derivative,40%,Vaccine Efficacy 100%,Low
156,34.0,1.8145999999999987,Total infected derivative,40%,Vaccine Efficacy 100%,Low
157,35.0,1.7183999999999742,Total infected derivative,40%,Vaccine Efficacy 100%,Low
158,36.0,2.1902999999999935,Total infected derivative,40%,Vaccine Efficacy 100%,Low
159,37.0,2.3507000000000176,Total infected derivative,40%,Vaccine Efficacy 100%,Low
160,38.0,2.2254999999999967,Total infected derivative,40%,Vaccine Efficacy 100%,Low
161,39.0,2.1532999999999873,Total infected derivative,40%,Vaccine Efficacy 100%,Low
162,40.0,1.8526999999999987,Total infected derivative,40%,Vaccine Efficacy 100%,Low
163,41.0,1.3696000000000055,Total infected derivative,40%,Vaccine Efficacy 100%,Low
164,42.0,1.4339000000000084,Total infected derivative,40%,Vaccine Efficacy 100%,Low
165,43.0,1.7236000000000047,Total infected derivative,40%,Vaccine Efficacy 100%,Low
166,44.0,1.805499999999995,Total infected derivative,40%,Vaccine Efficacy 100%,Low
167,45.0,1.7834999999999752,Total infected derivative,40%,Vaccine Efficacy 100%,Low
168,46.0,1.6894999999999811,Total infected derivative,40%,Vaccine Efficacy 100%,Low
169,47.0,1.4419500000000198,Total infected derivative,40%,Vaccine Efficacy 100%,Low
170,48.0,1.0530000000000257,Total infected derivative,40%,Vaccine Efficacy 100%,Low
171,49.0,1.0811000000000064,Total infected derivative,40%,Vaccine Efficacy 100%,Low
172,50.0,1.3047499999999843,Total infected derivative,40%,Vaccine Efficacy 100%,Low
173,51.0,1.3407499999999857,Total infected derivative,40%,Vaccine Efficacy 100%,Low
174,52.0,1.3537000000000035,Total infected derivative,40%,Vaccine Efficacy 100%,Low
175,53.0,1.304600000000022,Total infected derivative,40%,Vaccine Efficacy 100%,Low
176,54.0,1.0639500000000055,Total infected derivative,40%,Vaccine Efficacy 100%,Low
177,55.0,0.7724999999999795,Total infected derivative,40%,Vaccine Efficacy 100%,Low
178,56.0,0.7986999999999824,Total infected derivative,40%,Vaccine Efficacy 100%,Low
179,57.0,0.9860499999999917,Total infected derivative,40%,Vaccine Efficacy 100%,Low
180,58.0,0.9940500000000156,Total infected derivative,40%,Vaccine Efficacy 100%,Low
181,59.0,0.9219000000000221,Total infected derivative,40%,Vaccine Efficacy 100%,Low
182,60.0,,Total infected derivative,40%,Vaccine Efficacy 100%,Low
183,0.0,0.02199999999999136,Total infected derivative,70%,Vaccine Efficacy 100%,Low
184,1.0,0.041100000000000136,Total infected derivative,70%,Vaccine Efficacy 100%,Low
185,2.0,0.07815000000002215,Total infected derivative,70%,Vaccine Efficacy 100%,Low
186,3.0,0.11019999999999186,Total infected derivative,70%,Vaccine Efficacy 100%,Low
187,4.0,0.15734999999997967,Total infected derivative,70%,Vaccine Efficacy 100%,Low
188,5.0,0.1783500000000231,Total infected derivative,70%,Vaccine Efficacy 100%,Low
189,6.0,0.13624999999998977,Total infected derivative,70%,Vaccine Efficacy 100%,Low
190,7.0,0.1823999999999728,Total infected derivative,70%,Vaccine Efficacy 100%,Low
191,8.0,0.2936000000000263,Total infected derivative,70%,Vaccine Efficacy 100%,Low
192,9.0,0.37175000000002,Total infected derivative,70%,Vaccine Efficacy 100%,Low
193,10.0,0.39784999999997694,Total infected derivative,70%,Vaccine Efficacy 100%,Low
194,11.0,0.44889999999998054,Total infected derivative,70%,Vaccine Efficacy 100%,Low
195,12.0,0.4157999999999902,Total infected derivative,70%,Vaccine Efficacy 100%,Low
196,13.0,0.3055999999999983,Total infected derivative,70%,Vaccine Efficacy 100%,Low
197,14.0,0.35480000000001155,Total infected derivative,70%,Vaccine Efficacy 100%,Low
198,15.0,0.4669499999999971,Total infected derivative,70%,Vaccine Efficacy 100%,Low
199,16.0,0.5370000000000061,Total infected derivative,70%,Vaccine Efficacy 100%,Low
200,17.0,0.5279999999999916,Total infected derivative,70%,Vaccine Efficacy 100%,Low
201,18.0,0.5080000000000098,Total infected derivative,70%,Vaccine Efficacy 100%,Low
202,19.0,0.4820500000000436,Total infected derivative,70%,Vaccine Efficacy 100%,Low
203,20.0,0.38579999999998904,Total infected derivative,70%,Vaccine Efficacy 100%,Low
204,21.0,0.3987499999999784,Total infected derivative,70%,Vaccine Efficacy 100%,Low
205,22.0,0.5269999999999868,Total infected derivative,70%,Vaccine Efficacy 100%,Low
206,23.0,0.5701500000000124,Total infected derivative,70%,Vaccine Efficacy 100%,Low
207,24.0,0.5632000000000232,Total infected derivative,70%,Vaccine Efficacy 100%,Low
208,25.0,0.5971499999999992,Total infected derivative,70%,Vaccine Efficacy 100%,Low
209,26.0,0.5340499999999793,Total infected derivative,70%,Vaccine Efficacy 100%,Low
210,27.0,0.3977999999999895,Total infected derivative,70%,Vaccine Efficacy 100%,Low
211,28.0,0.4298000000000002,Total infected derivative,70%,Vaccine Efficacy 100%,Low
212,29.0,0.5541499999999928,Total infected derivative,70%,Vaccine Efficacy 100%,Low
213,30.0,0.5962499999999977,Total infected derivative,70%,Vaccine Efficacy 100%,Low
214,31.0,0.5712000000000046,Total infected derivative,70%,Vaccine Efficacy 100%,Low
215,32.0,0.6101999999999919,Total infected derivative,70%,Vaccine Efficacy 100%,Low
216,33.0,0.5520500000000084,Total infected derivative,70%,Vaccine Efficacy 100%,Low
217,34.0,0.38375000000002046,Total infected derivative,70%,Vaccine Efficacy 100%,Low
218,35.0,0.47894999999999754,Total infected derivative,70%,Vaccine Efficacy 100%,Low
219,36.0,0.6272500000000036,Total infected derivative,70%,Vaccine Efficacy 100%,Low
220,37.0,0.605150000000009,Total infected derivative,70%,Vaccine Efficacy 100%,Low
221,38.0,0.6122500000000173,Total infected derivative,70%,Vaccine Efficacy 100%,Low
222,39.0,0.6343499999999835,Total infected derivative,70%,Vaccine Efficacy 100%,Low
223,40.0,0.5430999999999528,Total infected derivative,70%,Vaccine Efficacy 100%,Low
224,41.0,0.4188000000000045,Total infected derivative,70%,Vaccine Efficacy 100%,Low
225,42.0,0.4419000000000608,Total infected derivative,70%,Vaccine Efficacy 100%,Low
226,43.0,0.5510499999999752,Total infected derivative,70%,Vaccine Efficacy 100%,Low
227,44.0,0.6242499999999325,Total infected derivative,70%,Vaccine Efficacy 100%,Low
228,45.0,0.650400000000019,Total infected derivative,70%,Vaccine Efficacy 100%,Low
229,46.0,0.6021500000000515,Total infected derivative,70%,Vaccine Efficacy 100%,Low
230,47.0,0.521000000000015,Total infected derivative,70%,Vaccine Efficacy 100%,Low
231,48.0,0.4047999999999945,Total infected derivative,70%,Vaccine Efficacy 100%,Low
232,49.0,0.3778000000000077,Total infected derivative,70%,Vaccine Efficacy 100%,Low
233,50.0,0.4759999999999991,Total infected derivative,70%,Vaccine Efficacy 100%,Low
234,51.0,0.5159499999999753,Total infected derivative,70%,Vaccine Efficacy 100%,Low
235,52.0,0.5039499999999748,Total infected derivative,70%,Vaccine Efficacy 100%,Low
236,53.0,0.5060500000000161,Total infected derivative,70%,Vaccine Efficacy 100%,Low
237,54.0,0.4709000000000003,Total infected derivative,70%,Vaccine Efficacy 100%,Low
238,55.0,0.34669999999999845,Total infected derivative,70%,Vaccine Efficacy 100%,Low
239,56.0,0.350750000000005,Total infected derivative,70%,Vaccine Efficacy 100%,Low
240,57.0,0.4207499999999982,Total infected derivative,70%,Vaccine Efficacy 100%,Low
241,58.0,0.45195000000001073,Total infected derivative,70%,Vaccine Efficacy 100%,Low
242,59.0,0.4911999999999921,Total infected derivative,70%,Vaccine Efficacy 100%,Low
243,60.0,,Total infected derivative,70%,Vaccine Efficacy 100%,Low
244,0.0,1.3266999999999598,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
245,1.0,3.2384999999999877,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
246,2.0,8.257550000000037,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
247,3.0,14.904750000000007,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
248,4.0,21.360599999999977,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
249,5.0,21.055149999999998,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
250,6.0,15.64840000000001,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
251,7.0,17.903850000000006,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
252,8.0,22.902749999999997,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
253,9.0,21.963850000000008,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
254,10.0,18.752499999999998,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
255,11.0,15.032049999999998,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
256,12.0,11.412850000000006,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
257,13.0,8.34975,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
258,14.0,6.375799999999998,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
259,15.0,5.213499999999996,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
260,16.0,4.040999999999997,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
261,17.0,3.021950000000004,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
262,18.0,2.2535999999999916,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
263,19.0,1.6302500000000038,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
264,20.0,1.0710500000000138,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
265,21.0,0.8998999999999882,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
266,22.0,0.9489499999999964,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
267,23.0,0.9588999999999999,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
268,24.0,0.9539499999999919,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
269,25.0,0.9067500000000024,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
270,26.0,0.7714500000000157,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
271,27.0,0.6243000000000052,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
272,28.0,0.6212499999999892,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
273,29.0,0.6713000000000022,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
274,30.0,0.6413000000000011,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
275,31.0,0.5891999999999911,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
276,32.0,0.5831500000000034,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
277,33.0,0.4890000000000043,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
278,34.0,0.35669999999998936,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
279,35.0,0.3415999999999997,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
280,36.0,0.3638000000000119,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
281,37.0,0.33370000000000744,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
282,38.0,0.2814999999999941,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
283,39.0,0.2574999999999932,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
284,40.0,0.22350000000000136,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
285,41.0,0.16740000000000066,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
286,42.0,0.15525000000000944,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
287,43.0,0.18030000000000257,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
288,44.0,0.17439999999999145,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
289,45.0,0.14435000000000286,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
290,46.0,0.1322499999999991,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
291,47.0,0.11619999999999209,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
292,48.0,0.09720000000000084,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
293,49.0,0.10020000000000095,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
294,50.0,0.08015000000000327,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
295,51.0,0.07614999999999839,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
296,52.0,0.08214999999999861,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
297,53.0,0.08015000000000327,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
298,54.0,0.07115000000000293,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
299,55.0,0.05110000000000525,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
300,56.0,0.04914999999999736,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
301,57.0,0.041100000000000136,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
302,58.0,0.04000000000000625,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
303,59.0,0.04800000000000182,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
304,60.0,,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
305,0.0,1.130200000000002,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
306,1.0,2.6743999999999915,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
307,2.0,6.919899999999984,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
308,3.0,12.667250000000024,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
309,4.0,18.091150000000013,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
310,5.0,17.78159999999997,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
311,6.0,13.377749999999992,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
312,7.0,15.480000000000018,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
313,8.0,20.064150000000012,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
314,9.0,19.866749999999996,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
315,10.0,17.482899999999987,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
316,11.0,14.663250000000005,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
317,12.0,11.472000000000008,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
318,13.0,8.22444999999999,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
319,14.0,6.325700000000012,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
320,15.0,5.2675000000000125,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
321,16.0,4.144249999999985,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
322,17.0,3.108249999999998,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
323,18.0,2.2775000000000176,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
324,19.0,1.631299999999996,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
325,20.0,1.1072999999999809,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
