,day,slope,type,type_pretty,vaccine_efficacy,prevalence
41,41.0,3.7304499999999905,Total infected derivative,0%,Vaccine Efficacy 100%,Low
42,42.0,3.358699999999999,Total infected derivative,0%,Vaccine Efficacy 100%,Low
43,43.0,3.6343000000000103,Total infected derivative,0%,Vaccine Efficacy 100%,Low
44,44.0,3.719449999999995,Total infected derivative,0%,Vaccine Efficacy 100%,Low
45,45.0,3.7154000000000025,Total infected derivative,0%,Vaccine Efficacy 100%,Low
46,46.0,3.4579499999999967,Total infected derivative,0%,Vaccine Efficacy 100%,Low
47,47.0,2.796599999999998,Total infected derivative,0%,Vaccine Efficacy 100%,Low
48,48.0,1.9859000000000009,Total infected derivative,0%,Vaccine Efficacy 100%,Low
49,49.0,1.7775999999999925,Total infected derivative,0%,Vaccine Efficacy 100%,Low
50,50.0,1.8618000000000023,Total infected derivative,0%,Vaccine Efficacy 100%,Low
51,51.0,1.7595000000000027,Total infected derivative,0%,Vaccine Efficacy 100%,Low
52,52.0,1.658299999999997,Total infected derivative,0%,Vaccine Efficacy 100%,Low
53,53.0,1.5391000000000048,Total infected derivative,0%,Vaccine Efficacy 100%,Low
54,54.0,1.2815499999999957,Total infected derivative,0%,Vaccine Efficacy 100%,Low
55,55.0,0.9137999999999948,Total infected derivative,0%,Vaccine Efficacy 100%,Low
56,56.0,0.794550000000001,Total infected derivative,0%,Vaccine Efficacy 100%,Low
57,57.0,0.846650000000011,Total infected derivative,0%,Vaccine Efficacy 100%,Low
58,58.0,0.8177000000000021,Total infected derivative,0%,Vaccine Efficacy 100%,Low
59,59.0,0.7836999999999819,Total infected derivative,0%,Vaccine Efficacy 100%,Low
60,60.0,,Total infected derivative,0%,Vaccine Efficacy 100%,Low
61,0.0,0.07609999999999673,Total infected derivative,10%,Vaccine Efficacy 100%,Low
62,1.0,0.11324999999999363,Total infected derivative,10%,Vaccine Efficacy 100%,Low
63,2.0,0.2164500000000089,Total infected derivative,10%,Vaccine Efficacy 100%,Low
64,3.0,0.37470000000001846,Total infected derivative,10%,Vaccine Efficacy 100%,Low
65,4.0,0.561099999999982,Total infected derivative,10%,Vaccine Efficacy 100%,Low
66,5.0,0.6042499999999791,Total infected derivative,10%,Vaccine Efficacy 100%,Low
67,6.0,0.47800000000000864,Total infected derivative,10%,Vaccine Efficacy 100%,Low
68,7.0,0.6733500000000276,Total infected derivative,10%,Vaccine Efficacy 100%,Low
69,8.0,1.2344500000000096,Total infected derivative,10%,Vaccine Efficacy 100%,Low
70,9.0,1.7013999999999783,Total infected derivative,10%,Vaccine Efficacy 100%,Low
71,10.0,2.0711499999999887,Total infected derivative,10%,Vaccine Efficacy 100%,Low
72,11.0,2.648300000000006,Total infected derivative,10%,Vaccine Efficacy 100%,Low
73,12.0,2.5641499999999837,Total infected derivative,10%,Vaccine Efficacy 100%,Low
74,13.0,1.839650000000006,Total infected derivative,10%,Vaccine Efficacy 100%,Low
75,14.0,2.1492500000000234,Total infected derivative,10%,Vaccine Efficacy 100%,Low
76,15.0,3.0651499999999885,Total infected derivative,10%,Vaccine Efficacy 100%,Low
77,16.0,3.764550000000014,Total infected derivative,10%,Vaccine Efficacy 100%,Low
78,17.0,4.390749999999997,Total infected derivative,10%,Vaccine Efficacy 100%,Low
79,18.0,5.053099999999986,Total infected derivative,10%,Vaccine Efficacy 100%,Low
80,19.0,4.683350000000004,Total infected derivative,10%,Vaccine Efficacy 100%,Low
81,20.0,3.4187999999999903,Total infected derivative,10%,Vaccine Efficacy 100%,Low
82,21.0,3.76455,Total infected derivative,10%,Vaccine Efficacy 100%,Low
83,22.0,5.08420000000001,Total infected derivative,10%,Vaccine Efficacy 100%,Low
84,23.0,5.917850000000001,Total infected derivative,10%,Vaccine Efficacy 100%,Low
85,24.0,6.530050000000003,Total infected derivative,10%,Vaccine Efficacy 100%,Low
86,25.0,6.984000000000009,Total infected derivative,10%,Vaccine Efficacy 100%,Low
87,26.0,6.190399999999997,Total infected derivative,10%,Vaccine Efficacy 100%,Low
88,27.0,4.497949999999989,Total infected derivative,10%,Vaccine Efficacy 100%,Low
89,28.0,4.806600000000003,Total infected derivative,10%,Vaccine Efficacy 100%,Low
90,29.0,6.1172499999999985,Total infected derivative,10%,Vaccine Efficacy 100%,Low
91,30.0,6.694400000000002,Total infected derivative,10%,Vaccine Efficacy 100%,Low
92,31.0,7.036050000000003,Total infected derivative,10%,Vaccine Efficacy 100%,Low
93,32.0,7.376749999999987,Total infected derivative,10%,Vaccine Efficacy 100%,Low
94,33.0,6.623249999999999,Total infected derivative,10%,Vaccine Efficacy 100%,Low
95,34.0,4.778549999999996,Total infected derivative,10%,Vaccine Efficacy 100%,Low
96,35.0,4.502049999999997,Total infected derivative,10%,Vaccine Efficacy 100%,Low
97,36.0,5.448900000000009,Total infected derivative,10%,Vaccine Efficacy 100%,Low
98,37.0,5.793600000000012,Total infected derivative,10%,Vaccine Efficacy 100%,Low
99,38.0,5.968950000000007,Total infected derivative,10%,Vaccine Efficacy 100%,Low
100,39.0,6.096149999999994,Total infected derivative,10%,Vaccine Efficacy 100%,Low
101,40.0,5.092150000000004,Total infected derivative,10%,Vaccine Efficacy 100%,Low
102,41.0,3.5601000000000056,Total infected derivative,10%,Vaccine Efficacy 100%,Low
103,42.0,3.385799999999989,Total infected derivative,10%,Vaccine Efficacy 100%,Low
104,43.0,4.017049999999998,Total infected derivative,10%,Vaccine Efficacy 100%,Low
105,44.0,4.116250000000008,Total infected derivative,10%,Vaccine Efficacy 100%,Low
106,45.0,3.957899999999995,Total infected derivative,10%,Vaccine Efficacy 100%,Low
107,46.0,3.8115999999999985,Total infected derivative,10%,Vaccine Efficacy 100%,Low
108,47.0,3.1623500000000035,Total infected derivative,10%,Vaccine Efficacy 100%,Low
109,48.0,2.22645,Total infected derivative,10%,Vaccine Efficacy 100%,Low
110,49.0,2.062100000000001,Total infected derivative,10%,Vaccine Efficacy 100%,Low
111,50.0,2.295599999999993,Total infected derivative,10%,Vaccine Efficacy 100%,Low
112,51.0,2.344699999999989,Total infected derivative,10%,Vaccine Efficacy 100%,Low
113,52.0,2.2404999999999973,Total infected derivative,10%,Vaccine Efficacy 100%,Low
114,53.0,2.043050000000008,Total infected derivative,10%,Vaccine Efficacy 100%,Low
115,54.0,1.7434999999999974,Total infected derivative,10%,Vaccine Efficacy 100%,Low
116,55.0,1.334699999999998,Total infected derivative,10%,Vaccine Efficacy 100%,Low
117,56.0,1.1563000000000159,Total infected derivative,10%,Vaccine Efficacy 100%,Low
118,57.0,1.1643499999999989,Total infected derivative,10%,Vaccine Efficacy 100%,Low
119,58.0,1.1772999999999882,Total infected derivative,10%,Vaccine Efficacy 100%,Low
120,59.0,1.2002999999999986,Total infected derivative,10%,Vaccine Efficacy 100%,Low
121,60.0,,Total infected derivative,10%,Vaccine Efficacy 100%,Low
122,0.0,0.04809999999997672,Total infected derivative,40%,Vaccine Efficacy 100%,Low
123,1.0,0.06315000000000737,Total infected derivative,40%,Vaccine Efficacy 100%,Low
124,2.0,0.1022000000000105,Total infected derivative,40%,Vaccine Efficacy 100%,Low
125,3.0,0.15724999999997635,Total infected derivative,40%,Vaccine Efficacy 100%,Low
126,4.0,0.2295000000000016,Total infected derivative,40%,Vaccine Efficacy 100%,Low
127,5.0,0.27060000000000173,Total infected derivative,40%,Vaccine Efficacy 100%,Low
128,6.0,0.24745000000001482,Total infected derivative,40%,Vaccine Efficacy 100%,Low
129,7.0,0.28155000000000996,Total infected derivative,40%,Vaccine Efficacy 100%,Low
130,8.0,0.43789999999998486,Total infected derivative,40%,Vaccine Efficacy 100%,Low
131,9.0,0.6192499999999939,Total infected derivative,40%,Vaccine Efficacy 100%,Low
132,10.0,0.8196000000000083,Total infected derivative,40%,Vaccine Efficacy 100%,Low
133,11.0,0.9198499999999967,Total infected derivative,40%,Vaccine Efficacy 100%,Low
134,12.0,0.8356999999999744,Total infected derivative,40%,Vaccine Efficacy 100%,Low
135,13.0,0.6613000000000113,Total infected derivative,40%,Vaccine Efficacy 100%,Low
136,14.0,0.7525000000000261,Total infected derivative,40%,Vaccine Efficacy 100%,Low
137,15.0,1.0150500000000022,Total infected derivative,40%,Vaccine Efficacy 100%,Low
138,16.0,1.2033999999999878,Total infected derivative,40%,Vaccine Efficacy 100%,Low
139,17.0,1.4128000000000043,Total infected derivative,40%,Vaccine Efficacy 100%,Low
140,18.0,1.5861500000000035,Total infected derivative,40%,Vaccine Efficacy 100%,Low
141,19.0,1.462949999999978,Total infected derivative,40%,Vaccine Efficacy 100%,Low
142,20.0,1.1263000000000147,Total infected derivative,40%,Vaccine Efficacy 100%,Low
143,21.0,1.228400000000022,Total infected derivative,40%,Vaccine Efficacy 100%,Low
144,22.0,1.5780999999999779,Total infected derivative,40%,Vaccine Efficacy 100%,Low
145,23.0,1.838700000000017,Total infected derivative,40%,Vaccine Efficacy 100%,Low
146,24.0,2.080200000000019,Total infected derivative,40%,Vaccine Efficacy 100%,Low
147,25.0,2.243499999999983,Total infected derivative,40%,Vaccine Efficacy 100%,Low
148,26.0,1.9959499999999935,Total infected derivative,40%,Vaccine Efficacy 100%,Low
149,27.0,1.4428499999999929,Total infected derivative,40%,Vaccine Efficacy 100%,Low
150,28.0,1.5330999999999904,Total infected derivative,40%,Vaccine Efficacy 100%,Low
151,29.0,1.9869999999999948,Total infected derivative,40%,Vaccine Efficacy 100%,Low
152,30.0,2.208449999999999,Total infected derivative,40%,Vaccine Efficacy 100%,Low
153,31.0,2.4248500000000064,Total infected derivative,40%,Vaccine Efficacy 100%,Low
154,32.0,2.562100000000015,Total infected derivative,40%,Vaccine Efficacy 100%,Low
155,33.0,2.244500000000002,Total infected derivative,40%,Vaccine Efficacy 100%,Low
156,34.0,1.67734999999999,Total infected derivative,40%,Vaccine Efficacy 100%,Low
157,35.0,1.7043999999999926,Total infected derivative,40%,Vaccine Efficacy 100%,Low
158,36.0,2.1062499999999886,Total infected derivative,40%,Vaccine Efficacy 100%,Low
159,37.0,2.374750000000006,Total infected derivative,40%,Vaccine Efficacy 100%,Low
160,38.0,2.544050000000013,Total infected derivative,40%,Vaccine Efficacy 100%,Low
161,39.0,2.6653500000000037,Total infected derivative,40%,Vaccine Efficacy 100%,Low
162,40.0,2.306599999999989,Total infected derivative,40%,Vaccine Efficacy 100%,Low
163,41.0,1.6763499999999993,Total infected derivative,40%,Vaccine Efficacy 100%,Low
164,42.0,1.702449999999999,Total infected derivative,40%,Vaccine Efficacy 100%,Low
165,43.0,2.110199999999992,Total infected derivative,40%,Vaccine Efficacy 100%,Low
166,44.0,2.291550000000015,Total infected derivative,40%,Vaccine Efficacy 100%,Low
167,45.0,2.390800000000013,Total infected derivative,40%,Vaccine Efficacy 100%,Low
168,46.0,2.4949999999999903,Total infected derivative,40%,Vaccine Efficacy 100%,Low
169,47.0,2.1312499999999943,Total infected derivative,40%,Vaccine Efficacy 100%,Low
170,48.0,1.487950000000012,Total infected derivative,40%,Vaccine Efficacy 100%,Low
171,49.0,1.435850000000002,Total infected derivative,40%,Vaccine Efficacy 100%,Low
172,50.0,1.7655499999999904,Total infected derivative,40%,Vaccine Efficacy 100%,Low
173,51.0,1.9659500000000065,Total infected derivative,40%,Vaccine Efficacy 100%,Low
174,52.0,2.0109999999999957,Total infected derivative,40%,Vaccine Efficacy 100%,Low
175,53.0,2.009049999999988,Total infected derivative,40%,Vaccine Efficacy 100%,Low
176,54.0,1.7846000000000117,Total infected derivative,40%,Vaccine Efficacy 100%,Low
177,55.0,1.3466499999999968,Total infected derivative,40%,Vaccine Efficacy 100%,Low
178,56.0,1.2795500000000004,Total infected derivative,40%,Vaccine Efficacy 100%,Low
179,57.0,1.5180500000000023,Total infected derivative,40%,Vaccine Efficacy 100%,Low
180,58.0,1.6743499999999898,Total infected derivative,40%,Vaccine Efficacy 100%,Low
181,59.0,1.693399999999997,Total infected derivative,40%,Vaccine Efficacy 100%,Low
182,60.0,,Total infected derivative,40%,Vaccine Efficacy 100%,Low
183,0.0,0.0221000000000231,Total infected derivative,70%,Vaccine Efficacy 100%,Low
184,1.0,0.034050000000007685,Total infected derivative,70%,Vaccine Efficacy 100%,Low
185,2.0,0.06009999999997717,Total infected derivative,70%,Vaccine Efficacy 100%,Low
186,3.0,0.07415000000000305,Total infected derivative,70%,Vaccine Efficacy 100%,Low
187,4.0,0.08620000000001937,Total infected derivative,70%,Vaccine Efficacy 100%,Low
188,5.0,0.09019999999998163,Total infected derivative,70%,Vaccine Efficacy 100%,Low
189,6.0,0.0821499999999844,Total infected derivative,70%,Vaccine Efficacy 100%,Low
190,7.0,0.1022000000000105,Total infected derivative,70%,Vaccine Efficacy 100%,Low
191,8.0,0.1302000000000021,Total infected derivative,70%,Vaccine Efficacy 100%,Low
192,9.0,0.15330000000000155,Total infected derivative,70%,Vaccine Efficacy 100%,Low
193,10.0,0.17740000000000578,Total infected derivative,70%,Vaccine Efficacy 100%,Low
194,11.0,0.20239999999998304,Total infected derivative,70%,Vaccine Efficacy 100%,Low
195,12.0,0.18934999999999036,Total infected derivative,70%,Vaccine Efficacy 100%,Low
196,13.0,0.17234999999999445,Total infected derivative,70%,Vaccine Efficacy 100%,Low
197,14.0,0.19240000000002055,Total infected derivative,70%,Vaccine Efficacy 100%,Low
198,15.0,0.20540000000002578,Total infected derivative,70%,Vaccine Efficacy 100%,Low
199,16.0,0.22944999999998572,Total infected derivative,70%,Vaccine Efficacy 100%,Low
200,17.0,0.25755000000000905,Total infected derivative,70%,Vaccine Efficacy 100%,Low
201,18.0,0.2815999999999974,Total infected derivative,70%,Vaccine Efficacy 100%,Low
202,19.0,0.26949999999999363,Total infected derivative,70%,Vaccine Efficacy 100%,Low
203,20.0,0.2113999999999976,Total infected derivative,70%,Vaccine Efficacy 100%,Low
204,21.0,0.18840000000000146,Total infected derivative,70%,Vaccine Efficacy 100%,Low
205,22.0,0.22644999999999982,Total infected derivative,70%,Vaccine Efficacy 100%,Low
206,23.0,0.26354999999998086,Total infected derivative,70%,Vaccine Efficacy 100%,Low
207,24.0,0.28360000000000696,Total infected derivative,70%,Vaccine Efficacy 100%,Low
208,25.0,0.3196000000000083,Total infected derivative,70%,Vaccine Efficacy 100%,Low
209,26.0,0.2935500000000104,Total infected derivative,70%,Vaccine Efficacy 100%,Low
210,27.0,0.22644999999999982,Total infected derivative,70%,Vaccine Efficacy 100%,Low
211,28.0,0.2404499999999814,Total infected derivative,70%,Vaccine Efficacy 100%,Low
212,29.0,0.2725499999999954,Total infected derivative,70%,Vaccine Efficacy 100%,Low
213,30.0,0.28965000000002306,Total infected derivative,70%,Vaccine Efficacy 100%,Low
214,31.0,0.32869999999999777,Total infected derivative,70%,Vaccine Efficacy 100%,Low
215,32.0,0.3586999999999989,Total infected derivative,70%,Vaccine Efficacy 100%,Low
216,33.0,0.3276000000000181,Total infected derivative,70%,Vaccine Efficacy 100%,Low
217,34.0,0.23544999999998595,Total infected derivative,70%,Vaccine Efficacy 100%,Low
218,35.0,0.23449999999999704,Total infected derivative,70%,Vaccine Efficacy 100%,Low
219,36.0,0.2985999999999933,Total infected derivative,70%,Vaccine Efficacy 100%,Low
220,37.0,0.3015999999999792,Total infected derivative,70%,Vaccine Efficacy 100%,Low
221,38.0,0.31065000000000964,Total infected derivative,70%,Vaccine Efficacy 100%,Low
222,39.0,0.3206000000000131,Total infected derivative,70%,Vaccine Efficacy 100%,Low
223,40.0,0.28454999999999586,Total infected derivative,70%,Vaccine Efficacy 100%,Low
224,41.0,0.2394999999999925,Total infected derivative,70%,Vaccine Efficacy 100%,Low
225,42.0,0.26550000000000296,Total infected derivative,70%,Vaccine Efficacy 100%,Low
226,43.0,0.28759999999999764,Total infected derivative,70%,Vaccine Efficacy 100%,Low
227,44.0,0.2855999999999881,Total infected derivative,70%,Vaccine Efficacy 100%,Low
228,45.0,0.3036000000000172,Total infected derivative,70%,Vaccine Efficacy 100%,Low
229,46.0,0.2956000000000074,Total infected derivative,70%,Vaccine Efficacy 100%,Low
230,47.0,0.29659999999998377,Total infected derivative,70%,Vaccine Efficacy 100%,Low
231,48.0,0.2544499999999914,Total infected derivative,70%,Vaccine Efficacy 100%,Low
232,49.0,0.23245000000000005,Total infected derivative,70%,Vaccine Efficacy 100%,Low
233,50.0,0.26660000000001105,Total infected derivative,70%,Vaccine Efficacy 100%,Low
234,51.0,0.2985999999999933,Total infected derivative,70%,Vaccine Efficacy 100%,Low
235,52.0,0.31665000000000987,Total infected derivative,70%,Vaccine Efficacy 100%,Low
236,53.0,0.31665000000000987,Total infected derivative,70%,Vaccine Efficacy 100%,Low
237,54.0,0.27649999999999864,Total infected derivative,70%,Vaccine Efficacy 100%,Low
238,55.0,0.21639999999999304,Total infected derivative,70%,Vaccine Efficacy 100%,Low
239,56.0,0.21944999999999482,Total infected derivative,70%,Vaccine Efficacy 100%,Low
240,57.0,0.2585000000000264,Total infected derivative,70%,Vaccine Efficacy 100%,Low
241,58.0,0.2815999999999974,Total infected derivative,70%,Vaccine Efficacy 100%,Low
242,59.0,0.28069999999996753,Total infected derivative,70%,Vaccine Efficacy 100%,Low
243,60.0,,Total infected derivative,70%,Vaccine Efficacy 100%,Low
244,0.0,1.3267000000000166,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
245,1.0,2.138300000000015,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
246,2.0,4.060100000000006,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
247,3.0,6.829649999999987,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
248,4.0,10.40379999999999,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
249,5.0,10.889750000000006,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
250,6.0,8.643299999999996,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
251,7.0,11.407799999999995,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
252,8.0,17.236450000000005,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
253,9.0,20.65934999999999,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
254,10.0,21.79965,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
255,11.0,21.248500000000007,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
256,12.0,17.894750000000002,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
257,13.0,13.156350000000003,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
258,14.0,11.62124999999999,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
259,15.0,11.5591,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
260,16.0,10.29055000000001,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
261,17.0,8.633199999999988,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
262,18.0,6.957949999999997,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
263,19.0,5.325700000000012,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
264,20.0,3.993949999999998,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
265,21.0,3.0700999999999965,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
266,22.0,2.424849999999992,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
267,23.0,1.966949999999997,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
268,24.0,1.5491500000000116,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
269,25.0,1.1593000000000018,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
270,26.0,0.8817499999999967,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
271,27.0,0.6393500000000074,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
272,28.0,0.5120000000000005,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
273,29.0,0.4227999999999952,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
274,30.0,0.3216500000000053,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
275,31.0,0.25754999999999484,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
276,32.0,0.1933999999999969,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
277,33.0,0.14724999999999966,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
278,34.0,0.11619999999999209,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
279,35.0,0.08620000000000516,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
280,36.0,0.0761500000000126,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
281,37.0,0.07115000000000293,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
282,38.0,0.054149999999992815,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
283,39.0,0.04404999999999859,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
284,40.0,0.03504999999999825,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
285,41.0,0.032099999999999795,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
286,42.0,0.02405000000000257,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
287,43.0,0.02004999999999768,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
288,44.0,0.023049999999997794,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
289,45.0,0.02405000000000257,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
290,46.0,0.02204999999999302,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
291,47.0,0.019000000000005457,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
292,48.0,0.017050000000011778,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
293,49.0,0.013049999999992679,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
294,50.0,0.009999999999990905,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
295,51.0,0.009000000000000341,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
296,52.0,0.01300000000000523,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
297,53.0,0.01305000000000689,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
298,54.0,0.009050000000002001,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
299,55.0,0.006999999999990791,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
300,56.0,0.007999999999995566,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
301,57.0,0.01100000000000989,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
302,58.0,0.009000000000000341,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
303,59.0,0.007999999999981355,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
304,60.0,,Total infected derivative,0%,Vaccine Efficacy 100%,Medium
305,0.0,1.130299999999977,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
306,1.0,1.8767500000000155,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
307,2.0,3.5791499999999985,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
308,3.0,5.869749999999982,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
309,4.0,8.615250000000003,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
310,5.0,8.900800000000004,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
311,6.0,7.28755000000001,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
312,7.0,9.569150000000008,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
313,8.0,14.355699999999999,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
314,9.0,17.360699999999994,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
315,10.0,18.743449999999996,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
316,11.0,18.740499999999997,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
317,12.0,15.967950000000002,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
318,13.0,11.643299999999996,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
319,14.0,10.347750000000005,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
320,15.0,10.681300000000007,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
321,16.0,9.86869999999999,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
322,17.0,8.733499999999992,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
323,18.0,7.292600000000007,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
324,19.0,5.5501000000000005,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
325,20.0,3.9468999999999994,Total infected derivative,10%,Vaccine Efficacy 100%,Medium
