,day,values,values_type,type,type_pretty,vaccine_efficacy,prevalence
102,41.0,2.4185714285714295,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
103,42.0,2.3239428571428573,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
104,43.0,2.20255,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
105,44.0,2.0969071428571437,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
106,45.0,2.0228928571428555,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
107,46.0,1.9478857142857118,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
108,47.0,1.8630071428571424,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
109,48.0,1.7642428571428568,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
110,49.0,1.659328571428572,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
111,50.0,1.5648571428571438,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
112,51.0,1.4899785714285736,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
113,52.0,1.4435928571428602,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
114,53.0,1.3933571428571452,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
115,54.0,1.3348142857142873,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
116,55.0,1.287135714285717,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
117,56.0,1.2477642857142883,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
118,57.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
119,58.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
120,59.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
121,60.0,0.7373966329796909,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Low
305,0.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
306,1.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
307,2.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
308,3.0,0.6359857142857094,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
309,4.0,0.7985928571428562,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
310,5.0,1.0744357142857144,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
311,6.0,1.4340214285714286,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
312,7.0,1.8289428571428548,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
313,8.0,2.2649357142857087,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
314,9.0,2.658014285714281,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
315,10.0,2.930714285714288,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
316,11.0,3.1909642857142972,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
317,12.0,3.485114285714293,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
318,13.0,3.7642214285714277,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
319,14.0,4.022757142857145,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
320,15.0,4.253950000000011,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
321,16.0,4.415257142857158,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
322,17.0,4.514728571428573,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
323,18.0,4.571114285714276,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
324,19.0,4.579149999999992,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
325,20.0,4.547821428571428,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
326,21.0,4.482664285714284,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
327,22.0,4.362128571428564,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
328,23.0,4.242899999999995,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
329,24.0,4.16806428571429,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
330,25.0,4.071750000000002,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
331,26.0,3.96465,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
332,27.0,3.8456714285714275,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
333,28.0,3.6923857142857117,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
334,29.0,3.5343785714285696,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
335,30.0,3.3953857142857067,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
336,31.0,3.2998928571428507,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
337,32.0,3.21487142857143,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
338,33.0,3.0807571428571423,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
339,34.0,2.9443499999999974,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
340,35.0,2.8243785714285714,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
341,36.0,2.6900785714285735,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
342,37.0,2.587164285714292,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
343,38.0,2.5148857142857173,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
344,39.0,2.436428571428566,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
345,40.0,2.3551142857142833,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
346,41.0,2.2692571428571444,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
347,42.0,2.1858214285714253,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
348,43.0,2.104807142857138,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
349,44.0,2.0226499999999987,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
350,45.0,1.959935714285714,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
351,46.0,1.9166928571428585,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
352,47.0,1.8498571428571444,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
353,48.0,1.7453428571428584,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
354,49.0,1.6428500000000057,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
355,50.0,1.555250000000005,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
356,51.0,1.479221428571427,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
357,52.0,1.419099999999998,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
358,53.0,1.3685714285714323,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
359,54.0,1.329500000000006,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
360,55.0,1.297142857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
361,56.0,1.2510285714285607,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
362,57.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
363,58.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
364,59.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
365,60.0,0.7473887121803885,trend,Total infected derivative spline,10%,Vaccine Efficacy 100%,Low
549,0.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
550,1.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
551,2.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
552,3.0,0.33711428571429075,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
553,4.0,0.4131214285714415,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
554,5.0,0.5343571428571506,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
555,6.0,0.6833857142857157,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
556,7.0,0.843992857142857,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
557,8.0,1.0207714285714278,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
558,9.0,1.1738,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
559,10.0,1.2748428571428496,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
560,11.0,1.358707142857132,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
561,12.0,1.4391499999999957,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
562,13.0,1.5108499999999927,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
563,14.0,1.5702642857142775,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
564,15.0,1.611792857142863,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
565,16.0,1.645142857142864,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
566,17.0,1.6780714285714322,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
567,18.0,1.7047000000000025,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
568,19.0,1.734185714285713,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
569,20.0,1.7606714285714375,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
570,21.0,1.777000000000011,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
571,22.0,1.7891571428571393,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
572,23.0,1.7861285714285686,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
573,24.0,1.7739571428571421,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
574,25.0,1.774264285714279,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
575,26.0,1.7701357142857108,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
576,27.0,1.7571071428571412,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
577,28.0,1.7493500000000006,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
578,29.0,1.729450000000004,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
579,30.0,1.7024071428571443,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
580,31.0,1.6853571428571448,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
581,32.0,1.6565785714285761,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
582,33.0,1.6262357142857187,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
583,34.0,1.6107714285714312,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
584,35.0,1.584171428571425,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
585,36.0,1.5521142857142798,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
586,37.0,1.5400785714285659,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
587,38.0,1.5343785714285674,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
588,39.0,1.5287999999999977,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
589,40.0,1.5164714285714231,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
590,41.0,1.492278571428565,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
591,42.0,1.4665000000000004,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
592,43.0,1.4387357142857167,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
593,44.0,1.4114142857142844,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
594,45.0,1.3946571428571417,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
595,46.0,1.368014285714285,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
596,47.0,1.3176285714285751,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
597,48.0,1.2613714285714364,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
598,49.0,1.1995214285714335,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
599,50.0,1.1448357142857128,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
600,51.0,1.1110499999999999,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
601,52.0,1.0851428571428596,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
602,53.0,1.0655428571428587,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
603,54.0,1.0513928571428557,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
604,55.0,1.0329357142857092,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
605,56.0,1.01960714285714,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
606,57.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
607,58.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
608,59.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
609,60.0,0.7392488872109664,trend,Total infected derivative spline,40%,Vaccine Efficacy 100%,Low
793,0.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
794,1.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
795,2.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
796,3.0,0.1030714285714274,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
797,4.0,0.12610714285714508,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
798,5.0,0.1548785714285746,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
799,6.0,0.18708571428571677,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
800,7.0,0.22229999999999805,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
801,8.0,0.25307857142856605,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
802,9.0,0.27311428571428154,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
803,10.0,0.285428571428566,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
804,11.0,0.296449999999993,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
805,12.0,0.3070357142857135,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
806,13.0,0.3164857142857126,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
807,14.0,0.3267999999999956,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
808,15.0,0.34369285714285935,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
809,16.0,0.3614500000000029,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
810,17.0,0.3740428571428619,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
811,18.0,0.3836285714285777,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
812,19.0,0.3920714285714228,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
813,20.0,0.4045285714285691,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
814,21.0,0.41971428571429215,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
815,22.0,0.4271500000000035,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
816,23.0,0.42698571428571847,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
817,24.0,0.4255571428571443,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
818,25.0,0.4274214285714249,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
819,26.0,0.4321428571428539,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
820,27.0,0.4279928571428521,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
821,28.0,0.41466428571428077,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
822,29.0,0.4056642857142784,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
823,30.0,0.4052499999999952,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
824,31.0,0.40838571428571413,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
825,32.0,0.4049714285714287,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
826,33.0,0.3981071428571486,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
827,34.0,0.3956500000000054,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
828,35.0,0.3959285714285759,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
829,36.0,0.3959214285714389,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
830,37.0,0.39635714285714935,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
831,38.0,0.39407142857142824,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
832,39.0,0.38862142857143206,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
833,40.0,0.38648571428571793,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
834,41.0,0.38134285714285654,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
835,42.0,0.3728999999999953,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
836,43.0,0.3644499999999929,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
837,44.0,0.3539928571428561,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
838,45.0,0.34797857142857375,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
839,46.0,0.3485499999999969,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
840,47.0,0.34754285714285105,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
841,48.0,0.3431071428571377,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
842,49.0,0.3415357142857097,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
843,50.0,0.34210714285713706,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
844,51.0,0.33982857142856504,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
845,52.0,0.3349642857142783,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
846,53.0,0.3285142857142773,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
847,54.0,0.3203571428571438,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
848,55.0,0.32050000000000567,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
849,56.0,0.32220714285713825,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
850,57.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
851,58.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
852,59.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
853,60.0,0.8029460877796665,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
1037,0.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1038,1.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1039,2.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1040,3.0,12.490992857142853,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1041,4.0,14.433885714285712,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1042,5.0,16.394221428571424,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1043,6.0,17.700114285714285,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1044,7.0,17.83610714285714,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1045,8.0,16.78472142857143,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1046,9.0,15.408242857142861,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1047,10.0,14.330207142857146,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1048,11.0,13.089442857142862,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1049,12.0,11.395792857142858,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1050,13.0,9.472242857142856,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1051,14.0,7.58432142857143,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1052,15.0,5.922135714285716,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1053,16.0,4.6140928571428566,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1054,17.0,3.6591928571428554,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1055,18.0,2.9427499999999975,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1056,19.0,2.3965071428571423,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1057,20.0,2.007157142857143,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1058,21.0,1.7599428571428561,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1059,22.0,1.5931714285714276,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1060,23.0,1.478664285714286,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1061,24.0,1.4112500000000014,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1062,25.0,1.369878571428574,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1063,26.0,1.326935714285716,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1064,27.0,1.2752642857142857,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1065,28.0,1.215442857142857,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1066,29.0,1.146028571428571,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1067,30.0,1.0816071428571417,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1068,31.0,1.0319357142857126,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1069,32.0,0.9834071428571401,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1070,33.0,0.9218428571428572,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1071,34.0,0.8517142857142882,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1072,35.0,0.782435714285715,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1073,36.0,0.7142928571428574,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1074,37.0,0.6551642857142882,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1075,38.0,0.6063428571428591,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1076,39.0,0.5520999999999998,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1077,40.0,0.500714285714285,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1078,41.0,0.4546071428571402,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1079,42.0,0.40177857142856915,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1080,43.0,0.3498214285714271,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1081,44.0,0.31132857142856907,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1082,45.0,0.2894285714285708,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1083,46.0,0.27009285714285824,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1084,47.0,0.24819999999999906,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1085,48.0,0.22545714285714216,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1086,49.0,0.20627857142857153,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
