,day,values,values_type,type,type_pretty,vaccine_efficacy,prevalence
768,1.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
769,2.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
770,3.0,0.10334285714285686,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
771,4.0,0.12625714285713993,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
772,5.0,0.1623285714285722,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
773,6.0,0.20427142857142905,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
774,7.0,0.24536428571428406,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
775,8.0,0.2870142857142842,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
776,9.0,0.320935714285708,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
777,10.0,0.34512857142856646,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
778,11.0,0.3697571428571434,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
779,12.0,0.3945214285714249,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
780,13.0,0.4181285714285658,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
781,14.0,0.43672142857142504,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
782,15.0,0.44516428571428635,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
783,16.0,0.45462857142857965,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
784,17.0,0.4660857142857212,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
785,18.0,0.47236428571428796,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
786,19.0,0.48094285714285784,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
787,20.0,0.48567857142857307,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
788,21.0,0.490707142857149,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
789,22.0,0.5034428571428617,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
790,23.0,0.510871428571424,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
791,24.0,0.5125857142857098,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
792,25.0,0.5170214285714272,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
793,26.0,0.5208999999999995,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
794,27.0,0.5246285714285688,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
795,28.0,0.5257714285714233,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
796,29.0,0.527635714285708,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
797,30.0,0.5302071428571408,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
798,31.0,0.5282000000000022,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
799,32.0,0.5352214285714304,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
800,33.0,0.545664285714289,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
801,34.0,0.5469357142857193,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
802,35.0,0.5528000000000068,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
803,36.0,0.5562500000000057,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
804,37.0,0.5549714285714262,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
805,38.0,0.5599785714285669,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
806,39.0,0.5546857142857187,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
807,40.0,0.5438000000000004,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
808,41.0,0.5465285714285608,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
809,42.0,0.5519785714285611,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
810,43.0,0.5473785714285708,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
811,44.0,0.5442214285714368,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
812,45.0,0.5422214285714354,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
813,46.0,0.533064285714285,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
814,47.0,0.5223428571428599,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
815,48.0,0.5068714285714374,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
816,49.0,0.48595000000000244,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
817,50.0,0.472221428571426,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
818,51.0,0.46506428571428104,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
819,52.0,0.4567642857142816,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
820,53.0,0.45289999999999553,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
821,54.0,0.44500714285713827,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
822,55.0,0.43586428571428615,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
823,56.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
824,57.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
825,58.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
1003,0.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1004,1.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1005,2.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1006,3.0,12.255949999999995,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1007,4.0,14.624114285714288,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1008,5.0,17.43329285714286,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1009,6.0,19.391335714285713,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1010,7.0,19.941014285714285,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1011,8.0,19.036935714285715,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1012,9.0,17.65946428571429,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1013,10.0,16.6168,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1014,11.0,14.969935714285715,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1015,12.0,12.4429,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1016,13.0,9.882492857142855,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1017,14.0,7.6352714285714285,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1018,15.0,5.809778571428571,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1019,16.0,4.412264285714285,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1020,17.0,3.37245,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1021,18.0,2.59017857142857,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1022,19.0,1.9809571428571422,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1023,20.0,1.5406571428571425,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1024,21.0,1.2452285714285694,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1025,22.0,1.052821428571428,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1026,23.0,0.9301357142857153,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1027,24.0,0.8663142857142855,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1028,25.0,0.8265071428571428,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1029,26.0,0.786842857142858,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1030,27.0,0.7414714285714297,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1031,28.0,0.6893642857142865,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1032,29.0,0.6431357142857154,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1033,30.0,0.6027857142857138,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1034,31.0,0.5645571428571401,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1035,32.0,0.5246071428571415,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1036,33.0,0.4806785714285715,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1037,34.0,0.4367357142857153,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1038,35.0,0.39277857142857286,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1039,36.0,0.3462571428571428,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1040,37.0,0.308328571428571,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1041,38.0,0.28128571428571547,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1042,39.0,0.2546642857142883,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1043,40.0,0.22845000000000124,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1044,41.0,0.2056928571428561,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1045,42.0,0.1861000000000002,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1046,43.0,0.16820714285714394,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1047,44.0,0.15287857142857114,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1048,45.0,0.14284999999999978,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1049,46.0,0.13498571428571285,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1050,47.0,0.12067857142857008,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1051,48.0,0.10664285714285678,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1052,49.0,0.09775714285714188,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1053,50.0,0.09031428571428535,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1054,51.0,0.08387857142857261,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1055,52.0,0.07729285714285894,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1056,53.0,0.0700000000000013,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1057,54.0,0.06442142857142942,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1058,55.0,0.059257142857144826,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1059,56.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1060,57.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1061,58.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
