,day,values,values_type,type,type_pretty,vaccine_efficacy,prevalence
768,1.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
769,2.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
770,3.0,0.06413571428571377,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
771,4.0,0.07557857142856911,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
772,5.0,0.0893142857142826,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
773,6.0,0.10262857142857179,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
774,7.0,0.11737857142857219,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
775,8.0,0.13397857142856698,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
776,9.0,0.14814285714285397,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
777,10.0,0.16102857142856966,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
778,11.0,0.17391428571428538,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
779,12.0,0.18465714285714593,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
780,13.0,0.1955357142857151,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
781,14.0,0.20698571428571555,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
782,15.0,0.21830000000000332,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
783,16.0,0.22975000000000378,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
784,17.0,0.23532857142857566,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
785,18.0,0.23475714285714436,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
786,19.0,0.23776428571428349,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
787,20.0,0.24263571428571137,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
788,21.0,0.24635714285713967,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
789,22.0,0.25178571428571267,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
790,23.0,0.2552214285714293,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
791,24.0,0.25737142857142964,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
792,25.0,0.264807142857141,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
793,26.0,0.2713928571428547,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
794,27.0,0.2751214285714322,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
795,28.0,0.281564285714288,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
796,29.0,0.2871500000000009,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
797,30.0,0.2920142857142877,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
798,31.0,0.29330000000000006,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
799,32.0,0.2924500000000023,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
800,33.0,0.2961714285714306,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
801,34.0,0.2978785714285672,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
802,35.0,0.29529999999999745,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
803,36.0,0.2898571428571423,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
804,37.0,0.28370714285713916,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
805,38.0,0.2842857142857115,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
806,39.0,0.2887142857142838,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
807,40.0,0.2871428571428558,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
808,41.0,0.2848571428571428,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
809,42.0,0.283850000000001,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
810,43.0,0.28027857142857165,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
811,44.0,0.2819999999999985,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
812,45.0,0.2841357142857126,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
813,46.0,0.2794142857142836,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
814,47.0,0.2764142857142855,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
815,48.0,0.27827142857142917,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
816,49.0,0.2801357142857138,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
817,50.0,0.28314285714285703,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
818,51.0,0.28027142857143056,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
819,52.0,0.2748357142857165,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
820,53.0,0.2729785714285729,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
821,54.0,0.2718214285714323,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
822,55.0,0.26939285714286143,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
823,56.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
824,57.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
825,58.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
1003,0.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1004,1.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1005,2.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1006,3.0,6.327371428571431,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1007,4.0,7.767528571428571,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1008,5.0,9.924407142857142,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1009,6.0,12.295728571428565,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1010,7.0,14.434299999999995,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1011,8.0,15.983542857142856,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1012,9.0,16.984257142857142,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1013,10.0,17.628978571428572,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1014,11.0,17.65947142857143,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1015,12.0,16.848421428571424,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1016,13.0,15.367164285714285,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1017,14.0,13.486242857142857,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1018,15.0,11.444735714285713,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1019,16.0,9.649157142857144,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1020,17.0,8.340242857142856,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1021,18.0,7.118650000000001,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1022,19.0,5.813757142857142,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1023,20.0,4.624671428571426,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1024,21.0,3.6126642857142865,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1025,22.0,2.7842857142857156,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1026,23.0,2.1494357142857132,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1027,24.0,1.6702071428571434,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1028,25.0,1.3047642857142867,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1029,26.0,1.018757142857144,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1030,27.0,0.7837142857142883,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1031,28.0,0.5992000000000002,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1032,29.0,0.46121428571428524,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1033,30.0,0.3562857142857142,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1034,31.0,0.2815499999999978,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1035,32.0,0.220721428571427,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1036,33.0,0.17120000000000093,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1037,34.0,0.13541428571428632,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1038,35.0,0.10635714285714318,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1039,36.0,0.08502142857142912,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1040,37.0,0.0689928571428575,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1041,38.0,0.05697857142857287,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1042,39.0,0.04810000000000108,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1043,40.0,0.04008571428571323,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1044,41.0,0.03321428571428393,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1045,42.0,0.02891428571428532,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1046,43.0,0.025771428571427384,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1047,44.0,0.023478571428571265,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1048,45.0,0.02132857142857298,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1049,46.0,0.019757142857142997,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1050,47.0,0.018321428571427746,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1051,48.0,0.016314285714285247,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1052,49.0,0.0147357142857142,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1053,50.0,0.013450000000001894,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1054,51.0,0.01202857142857283,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1055,52.0,0.010592857142855547,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1056,53.0,0.00987142857142739,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1057,54.0,0.010014285714287243,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1058,55.0,0.010014285714287243,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1059,56.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1060,57.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1061,58.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
