,day,values,values_type,type,type_pretty,vaccine_efficacy,prevalence
767,0.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
768,1.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
769,2.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
770,3.0,0.06413571428571377,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
771,4.0,0.07557857142856911,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
772,5.0,0.08903571428571208,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
773,6.0,0.10177857142857402,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
774,7.0,0.11565714285714535,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
775,8.0,0.13124999999999837,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
776,9.0,0.14470000000000027,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
777,10.0,0.1565785714285742,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
778,11.0,0.1683214285714314,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
779,12.0,0.17805714285714203,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
780,13.0,0.1869285714285687,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
781,14.0,0.19681428571428633,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
782,15.0,0.20741428571428902,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
783,16.0,0.21901428571428433,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
784,17.0,0.22617857142857034,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
785,18.0,0.22789285714286017,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
786,19.0,0.23290714285714587,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
787,20.0,0.24035714285714352,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
788,21.0,0.2475071428571393,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
789,22.0,0.25252142857142496,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
790,23.0,0.25309285714285623,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
791,24.0,0.2533714285714268,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
792,25.0,0.25666428571428157,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
793,26.0,0.2580928571428558,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
794,27.0,0.25852142857142923,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
795,28.0,0.26052857142856767,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
796,29.0,0.26424285714285084,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
797,30.0,0.2658142857142829,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
798,31.0,0.2642428571428549,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
799,32.0,0.2649499999999948,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
800,33.0,0.2668071428571384,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
801,34.0,0.2652357142857146,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
802,35.0,0.2613714285714366,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
803,36.0,0.25622142857143815,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
804,37.0,0.25292857142857933,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
805,38.0,0.2539357142857211,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
806,39.0,0.2555214285714352,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
807,40.0,0.25180000000000696,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
808,41.0,0.24664285714285938,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
809,42.0,0.24492142857142443,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
810,43.0,0.2421999999999928,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
811,44.0,0.24334285714285134,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
812,45.0,0.2436142857142808,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
813,46.0,0.2373071428571417,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
814,47.0,0.23358571428571345,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
815,48.0,0.2350214285714287,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
816,49.0,0.2360285714285745,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
817,50.0,0.23874285714286103,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
818,51.0,0.237321428571436,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
819,52.0,0.23219285714286084,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
820,53.0,0.23277857142856612,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
821,54.0,0.23678571428571005,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
822,55.0,0.23948571428571439,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
823,56.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
824,57.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
825,58.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 100%,Low
1003,0.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1004,1.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1005,2.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1006,3.0,6.108371428571427,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1007,4.0,7.365585714285719,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1008,5.0,9.102628571428577,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1009,6.0,10.862721428571428,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1010,7.0,12.281992857142857,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1011,8.0,13.12211428571428,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1012,9.0,13.527907142857137,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1013,10.0,13.739742857142854,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1014,11.0,13.467078571428566,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1015,12.0,12.509885714285707,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1016,13.0,11.12811428571428,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1017,14.0,9.56928571428571,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1018,15.0,7.985242857142856,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1019,16.0,6.627242857142856,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1020,17.0,5.623550000000001,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1021,18.0,4.772414285714288,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1022,19.0,3.996707142857145,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1023,20.0,3.342971428571431,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1024,21.0,2.834092857142857,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1025,22.0,2.4698071428571415,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1026,23.0,2.20987142857143,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1027,24.0,2.039364285714285,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1028,25.0,1.9481714285714253,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1029,26.0,1.9030857142857147,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1030,27.0,1.8873500000000016,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1031,28.0,1.8773357142857148,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1032,29.0,1.8677357142857127,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1033,30.0,1.8718785714285693,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1034,31.0,1.8748928571428576,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1035,32.0,1.8638785714285737,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1036,33.0,1.831950000000002,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1037,34.0,1.7857071428571425,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1038,35.0,1.7347499999999991,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1039,36.0,1.669628571428573,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1040,37.0,1.6020642857142875,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1041,38.0,1.5415142857142852,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1042,39.0,1.477664285714283,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1043,40.0,1.4052357142857108,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1044,41.0,1.3207857142857111,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1045,42.0,1.2291714285714295,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1046,43.0,1.1461357142857174,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1047,44.0,1.0728428571428574,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1048,45.0,1.0124500000000012,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1049,46.0,0.9540500000000032,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1050,47.0,0.8942142857142861,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1051,48.0,0.8405357142857132,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1052,49.0,0.7854285714285699,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1053,50.0,0.7291857142857114,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1054,51.0,0.679092857142856,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1055,52.0,0.6398571428571428,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1056,53.0,0.6060785714285707,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1057,54.0,0.5733071428571443,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1058,55.0,0.5408000000000043,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1059,56.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
1060,57.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 100%,Medium
