,day,cumulative_infected,type,type_pretty
144,25.0,0.17424236111111113,Total infected,40%
145,26.0,0.1929006944444444,Total infected,40%
146,27.0,0.2102277777777777,Total infected,40%
147,28.0,0.22306458333333326,Total infected,40%
148,29.0,0.23239374999999995,Total infected,40%
149,30.0,0.24803611111111115,Total infected,40%
150,31.0,0.2669055555555555,Total infected,40%
151,32.0,0.2885104166666666,Total infected,40%
152,33.0,0.31018472222222226,Total infected,40%
153,34.0,0.33473680555555557,Total infected,40%
154,35.0,0.3505895833333333,Total infected,40%
155,36.0,0.3631451388888889,Total infected,40%
156,37.0,0.38166388888888886,Total infected,40%
157,38.0,0.40137500000000004,Total infected,40%
158,39.0,0.42368124999999995,Total infected,40%
159,40.0,0.4467597222222222,Total infected,40%
160,41.0,0.4715909722222223,Total infected,40%
161,42.0,0.49017986111111117,Total infected,40%
162,43.0,0.502454861111111,Total infected,40%
163,44.0,0.5187291666666667,Total infected,40%
164,45.0,0.5392819444444444,Total infected,40%
165,46.0,0.5617284722222222,Total infected,40%
166,47.0,0.5826319444444444,Total infected,40%
167,48.0,0.6043770833333333,Total infected,40%
168,49.0,0.6203,Total infected,40%
169,50.0,0.6308215277777778,Total infected,40%
170,51.0,0.6470958333333333,Total infected,40%
171,52.0,0.6621076388888889,Total infected,40%
172,53.0,0.6771888888888888,Total infected,40%
173,54.0,0.6929715277777778,Total infected,40%
174,55.0,0.7103673611111111,Total infected,40%
175,56.0,0.7218715277777777,Total infected,40%
176,57.0,0.7302888888888889,Total infected,40%
177,58.0,0.7403194444444444,Total infected,40%
178,59.0,0.7521041666666667,Total infected,40%
179,60.0,0.7631173611111112,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,0.0002805555555555925,Total infected,70%
182,3.0,0.0009819444444442776,Total infected,70%
183,4.0,0.001965277777777885,Total infected,70%
184,5.0,0.003929166666666638,Total infected,70%
185,6.0,0.004911111111111113,Total infected,70%
186,7.0,0.006874999999999866,Total infected,70%
187,8.0,0.008277777777777828,Total infected,70%
188,9.0,0.00911805555555567,Total infected,70%
189,10.0,0.010801388888889029,Total infected,70%
190,11.0,0.013047222222222111,Total infected,70%
191,12.0,0.016133333333333236,Total infected,70%
192,13.0,0.018518055555555475,Total infected,70%
193,14.0,0.021183333333333505,Total infected,70%
194,15.0,0.022726388888888966,Total infected,70%
195,16.0,0.02511250000000014,Total infected,70%
196,17.0,0.02791805555555567,Total infected,70%
197,18.0,0.03212638888888897,Total infected,70%
198,19.0,0.0361958333333333,Total infected,70%
199,20.0,0.03984305555555561,Total infected,70%
200,21.0,0.04363055555555562,Total infected,70%
201,22.0,0.047558333333333515,Total infected,70%
202,23.0,0.05120694444444456,Total infected,70%
203,24.0,0.05569583333333345,Total infected,70%
204,25.0,0.06088611111111102,Total infected,70%
205,26.0,0.0669194444444445,Total infected,70%
206,27.0,0.07267083333333327,Total infected,70%
207,28.0,0.07716111111111108,Total infected,70%
208,29.0,0.08136944444444438,Total infected,70%
209,30.0,0.08796388888888886,Total infected,70%
210,31.0,0.09385416666666657,Total infected,70%
211,32.0,0.10058888888888894,Total infected,70%
212,33.0,0.10774305555555566,Total infected,70%
213,34.0,0.11391666666666664,Total infected,70%
214,35.0,0.11826666666666667,Total infected,70%
215,36.0,0.12261527777777775,Total infected,70%
216,37.0,0.1286472222222223,Total infected,70%
217,38.0,0.13482083333333328,Total infected,70%
218,39.0,0.1423958333333333,Total infected,70%
219,40.0,0.15039305555555554,Total infected,70%
220,41.0,0.15796944444444438,Total infected,70%
221,42.0,0.16428194444444444,Total infected,70%
222,43.0,0.16708749999999994,Total infected,70%
223,44.0,0.17185694444444444,Total infected,70%
224,45.0,0.1791527777777778,Total infected,70%
225,46.0,0.1863069444444444,Total infected,70%
226,47.0,0.19346249999999998,Total infected,70%
227,48.0,0.19963611111111115,Total infected,70%
228,49.0,0.20440555555555553,Total infected,70%
229,50.0,0.20889444444444452,Total infected,70%
230,51.0,0.2150680555555556,Total infected,70%
231,52.0,0.22025833333333328,Total infected,70%
232,53.0,0.2267111111111111,Total infected,70%
233,54.0,0.23246249999999996,Total infected,70%
234,55.0,0.23961805555555551,Total infected,70%
235,56.0,0.2445277777777778,Total infected,70%
236,57.0,0.24845694444444444,Total infected,70%
237,58.0,0.2544902777777777,Total infected,70%
238,59.0,0.25855833333333333,Total infected,70%
239,60.0,0.26515138888888884,Total infected,70%
