,day,cumulative_infected,type,type_of_screening_pretty
110,6.0,8.437100000000015,Total infected,Screening 100%
111,7.0,10.713400000000007,Total infected,Screening 100%
112,8.0,13.205899999999986,Total infected,Screening 100%
113,9.0,17.120599999999996,Total infected,Screening 100%
114,10.0,22.552899999999994,Total infected,Screening 100%
115,11.0,26.769000000000005,Total infected,Screening 100%
116,12.0,30.185900000000004,Total infected,Screening 100%
117,13.0,33.06039999999999,Total infected,Screening 100%
118,14.0,35.210999999999984,Total infected,Screening 100%
119,15.0,37.12059999999997,Total infected,Screening 100%
120,16.0,39.18090000000001,Total infected,Screening 100%
121,17.0,41.793999999999926,Total infected,Screening 100%
122,18.0,43.7688,Total infected,Screening 100%
123,19.0,45.467299999999994,Total infected,Screening 100%
124,20.0,46.884300000000025,Total infected,Screening 100%
125,21.0,47.95479999999998,Total infected,Screening 100%
126,22.0,49.045199999999966,Total infected,Screening 100%
127,23.0,50.30149999999992,Total infected,Screening 100%
128,24.0,51.633099999999985,Total infected,Screening 100%
129,25.0,53.10549999999998,Total infected,Screening 100%
130,26.0,54.382000000000005,Total infected,Screening 100%
131,27.0,55.93969999999999,Total infected,Screening 100%
132,28.0,57.33170000000001,Total infected,Screening 100%
133,29.0,58.633099999999985,Total infected,Screening 100%
134,30.0,60.7235,Total infected,Screening 100%
135,31.0,63.13059999999996,Total infected,Screening 100%
136,32.0,65.2261,Total infected,Screening 100%
137,33.0,67.01499999999999,Total infected,Screening 100%
138,34.0,68.91469999999998,Total infected,Screening 100%
139,35.0,70.613,Total infected,Screening 100%
