,day,cumulative_infected,type,type_of_screening_pretty
100,31.0,37.49250000000001,Total infected,Screening 50%
101,32.0,39.79390000000001,Total infected,Screening 50%
102,33.0,42.40690000000001,Total infected,Screening 50%
103,34.0,44.71350000000001,Total infected,Screening 50%
104,35.0,46.59289999999996,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.10049999999998249,Total infected,Screening 100%
107,3.0,0.27129999999999654,Total infected,Screening 100%
108,4.0,0.4924000000000035,Total infected,Screening 100%
109,5.0,0.8189999999999884,Total infected,Screening 100%
110,6.0,1.170800000000014,Total infected,Screening 100%
111,7.0,1.512500000000017,Total infected,Screening 100%
112,8.0,1.9044999999999845,Total infected,Screening 100%
113,9.0,2.5224999999999795,Total infected,Screening 100%
114,10.0,3.326699999999988,Total infected,Screening 100%
115,11.0,4.3466999999999985,Total infected,Screening 100%
116,12.0,5.417100000000033,Total infected,Screening 100%
117,13.0,6.598100000000045,Total infected,Screening 100%
118,14.0,7.502600000000001,Total infected,Screening 100%
119,15.0,8.376800000000003,Total infected,Screening 100%
120,16.0,9.447100000000034,Total infected,Screening 100%
121,17.0,10.819099999999992,Total infected,Screening 100%
122,18.0,12.271299999999968,Total infected,Screening 100%
123,19.0,13.758700000000033,Total infected,Screening 100%
124,20.0,15.34680000000003,Total infected,Screening 100%
125,21.0,16.442199999999985,Total infected,Screening 100%
126,22.0,17.236200000000025,Total infected,Screening 100%
127,23.0,18.417100000000033,Total infected,Screening 100%
128,24.0,19.94980000000001,Total infected,Screening 100%
129,25.0,21.5779,Total infected,Screening 100%
130,26.0,23.326699999999988,Total infected,Screening 100%
131,27.0,24.83910000000003,Total infected,Screening 100%
132,28.0,26.11050000000003,Total infected,Screening 100%
133,29.0,27.105499999999978,Total infected,Screening 100%
134,30.0,28.371899999999982,Total infected,Screening 100%
135,31.0,29.773900000000054,Total infected,Screening 100%
136,32.0,31.21610000000001,Total infected,Screening 100%
137,33.0,32.84419999999997,Total infected,Screening 100%
138,34.0,34.47229999999996,Total infected,Screening 100%
139,35.0,35.82910000000001,Total infected,Screening 100%
