,day,cumulative_infected,type,type_of_screening_pretty
100,31.0,21.52759999999998,Total infected,Screening 50%
101,32.0,22.57280000000003,Total infected,Screening 50%
102,33.0,23.492500000000007,Total infected,Screening 50%
103,34.0,24.633199999999988,Total infected,Screening 50%
104,35.0,25.291499999999985,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.06030000000001223,Total infected,Screening 100%
107,3.0,0.2009999999999934,Total infected,Screening 100%
108,4.0,0.3418000000000063,Total infected,Screening 100%
109,5.0,0.5327000000000055,Total infected,Screening 100%
110,6.0,0.8592000000000439,Total infected,Screening 100%
111,7.0,1.1506000000000256,Total infected,Screening 100%
112,8.0,1.4170000000000584,Total infected,Screening 100%
113,9.0,1.8543999999999983,Total infected,Screening 100%
114,10.0,2.542700000000025,Total infected,Screening 100%
115,11.0,3.1204999999999927,Total infected,Screening 100%
116,12.0,3.643199999999979,Total infected,Screening 100%
117,13.0,4.205999999999989,Total infected,Screening 100%
118,14.0,4.678299999999979,Total infected,Screening 100%
119,15.0,5.055299999999988,Total infected,Screening 100%
120,16.0,5.7035999999999945,Total infected,Screening 100%
121,17.0,6.4775000000000205,Total infected,Screening 100%
122,18.0,7.176000000000016,Total infected,Screening 100%
123,19.0,7.688499999999976,Total infected,Screening 100%
124,20.0,8.331699999999984,Total infected,Screening 100%
125,21.0,8.844199999999972,Total infected,Screening 100%
126,22.0,9.301400000000001,Total infected,Screening 100%
127,23.0,9.969900000000024,Total infected,Screening 100%
128,24.0,10.648199999999974,Total infected,Screening 100%
129,25.0,11.226100000000002,Total infected,Screening 100%
130,26.0,11.788800000000037,Total infected,Screening 100%
131,27.0,12.331600000000009,Total infected,Screening 100%
132,28.0,12.758800000000008,Total infected,Screening 100%
133,29.0,13.050199999999961,Total infected,Screening 100%
134,30.0,13.55759999999998,Total infected,Screening 100%
135,31.0,14.28139999999999,Total infected,Screening 100%
136,32.0,14.783900000000045,Total infected,Screening 100%
137,33.0,15.311499999999995,Total infected,Screening 100%
138,34.0,15.849200000000025,Total infected,Screening 100%
139,35.0,16.185900000000004,Total infected,Screening 100%
