,day,agents,type,type_of_screening_pretty
169,30.0,3.1699,Infected,Screening 50%
170,31.0,3.395,Infected,Screening 50%
171,32.0,3.5096,Infected,Screening 50%
172,33.0,3.3377,Infected,Screening 50%
173,34.0,4.4884,Infected,Screening 50%
174,35.0,5.209,Infected,Screening 50%
175,1.0,0.0,Infected in quarantine,Screening 50%
176,2.0,0.062299999999999994,Infected in quarantine,Screening 50%
177,3.0,0.3196,Infected in quarantine,Screening 50%
178,4.0,0.7991,Infected in quarantine,Screening 50%
179,5.0,1.6120999999999999,Infected in quarantine,Screening 50%
180,6.0,1.7549,Infected in quarantine,Screening 50%
181,7.0,1.9668,Infected in quarantine,Screening 50%
182,8.0,3.8493,Infected in quarantine,Screening 50%
183,9.0,6.1528,Infected in quarantine,Screening 50%
184,10.0,8.8281,Infected in quarantine,Screening 50%
185,11.0,11.9095,Infected in quarantine,Screening 50%
186,12.0,15.340699999999998,Infected in quarantine,Screening 50%
187,13.0,15.4754,Infected in quarantine,Screening 50%
188,14.0,15.184,Infected in quarantine,Screening 50%
189,15.0,17.209,Infected in quarantine,Screening 50%
190,16.0,18.5979,Infected in quarantine,Screening 50%
191,17.0,19.777900000000002,Infected in quarantine,Screening 50%
192,18.0,20.7216,Infected in quarantine,Screening 50%
193,19.0,21.3257,Infected in quarantine,Screening 50%
194,20.0,19.9789,Infected in quarantine,Screening 50%
195,21.0,18.4905,Infected in quarantine,Screening 50%
196,22.0,17.7739,Infected in quarantine,Screening 50%
197,23.0,16.5628,Infected in quarantine,Screening 50%
198,24.0,15.3156,Infected in quarantine,Screening 50%
199,25.0,14.069399999999998,Infected in quarantine,Screening 50%
200,26.0,13.009100000000002,Infected in quarantine,Screening 50%
201,27.0,12.0201,Infected in quarantine,Screening 50%
202,28.0,10.942799999999998,Infected in quarantine,Screening 50%
203,29.0,10.2101,Infected in quarantine,Screening 50%
204,30.0,9.7125,Infected in quarantine,Screening 50%
205,31.0,9.1638,Infected in quarantine,Screening 50%
206,32.0,8.8865,Infected in quarantine,Screening 50%
207,33.0,9.1236,Infected in quarantine,Screening 50%
208,34.0,8.6593,Infected in quarantine,Screening 50%
209,35.0,8.1347,Infected in quarantine,Screening 50%
210,1.0,0.0,Infected,Screening 100%
211,2.0,0.5628,Infected,Screening 100%
212,3.0,1.3457,Infected,Screening 100%
213,4.0,2.2593,Infected,Screening 100%
214,5.0,3.0513,Infected,Screening 100%
215,6.0,5.0794,Infected,Screening 100%
216,7.0,6.5789,Infected,Screening 100%
217,8.0,5.4764,Infected,Screening 100%
218,9.0,4.79,Infected,Screening 100%
219,10.0,4.0523,Infected,Screening 100%
220,11.0,3.1558,Infected,Screening 100%
221,12.0,2.0774,Infected,Screening 100%
222,13.0,3.0724,Infected,Screening 100%
223,14.0,3.6844,Infected,Screening 100%
224,15.0,2.6724,Infected,Screening 100%
225,16.0,2.0382,Infected,Screening 100%
226,17.0,1.6523,Infected,Screening 100%
227,18.0,1.1548,Infected,Screening 100%
228,19.0,0.7709,Infected,Screening 100%
229,20.0,1.2694,Infected,Screening 100%
230,21.0,1.6382,Infected,Screening 100%
231,22.0,1.403,Infected,Screening 100%
232,23.0,1.4432,Infected,Screening 100%
233,24.0,1.4935,Infected,Screening 100%
234,25.0,1.5819,Infected,Screening 100%
235,26.0,1.3719,Infected,Screening 100%
236,27.0,2.3568,Infected,Screening 100%
237,28.0,3.1467,Infected,Screening 100%
238,29.0,2.597,Infected,Screening 100%
239,30.0,2.4804,Infected,Screening 100%
240,31.0,2.397,Infected,Screening 100%
241,32.0,2.0563,Infected,Screening 100%
242,33.0,1.6965,Infected,Screening 100%
243,34.0,2.6492,Infected,Screening 100%
244,35.0,3.3588,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,0.1608,Infected in quarantine,Screening 100%
247,3.0,0.5277,Infected in quarantine,Screening 100%
248,4.0,1.3226,Infected in quarantine,Screening 100%
249,5.0,2.6673999999999998,Infected in quarantine,Screening 100%
250,6.0,2.8030000000000004,Infected in quarantine,Screening 100%
251,7.0,2.989,Infected in quarantine,Screening 100%
252,8.0,5.365900000000001,Infected in quarantine,Screening 100%
253,9.0,7.9437,Infected in quarantine,Screening 100%
254,10.0,10.796999999999999,Infected in quarantine,Screening 100%
255,11.0,13.4614,Infected in quarantine,Screening 100%
256,12.0,15.8654,Infected in quarantine,Screening 100%
257,13.0,15.604000000000001,Infected in quarantine,Screening 100%
258,14.0,14.799900000000001,Infected in quarantine,Screening 100%
259,15.0,15.3729,Infected in quarantine,Screening 100%
260,16.0,15.5587,Infected in quarantine,Screening 100%
261,17.0,15.512500000000001,Infected in quarantine,Screening 100%
262,18.0,15.3398,Infected in quarantine,Screening 100%
263,19.0,14.8855,Infected in quarantine,Screening 100%
264,20.0,13.7378,Infected in quarantine,Screening 100%
265,21.0,12.546800000000001,Infected in quarantine,Screening 100%
266,22.0,11.3176,Infected in quarantine,Screening 100%
267,23.0,9.9447,Infected in quarantine,Screening 100%
268,24.0,8.8392,Infected in quarantine,Screening 100%
269,25.0,8.1226,Infected in quarantine,Screening 100%
270,26.0,7.7407,Infected in quarantine,Screening 100%
271,27.0,7.3618,Infected in quarantine,Screening 100%
272,28.0,6.9095,Infected in quarantine,Screening 100%
273,29.0,7.1628,Infected in quarantine,Screening 100%
274,30.0,7.4362,Infected in quarantine,Screening 100%
275,31.0,7.889399999999999,Infected in quarantine,Screening 100%
276,32.0,8.5759,Infected in quarantine,Screening 100%
277,33.0,9.288499999999999,Infected in quarantine,Screening 100%
278,34.0,8.9568,Infected in quarantine,Screening 100%
279,35.0,8.4021,Infected in quarantine,Screening 100%
