,day,cumulative_infected,type,type_pretty
55,56.0,61.12129999999999,Total infected,0%
56,57.0,61.91920000000002,Total infected,0%
57,58.0,62.6464,Total infected,0%
58,59.0,63.67689999999999,Total infected,0%
59,60.0,64.5959,Total infected,0%
60,1.0,0.0,Total infected,10%
61,2.0,0.08089999999998554,Total infected,10%
62,3.0,0.19190000000000396,Total infected,10%
63,4.0,0.37369999999998527,Total infected,10%
64,5.0,0.7475000000000307,Total infected,10%
65,6.0,1.1212999999999909,Total infected,10%
66,7.0,1.4546000000000276,Total infected,10%
67,8.0,1.737400000000008,Total infected,10%
68,9.0,2.161599999999993,Total infected,10%
69,10.0,2.717199999999991,Total infected,10%
70,11.0,3.3131999999999664,Total infected,10%
71,12.0,4.141399999999976,Total infected,10%
72,13.0,5.191900000000004,Total infected,10%
73,14.0,5.878799999999984,Total infected,10%
74,15.0,6.57570000000004,Total infected,10%
75,16.0,7.232300000000009,Total infected,10%
76,17.0,8.020299999999992,Total infected,10%
77,18.0,8.949500000000029,Total infected,10%
78,19.0,10.232400000000013,Total infected,10%
79,20.0,11.858599999999996,Total infected,10%
80,21.0,12.86869999999999,Total infected,10%
81,22.0,13.787900000000008,Total infected,10%
82,23.0,14.73739999999998,Total infected,10%
83,24.0,16.020200000000017,Total infected,10%
84,25.0,17.282899999999984,Total infected,10%
85,26.0,18.646499999999975,Total infected,10%
86,27.0,20.201999999999998,Total infected,10%
87,28.0,21.282900000000012,Total infected,10%
88,29.0,22.04050000000001,Total infected,10%
89,30.0,22.798000000000002,Total infected,10%
90,31.0,23.767600000000016,Total infected,10%
91,32.0,25.080900000000014,Total infected,10%
92,33.0,26.363700000000023,Total infected,10%
93,34.0,28.060700000000026,Total infected,10%
94,35.0,29.121199999999988,Total infected,10%
95,36.0,30.070700000000016,Total infected,10%
96,37.0,30.969700000000017,Total infected,10%
97,38.0,32.00999999999999,Total infected,10%
98,39.0,33.17169999999999,Total infected,10%
99,40.0,34.42420000000001,Total infected,10%
100,41.0,35.87880000000001,Total infected,10%
101,42.0,37.21210000000002,Total infected,10%
102,43.0,38.08080000000001,Total infected,10%
103,44.0,38.9495,Total infected,10%
104,45.0,39.828299999999984,Total infected,10%
105,46.0,40.91920000000002,Total infected,10%
106,47.0,42.1112,Total infected,10%
107,48.0,43.313199999999995,Total infected,10%
108,49.0,44.42429999999999,Total infected,10%
109,50.0,45.2525,Total infected,10%
110,51.0,45.97970000000004,Total infected,10%
111,52.0,47.010200000000026,Total infected,10%
112,53.0,48.24250000000001,Total infected,10%
113,54.0,49.343500000000006,Total infected,10%
114,55.0,50.49500000000003,Total infected,10%
115,56.0,51.56569999999999,Total infected,10%
116,57.0,52.23230000000004,Total infected,10%
117,58.0,52.909100000000024,Total infected,10%
118,59.0,53.68690000000001,Total infected,10%
119,60.0,54.6062,Total infected,10%
120,1.0,0.0,Total infected,40%
121,2.0,0.08080000000001064,Total infected,40%
122,3.0,0.19190000000000396,Total infected,40%
123,4.0,0.2828000000000088,Total infected,40%
124,5.0,0.484800000000007,Total infected,40%
125,6.0,0.7171000000000163,Total infected,40%
126,7.0,0.8685999999999865,Total infected,40%
127,8.0,1.0807000000000073,Total infected,40%
128,9.0,1.242400000000032,Total infected,40%
129,10.0,1.5454000000000008,Total infected,40%
130,11.0,1.7475000000000307,Total infected,40%
131,12.0,2.090900000000005,Total infected,40%
132,13.0,2.4444000000000017,Total infected,40%
133,14.0,2.8080999999999676,Total infected,40%
134,15.0,3.0504999999999995,Total infected,40%
135,16.0,3.4343999999999824,Total infected,40%
136,17.0,3.878700000000009,Total infected,40%
137,18.0,4.444400000000002,Total infected,40%
138,19.0,4.919199999999989,Total infected,40%
139,20.0,5.505000000000024,Total infected,40%
140,21.0,5.939400000000006,Total infected,40%
141,22.0,6.373799999999989,Total infected,40%
142,23.0,6.858500000000021,Total infected,40%
143,24.0,7.343400000000003,Total infected,40%
144,25.0,7.909099999999995,Total infected,40%
145,26.0,8.515199999999993,Total infected,40%
146,27.0,9.121200000000016,Total infected,40%
147,28.0,9.61620000000002,Total infected,40%
148,29.0,10.060700000000026,Total infected,40%
149,30.0,10.545500000000004,Total infected,40%
150,31.0,10.888900000000007,Total infected,40%
151,32.0,11.36360000000002,Total infected,40%
152,33.0,11.939400000000006,Total infected,40%
153,34.0,12.525300000000016,Total infected,40%
154,35.0,13.0,Total infected,40%
155,36.0,13.414200000000022,Total infected,40%
156,37.0,13.747600000000006,Total infected,40%
157,38.0,14.101000000000028,Total infected,40%
158,39.0,14.575799999999987,Total infected,40%
159,40.0,15.201999999999998,Total infected,40%
160,41.0,15.747600000000006,Total infected,40%
161,42.0,16.070800000000006,Total infected,40%
162,43.0,16.424300000000002,Total infected,40%
163,44.0,16.959700000000012,Total infected,40%
164,45.0,17.40400000000001,Total infected,40%
165,46.0,17.787899999999993,Total infected,40%
166,47.0,18.222300000000004,Total infected,40%
167,48.0,18.85860000000001,Total infected,40%
168,49.0,19.30300000000001,Total infected,40%
169,50.0,19.66680000000001,Total infected,40%
170,51.0,20.07080000000002,Total infected,40%
171,52.0,20.5556,Total infected,40%
172,53.0,21.030299999999983,Total infected,40%
173,54.0,21.58589999999998,Total infected,40%
174,55.0,22.191999999999993,Total infected,40%
175,56.0,22.596000000000004,Total infected,40%
176,57.0,22.868700000000004,Total infected,40%
177,58.0,23.303099999999986,Total infected,40%
178,59.0,23.697099999999992,Total infected,40%
179,60.0,24.161599999999993,Total infected,40%
