,day,agents,type,type_of_screening_pretty
59,25.0,0.0,Infetti in quarantena,Senza screening
60,26.0,0.0,Infetti in quarantena,Senza screening
61,27.0,0.0,Infetti in quarantena,Senza screening
62,28.0,0.0,Infetti in quarantena,Senza screening
63,29.0,0.0,Infetti in quarantena,Senza screening
64,30.0,0.0,Infetti in quarantena,Senza screening
65,31.0,0.0,Infetti in quarantena,Senza screening
66,32.0,0.0,Infetti in quarantena,Senza screening
67,33.0,0.0,Infetti in quarantena,Senza screening
68,34.0,0.0,Infetti in quarantena,Senza screening
69,35.0,0.0,Infetti in quarantena,Senza screening
70,1.0,1.0,Infetti,Screening 25%
71,2.0,1.048,Infetti,Screening 25%
72,3.0,0.7257,Infetti,Screening 25%
73,4.0,0.991,Infetti,Screening 25%
74,5.0,1.2823,Infetti,Screening 25%
75,6.0,1.6887,Infetti,Screening 25%
76,7.0,1.8819,Infetti,Screening 25%
77,8.0,1.9149,Infetti,Screening 25%
78,9.0,2.1852,Infetti,Screening 25%
79,10.0,0.7207,Infetti,Screening 25%
80,11.0,0.955,Infetti,Screening 25%
81,12.0,1.1752,Infetti,Screening 25%
82,13.0,1.3934,Infetti,Screening 25%
83,14.0,1.5015,Infetti,Screening 25%
84,15.0,1.5135,Infetti,Screening 25%
85,16.0,1.7027,Infetti,Screening 25%
86,17.0,0.5455,Infetti,Screening 25%
87,18.0,0.6707,Infetti,Screening 25%
88,19.0,0.8178,Infetti,Screening 25%
89,20.0,0.989,Infetti,Screening 25%
90,21.0,1.0661,Infetti,Screening 25%
91,22.0,1.0701,Infetti,Screening 25%
92,23.0,1.1361,Infetti,Screening 25%
93,24.0,0.2873,Infetti,Screening 25%
94,25.0,0.3594,Infetti,Screening 25%
95,26.0,0.4474,Infetti,Screening 25%
96,27.0,0.5405,Infetti,Screening 25%
97,28.0,0.6196,Infetti,Screening 25%
98,29.0,0.6296,Infetti,Screening 25%
99,30.0,0.6967,Infetti,Screening 25%
100,31.0,0.2232,Infetti,Screening 25%
101,32.0,0.2703,Infetti,Screening 25%
102,33.0,0.3534,Infetti,Screening 25%
103,34.0,0.4244,Infetti,Screening 25%
104,35.0,0.4595,Infetti,Screening 25%
105,1.0,0.0,Infetti in quarantena,Screening 25%
106,2.0,0.0,Infetti in quarantena,Screening 25%
107,3.0,0.5776,Infetti in quarantena,Screening 25%
108,4.0,0.5936,Infetti in quarantena,Screening 25%
109,5.0,0.5726,Infetti in quarantena,Screening 25%
110,6.0,0.5345,Infetti in quarantena,Screening 25%
111,7.0,0.5005,Infetti in quarantena,Screening 25%
112,8.0,0.4635,Infetti in quarantena,Screening 25%
113,9.0,0.4004,Infetti in quarantena,Screening 25%
114,10.0,2.2352,Infetti in quarantena,Screening 25%
115,11.0,2.2432,Infetti in quarantena,Screening 25%
116,12.0,2.1542,Infetti in quarantena,Screening 25%
117,13.0,1.982,Infetti in quarantena,Screening 25%
118,14.0,1.8208,Infetti in quarantena,Screening 25%
119,15.0,1.6456,Infetti in quarantena,Screening 25%
120,16.0,1.4625,Infetti in quarantena,Screening 25%
121,17.0,2.5455,Infetti in quarantena,Screening 25%
122,18.0,2.4094,Infetti in quarantena,Screening 25%
123,19.0,2.2382,Infetti in quarantena,Screening 25%
124,20.0,2.025,Infetti in quarantena,Screening 25%
125,21.0,1.8328,Infetti in quarantena,Screening 25%
126,22.0,1.6416,Infetti in quarantena,Screening 25%
127,23.0,1.4715,Infetti in quarantena,Screening 25%
128,24.0,1.7988,Infetti in quarantena,Screening 25%
129,25.0,1.7147,Infetti in quarantena,Screening 25%
130,26.0,1.5726,Infetti in quarantena,Screening 25%
131,27.0,1.4374,Infetti in quarantena,Screening 25%
132,28.0,1.3103,Infetti in quarantena,Screening 25%
133,29.0,1.1602,Infetti in quarantena,Screening 25%
134,30.0,1.022,Infetti in quarantena,Screening 25%
135,31.0,1.1391,Infetti in quarantena,Screening 25%
136,32.0,1.0751,Infetti in quarantena,Screening 25%
137,33.0,0.988,Infetti in quarantena,Screening 25%
138,34.0,0.9039,Infetti in quarantena,Screening 25%
139,35.0,0.8128,Infetti in quarantena,Screening 25%
140,1.0,1.0,Infetti,Screening 50%
141,2.0,1.1031,Infetti,Screening 50%
142,3.0,0.4194,Infetti,Screening 50%
143,4.0,0.5876,Infetti,Screening 50%
144,5.0,0.8208,Infetti,Screening 50%
145,6.0,1.04,Infetti,Screening 50%
146,7.0,1.1441,Infetti,Screening 50%
147,8.0,1.1662,Infetti,Screening 50%
148,9.0,1.3684,Infetti,Screening 50%
149,10.0,0.2032,Infetti,Screening 50%
150,11.0,0.2943,Infetti,Screening 50%
151,12.0,0.3634,Infetti,Screening 50%
152,13.0,0.4685,Infetti,Screening 50%
153,14.0,0.5235,Infetti,Screening 50%
154,15.0,0.5425,Infetti,Screening 50%
155,16.0,0.6316,Infetti,Screening 50%
156,17.0,0.1001,Infetti,Screening 50%
157,18.0,0.1502,Infetti,Screening 50%
158,19.0,0.2042,Infetti,Screening 50%
159,20.0,0.2643,Infetti,Screening 50%
160,21.0,0.2993,Infetti,Screening 50%
161,22.0,0.3063,Infetti,Screening 50%
162,23.0,0.3433,Infetti,Screening 50%
163,24.0,0.035,Infetti,Screening 50%
164,25.0,0.0521,Infetti,Screening 50%
165,26.0,0.0701,Infetti,Screening 50%
166,27.0,0.0881,Infetti,Screening 50%
167,28.0,0.1001,Infetti,Screening 50%
168,29.0,0.1051,Infetti,Screening 50%
169,30.0,0.1131,Infetti,Screening 50%
170,31.0,0.026,Infetti,Screening 50%
171,32.0,0.038,Infetti,Screening 50%
172,33.0,0.044,Infetti,Screening 50%
173,34.0,0.0531,Infetti,Screening 50%
174,35.0,0.0661,Infetti,Screening 50%
175,1.0,0.0,Infetti in quarantena,Screening 50%
176,2.0,0.0,Infetti in quarantena,Screening 50%
177,3.0,0.9229,Infetti in quarantena,Screening 50%
178,4.0,0.9249,Infetti in quarantena,Screening 50%
179,5.0,0.9149,Infetti in quarantena,Screening 50%
180,6.0,0.8789,Infetti in quarantena,Screening 50%
181,7.0,0.8158,Infetti in quarantena,Screening 50%
182,8.0,0.7688,Infetti in quarantena,Screening 50%
183,9.0,0.6827,Infetti in quarantena,Screening 50%
184,10.0,2.04,Infetti in quarantena,Screening 50%
185,11.0,2.03,Infetti in quarantena,Screening 50%
186,12.0,1.9289,Infetti in quarantena,Screening 50%
187,13.0,1.7908,Infetti in quarantena,Screening 50%
188,14.0,1.6406,Infetti in quarantena,Screening 50%
189,15.0,1.4875,Infetti in quarantena,Screening 50%
190,16.0,1.3694,Infetti in quarantena,Screening 50%
191,17.0,1.5986,Infetti in quarantena,Screening 50%
192,18.0,1.5285,Infetti in quarantena,Screening 50%
193,19.0,1.4324,Infetti in quarantena,Screening 50%
194,20.0,1.2863,Infetti in quarantena,Screening 50%
195,21.0,1.1461,Infetti in quarantena,Screening 50%
196,22.0,1.012,Infetti in quarantena,Screening 50%
197,23.0,0.9009,Infetti in quarantena,Screening 50%
198,24.0,0.7888,Infetti in quarantena,Screening 50%
199,25.0,0.7558,Infetti in quarantena,Screening 50%
200,26.0,0.7147,Infetti in quarantena,Screening 50%
201,27.0,0.6476,Infetti in quarantena,Screening 50%
202,28.0,0.5746,Infetti in quarantena,Screening 50%
203,29.0,0.5175,Infetti in quarantena,Screening 50%
204,30.0,0.4685,Infetti in quarantena,Screening 50%
205,31.0,0.3373,Infetti in quarantena,Screening 50%
206,32.0,0.3193,Infetti in quarantena,Screening 50%
207,33.0,0.2923,Infetti in quarantena,Screening 50%
208,34.0,0.2663,Infetti in quarantena,Screening 50%
209,35.0,0.2432,Infetti in quarantena,Screening 50%
210,1.0,1.0,Infetti,Screening 100%
211,2.0,1.0781,Infetti,Screening 100%
212,3.0,0.0,Infetti,Screening 100%
213,4.0,0.0501,Infetti,Screening 100%
214,5.0,0.0871,Infetti,Screening 100%
215,6.0,0.1241,Infetti,Screening 100%
216,7.0,0.1481,Infetti,Screening 100%
217,8.0,0.1481,Infetti,Screening 100%
218,9.0,0.1802,Infetti,Screening 100%
219,10.0,0.0,Infetti,Screening 100%
220,11.0,0.007,Infetti,Screening 100%
221,12.0,0.016,Infetti,Screening 100%
222,13.0,0.024,Infetti,Screening 100%
223,14.0,0.03,Infetti,Screening 100%
224,15.0,0.032,Infetti,Screening 100%
225,16.0,0.04,Infetti,Screening 100%
226,17.0,0.0,Infetti,Screening 100%
227,18.0,0.001,Infetti,Screening 100%
228,19.0,0.003,Infetti,Screening 100%
229,20.0,0.003,Infetti,Screening 100%
230,21.0,0.004,Infetti,Screening 100%
231,22.0,0.004,Infetti,Screening 100%
232,23.0,0.004,Infetti,Screening 100%
233,24.0,0.0,Infetti,Screening 100%
234,25.0,0.0,Infetti,Screening 100%
235,26.0,0.0,Infetti,Screening 100%
236,27.0,0.0,Infetti,Screening 100%
237,28.0,0.0,Infetti,Screening 100%
238,29.0,0.001,Infetti,Screening 100%
239,30.0,0.001,Infetti,Screening 100%
240,31.0,0.0,Infetti,Screening 100%
241,32.0,0.0,Infetti,Screening 100%
242,33.0,0.0,Infetti,Screening 100%
243,34.0,0.0,Infetti,Screening 100%
244,35.0,0.0,Infetti,Screening 100%
245,1.0,0.0,Infetti in quarantena,Screening 100%
246,2.0,0.0,Infetti in quarantena,Screening 100%
247,3.0,1.3343,Infetti in quarantena,Screening 100%
248,4.0,1.4184,Infetti in quarantena,Screening 100%
249,5.0,1.4154,Infetti in quarantena,Screening 100%
250,6.0,1.3504,Infetti in quarantena,Screening 100%
251,7.0,1.2643,Infetti in quarantena,Screening 100%
252,8.0,1.1522,Infetti in quarantena,Screening 100%
253,9.0,1.0541,Infetti in quarantena,Screening 100%
254,10.0,1.1652,Infetti in quarantena,Screening 100%
255,11.0,1.0801,Infetti in quarantena,Screening 100%
256,12.0,0.982,Infetti in quarantena,Screening 100%
257,13.0,0.8649,Infetti in quarantena,Screening 100%
258,14.0,0.7888,Infetti in quarantena,Screening 100%
259,15.0,0.6887,Infetti in quarantena,Screening 100%
260,16.0,0.6166,Infetti in quarantena,Screening 100%
261,17.0,0.1942,Infetti in quarantena,Screening 100%
262,18.0,0.1772,Infetti in quarantena,Screening 100%
263,19.0,0.1612,Infetti in quarantena,Screening 100%
264,20.0,0.1431,Infetti in quarantena,Screening 100%
265,21.0,0.1191,Infetti in quarantena,Screening 100%
266,22.0,0.1131,Infetti in quarantena,Screening 100%
267,23.0,0.1051,Infetti in quarantena,Screening 100%
268,24.0,0.032,Infetti in quarantena,Screening 100%
269,25.0,0.032,Infetti in quarantena,Screening 100%
270,26.0,0.028,Infetti in quarantena,Screening 100%
271,27.0,0.024,Infetti in quarantena,Screening 100%
272,28.0,0.019,Infetti in quarantena,Screening 100%
273,29.0,0.016,Infetti in quarantena,Screening 100%
274,30.0,0.014,Infetti in quarantena,Screening 100%
275,31.0,0.004,Infetti in quarantena,Screening 100%
276,32.0,0.005,Infetti in quarantena,Screening 100%
277,33.0,0.005,Infetti in quarantena,Screening 100%
278,34.0,0.004,Infetti in quarantena,Screening 100%
279,35.0,0.004,Infetti in quarantena,Screening 100%
