,day,cumulative_infected,type,type_pretty
179,60.0,91.0909,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,0.030300000000011096,Total infected,70%
182,3.0,0.11109999999999332,Total infected,70%
183,4.0,0.1717000000000013,Total infected,70%
184,5.0,0.23239999999999839,Total infected,70%
185,6.0,0.32330000000000325,Total infected,70%
186,7.0,0.383899999999997,Total infected,70%
187,8.0,0.46469999999999345,Total infected,70%
188,9.0,0.5454000000000008,Total infected,70%
189,10.0,0.747399999999999,Total infected,70%
190,11.0,0.9292999999999978,Total infected,70%
191,12.0,1.1615999999999929,Total infected,70%
192,13.0,1.4343000000000075,Total infected,70%
193,14.0,1.6059999999999945,Total infected,70%
194,15.0,1.737400000000008,Total infected,70%
195,16.0,1.9697000000000031,Total infected,70%
196,17.0,2.181900000000013,Total infected,70%
197,18.0,2.474800000000002,Total infected,70%
198,19.0,2.8182000000000045,Total infected,70%
199,20.0,3.181899999999999,Total infected,70%
200,21.0,3.575800000000001,Total infected,70%
201,22.0,3.798000000000002,Total infected,70%
202,23.0,4.070700000000016,Total infected,70%
203,24.0,4.474800000000002,Total infected,70%
204,25.0,4.898999999999987,Total infected,70%
205,26.0,5.262599999999992,Total infected,70%
206,27.0,5.656599999999997,Total infected,70%
207,28.0,6.000000000000014,Total infected,70%
208,29.0,6.252600000000001,Total infected,70%
209,30.0,6.646500000000003,Total infected,70%
210,31.0,6.949600000000004,Total infected,70%
211,32.0,7.3736999999999995,Total infected,70%
212,33.0,7.838499999999996,Total infected,70%
213,34.0,8.171799999999998,Total infected,70%
214,35.0,8.484900000000003,Total infected,70%
215,36.0,8.7879,Total infected,70%
216,37.0,9.101100000000002,Total infected,70%
217,38.0,9.434400000000004,Total infected,70%
218,39.0,9.808100000000003,Total infected,70%
219,40.0,10.232300000000002,Total infected,70%
220,41.0,10.697000000000003,Total infected,70%
221,42.0,11.050599999999996,Total infected,70%
222,43.0,11.3536,Total infected,70%
223,44.0,11.707099999999997,Total infected,70%
224,45.0,12.050599999999996,Total infected,70%
225,46.0,12.444499999999998,Total infected,70%
226,47.0,12.888999999999996,Total infected,70%
227,48.0,13.373799999999996,Total infected,70%
228,49.0,13.666700000000006,Total infected,70%
229,50.0,13.868700000000004,Total infected,70%
230,51.0,14.212200000000003,Total infected,70%
231,52.0,14.454600000000006,Total infected,70%
232,53.0,14.848599999999998,Total infected,70%
233,54.0,15.333400000000005,Total infected,70%
234,55.0,15.767699999999998,Total infected,70%
235,56.0,15.989899999999999,Total infected,70%
236,57.0,16.293,Total infected,70%
237,58.0,16.60609999999999,Total infected,70%
238,59.0,17.010199999999998,Total infected,70%
239,60.0,17.383899999999997,Total infected,70%
