,day,agents,type,type_of_screening_pretty
59,25.0,0.0,Infetti in quarantena,Senza screening
60,26.0,0.0,Infetti in quarantena,Senza screening
61,27.0,0.0,Infetti in quarantena,Senza screening
62,28.0,0.0,Infetti in quarantena,Senza screening
63,29.0,0.0,Infetti in quarantena,Senza screening
64,30.0,0.0,Infetti in quarantena,Senza screening
65,31.0,0.0,Infetti in quarantena,Senza screening
66,32.0,0.0,Infetti in quarantena,Senza screening
67,33.0,0.0,Infetti in quarantena,Senza screening
68,34.0,0.0,Infetti in quarantena,Senza screening
69,35.0,0.0,Infetti in quarantena,Senza screening
70,1.0,1.0,Infetti,Screening 25%
71,2.0,1.0861,Infetti,Screening 25%
72,3.0,1.3604,Infetti,Screening 25%
73,4.0,1.7307,Infetti,Screening 25%
74,5.0,1.7568,Infetti,Screening 25%
75,6.0,2.2793,Infetti,Screening 25%
76,7.0,2.4795,Infetti,Screening 25%
77,8.0,2.5115,Infetti,Screening 25%
78,9.0,2.8478,Infetti,Screening 25%
79,10.0,3.3253,Infetti,Screening 25%
80,11.0,3.9399,Infetti,Screening 25%
81,12.0,2.9499,Infetti,Screening 25%
82,13.0,3.5225,Infetti,Screening 25%
83,14.0,3.7127,Infetti,Screening 25%
84,15.0,3.6837,Infetti,Screening 25%
85,16.0,3.8979,Infetti,Screening 25%
86,17.0,4.2963,Infetti,Screening 25%
87,18.0,4.7377,Infetti,Screening 25%
88,19.0,3.4144,Infetti,Screening 25%
89,20.0,3.977,Infetti,Screening 25%
90,21.0,4.1762,Infetti,Screening 25%
91,22.0,4.1572,Infetti,Screening 25%
92,23.0,4.3784,Infetti,Screening 25%
93,24.0,4.6997,Infetti,Screening 25%
94,25.0,5.1341,Infetti,Screening 25%
95,26.0,3.8769,Infetti,Screening 25%
96,27.0,4.3714,Infetti,Screening 25%
97,28.0,4.4855,Infetti,Screening 25%
98,29.0,4.4484,Infetti,Screening 25%
99,30.0,4.6597,Infetti,Screening 25%
100,31.0,5.018,Infetti,Screening 25%
101,32.0,5.4494,Infetti,Screening 25%
102,33.0,4.1241,Infetti,Screening 25%
103,34.0,4.5005,Infetti,Screening 25%
104,35.0,4.5956,Infetti,Screening 25%
105,1.0,0.0,Infetti in quarantena,Screening 25%
106,2.0,0.0,Infetti in quarantena,Screening 25%
107,3.0,0.0,Infetti in quarantena,Screening 25%
108,4.0,0.0,Infetti in quarantena,Screening 25%
109,5.0,0.5035,Infetti in quarantena,Screening 25%
110,6.0,0.5275,Infetti in quarantena,Screening 25%
111,7.0,0.5305,Infetti in quarantena,Screening 25%
112,8.0,0.5115,Infetti in quarantena,Screening 25%
113,9.0,0.4895,Infetti in quarantena,Screening 25%
114,10.0,0.4454,Infetti in quarantena,Screening 25%
115,11.0,0.3964,Infetti in quarantena,Screening 25%
116,12.0,1.962,Infetti in quarantena,Screening 25%
117,13.0,1.9419,Infetti in quarantena,Screening 25%
118,14.0,1.8488,Infetti in quarantena,Screening 25%
119,15.0,1.6907,Infetti in quarantena,Screening 25%
120,16.0,1.5666,Infetti in quarantena,Screening 25%
121,17.0,1.4354,Infetti in quarantena,Screening 25%
122,18.0,1.2993,Infetti in quarantena,Screening 25%
123,19.0,2.8298,Infetti in quarantena,Screening 25%
124,20.0,2.6987,Infetti in quarantena,Screening 25%
125,21.0,2.5235,Infetti in quarantena,Screening 25%
126,22.0,2.3063,Infetti in quarantena,Screening 25%
127,23.0,2.0831,Infetti in quarantena,Screening 25%
128,24.0,1.8659,Infetti in quarantena,Screening 25%
129,25.0,1.6627,Infetti in quarantena,Screening 25%
130,26.0,2.8549,Infetti in quarantena,Screening 25%
131,27.0,2.7167,Infetti in quarantena,Screening 25%
132,28.0,2.4384,Infetti in quarantena,Screening 25%
133,29.0,2.2042,Infetti in quarantena,Screening 25%
134,30.0,2.01,Infetti in quarantena,Screening 25%
135,31.0,1.8028,Infetti in quarantena,Screening 25%
136,32.0,1.5886,Infetti in quarantena,Screening 25%
137,33.0,2.7728,Infetti in quarantena,Screening 25%
138,34.0,2.6627,Infetti in quarantena,Screening 25%
139,35.0,2.4494,Infetti in quarantena,Screening 25%
140,1.0,1.0,Infetti,Screening 50%
141,2.0,1.0871,Infetti,Screening 50%
142,3.0,1.3333,Infetti,Screening 50%
143,4.0,1.7508,Infetti,Screening 50%
144,5.0,1.4384,Infetti,Screening 50%
145,6.0,1.8509,Infetti,Screening 50%
146,7.0,2.023,Infetti,Screening 50%
147,8.0,2.0951,Infetti,Screening 50%
148,9.0,2.3874,Infetti,Screening 50%
149,10.0,2.8308,Infetti,Screening 50%
150,11.0,3.3353,Infetti,Screening 50%
151,12.0,1.966,Infetti,Screening 50%
152,13.0,2.3814,Infetti,Screening 50%
153,14.0,2.5586,Infetti,Screening 50%
154,15.0,2.5726,Infetti,Screening 50%
155,16.0,2.7858,Infetti,Screening 50%
156,17.0,3.1171,Infetti,Screening 50%
157,18.0,3.5045,Infetti,Screening 50%
158,19.0,1.9199,Infetti,Screening 50%
159,20.0,2.3283,Infetti,Screening 50%
160,21.0,2.5065,Infetti,Screening 50%
161,22.0,2.4755,Infetti,Screening 50%
162,23.0,2.6036,Infetti,Screening 50%
163,24.0,2.8709,Infetti,Screening 50%
164,25.0,3.1542,Infetti,Screening 50%
165,26.0,1.6036,Infetti,Screening 50%
166,27.0,1.9019,Infetti,Screening 50%
167,28.0,1.995,Infetti,Screening 50%
168,29.0,1.985,Infetti,Screening 50%
169,30.0,2.1652,Infetti,Screening 50%
170,31.0,2.3183,Infetti,Screening 50%
171,32.0,2.5566,Infetti,Screening 50%
172,33.0,1.5395,Infetti,Screening 50%
173,34.0,1.8569,Infetti,Screening 50%
174,35.0,1.9289,Infetti,Screening 50%
175,1.0,0.0,Infetti in quarantena,Screening 50%
176,2.0,0.0,Infetti in quarantena,Screening 50%
177,3.0,0.0,Infetti in quarantena,Screening 50%
178,4.0,0.0,Infetti in quarantena,Screening 50%
179,5.0,0.8438,Infetti in quarantena,Screening 50%
180,6.0,0.8999,Infetti in quarantena,Screening 50%
181,7.0,0.8909,Infetti in quarantena,Screening 50%
182,8.0,0.8669,Infetti in quarantena,Screening 50%
183,9.0,0.8118,Infetti in quarantena,Screening 50%
184,10.0,0.7457,Infetti in quarantena,Screening 50%
185,11.0,0.6767,Infetti in quarantena,Screening 50%
186,12.0,2.6386,Infetti in quarantena,Screening 50%
187,13.0,2.5966,Infetti in quarantena,Screening 50%
188,14.0,2.4995,Infetti in quarantena,Screening 50%
189,15.0,2.3333,Infetti in quarantena,Screening 50%
190,16.0,2.1582,Infetti in quarantena,Screening 50%
191,17.0,1.9039,Infetti in quarantena,Screening 50%
192,18.0,1.7117,Infetti in quarantena,Screening 50%
193,19.0,3.3604,Infetti in quarantena,Screening 50%
194,20.0,3.1682,Infetti in quarantena,Screening 50%
195,21.0,2.9299,Infetti in quarantena,Screening 50%
196,22.0,2.6356,Infetti in quarantena,Screening 50%
197,23.0,2.3534,Infetti in quarantena,Screening 50%
198,24.0,2.1081,Infetti in quarantena,Screening 50%
199,25.0,1.8789,Infetti in quarantena,Screening 50%
200,26.0,3.1221,Infetti in quarantena,Screening 50%
201,27.0,2.9449,Infetti in quarantena,Screening 50%
202,28.0,2.7307,Infetti in quarantena,Screening 50%
203,29.0,2.5155,Infetti in quarantena,Screening 50%
204,30.0,2.2462,Infetti in quarantena,Screening 50%
205,31.0,2.005,Infetti in quarantena,Screening 50%
206,32.0,1.8158,Infetti in quarantena,Screening 50%
207,33.0,2.3934,Infetti in quarantena,Screening 50%
208,34.0,2.2212,Infetti in quarantena,Screening 50%
209,35.0,2.0541,Infetti in quarantena,Screening 50%
210,1.0,1.0,Infetti,Screening 100%
211,2.0,1.0931,Infetti,Screening 100%
212,3.0,1.3373,Infetti,Screening 100%
213,4.0,1.7377,Infetti,Screening 100%
214,5.0,0.8959,Infetti,Screening 100%
215,6.0,1.2412,Infetti,Screening 100%
216,7.0,1.3994,Infetti,Screening 100%
217,8.0,1.4394,Infetti,Screening 100%
218,9.0,1.6466,Infetti,Screening 100%
219,10.0,1.995,Infetti,Screening 100%
220,11.0,2.4434,Infetti,Screening 100%
221,12.0,0.7187,Infetti,Screening 100%
222,13.0,0.9169,Infetti,Screening 100%
223,14.0,1.024,Infetti,Screening 100%
224,15.0,1.0521,Infetti,Screening 100%
225,16.0,1.1832,Infetti,Screening 100%
226,17.0,1.3854,Infetti,Screening 100%
227,18.0,1.6036,Infetti,Screening 100%
228,19.0,0.4404,Infetti,Screening 100%
229,20.0,0.5656,Infetti,Screening 100%
230,21.0,0.6486,Infetti,Screening 100%
231,22.0,0.6647,Infetti,Screening 100%
232,23.0,0.7538,Infetti,Screening 100%
233,24.0,0.8589,Infetti,Screening 100%
234,25.0,1.025,Infetti,Screening 100%
235,26.0,0.2673,Infetti,Screening 100%
236,27.0,0.3293,Infetti,Screening 100%
237,28.0,0.3764,Infetti,Screening 100%
238,29.0,0.3784,Infetti,Screening 100%
239,30.0,0.4344,Infetti,Screening 100%
240,31.0,0.5135,Infetti,Screening 100%
241,32.0,0.6416,Infetti,Screening 100%
242,33.0,0.1972,Infetti,Screening 100%
243,34.0,0.2513,Infetti,Screening 100%
244,35.0,0.2783,Infetti,Screening 100%
245,1.0,0.0,Infetti in quarantena,Screening 100%
246,2.0,0.0,Infetti in quarantena,Screening 100%
247,3.0,0.0,Infetti in quarantena,Screening 100%
248,4.0,0.0,Infetti in quarantena,Screening 100%
249,5.0,1.3704,Infetti in quarantena,Screening 100%
250,6.0,1.4284,Infetti in quarantena,Screening 100%
251,7.0,1.4104,Infetti in quarantena,Screening 100%
252,8.0,1.3844,Infetti in quarantena,Screening 100%
253,9.0,1.2803,Infetti in quarantena,Screening 100%
254,10.0,1.1942,Infetti in quarantena,Screening 100%
255,11.0,1.1001,Infetti in quarantena,Screening 100%
256,12.0,3.2042,Infetti in quarantena,Screening 100%
257,13.0,3.1732,Infetti in quarantena,Screening 100%
258,14.0,3.024,Infetti in quarantena,Screening 100%
259,15.0,2.7988,Infetti in quarantena,Screening 100%
260,16.0,2.5546,Infetti in quarantena,Screening 100%
261,17.0,2.3003,Infetti in quarantena,Screening 100%
262,18.0,2.0891,Infetti in quarantena,Screening 100%
263,19.0,2.8509,Infetti in quarantena,Screening 100%
264,20.0,2.6857,Infetti in quarantena,Screening 100%
265,21.0,2.5065,Infetti in quarantena,Screening 100%
266,22.0,2.2793,Infetti in quarantena,Screening 100%
267,23.0,2.0521,Infetti in quarantena,Screening 100%
268,24.0,1.8308,Infetti in quarantena,Screening 100%
269,25.0,1.6346,Infetti in quarantena,Screening 100%
270,26.0,1.7748,Infetti in quarantena,Screening 100%
271,27.0,1.6977,Infetti in quarantena,Screening 100%
272,28.0,1.5836,Infetti in quarantena,Screening 100%
273,29.0,1.4695,Infetti in quarantena,Screening 100%
274,30.0,1.3193,Infetti in quarantena,Screening 100%
275,31.0,1.1702,Infetti in quarantena,Screening 100%
276,32.0,1.038,Infetti in quarantena,Screening 100%
277,33.0,1.1451,Infetti in quarantena,Screening 100%
278,34.0,1.0721,Infetti in quarantena,Screening 100%
279,35.0,0.97,Infetti in quarantena,Screening 100%
