,day,cumulative_infected,type,type_pretty
124,5.0,0.04158655172413805,Total infected,40%
125,6.0,0.06705827586206906,Total infected,40%
126,7.0,0.08778241379310352,Total infected,40%
127,8.0,0.10568724137931028,Total infected,40%
128,9.0,0.13838034482758624,Total infected,40%
129,10.0,0.18148689655172418,Total infected,40%
130,11.0,0.23346689655172423,Total infected,40%
131,12.0,0.2902286206896552,Total infected,40%
132,13.0,0.3514062068965518,Total infected,40%
133,14.0,0.3964341379310345,Total infected,40%
134,15.0,0.43031586206896555,Total infected,40%
135,16.0,0.4757586206896552,Total infected,40%
136,17.0,0.5241999999999999,Total infected,40%
137,18.0,0.5729941379310345,Total infected,40%
138,19.0,0.6203096551724138,Total infected,40%
139,20.0,0.6647572413793104,Total infected,40%
140,21.0,0.6965931034482759,Total infected,40%
141,22.0,0.7203648275862069,Total infected,40%
142,23.0,0.7447237931034483,Total infected,40%
143,24.0,0.76891,Total infected,40%
144,25.0,0.7911544827586207,Total infected,40%
145,26.0,0.8114365517241379,Total infected,40%
146,27.0,0.8295624137931035,Total infected,40%
147,28.0,0.8425886206896551,Total infected,40%
148,29.0,0.8524637931034482,Total infected,40%
149,30.0,0.8615227586206896,Total infected,40%
150,31.0,0.8697531034482758,Total infected,40%
151,32.0,0.8774237931034483,Total infected,40%
152,33.0,0.8842237931034482,Total infected,40%
153,34.0,0.8902217241379311,Total infected,40%
154,35.0,0.8948103448275863,Total infected,40%
155,36.0,0.898113448275862,Total infected,40%
156,37.0,0.9011610344827586,Total infected,40%
157,38.0,0.9036624137931034,Total infected,40%
158,39.0,0.9064544827586207,Total infected,40%
159,40.0,0.9088865517241378,Total infected,40%
160,41.0,0.9109875862068966,Total infected,40%
161,42.0,0.91275,Total infected,40%
162,43.0,0.914173103448276,Total infected,40%
163,44.0,0.9156658620689655,Total infected,40%
164,45.0,0.9169237931034482,Total infected,40%
165,46.0,0.9180224137931035,Total infected,40%
166,47.0,0.918996551724138,Total infected,40%
167,48.0,0.9200606896551725,Total infected,40%
168,49.0,0.9210144827586207,Total infected,40%
169,50.0,0.9218162068965517,Total infected,40%
170,51.0,0.9226800000000001,Total infected,40%
171,52.0,0.9234193103448276,Total infected,40%
172,53.0,0.9241037931034483,Total infected,40%
173,54.0,0.9247737931034482,Total infected,40%
174,55.0,0.9255406896551723,Total infected,40%
175,56.0,0.9262320689655172,Total infected,40%
176,57.0,0.9267431034482758,Total infected,40%
177,58.0,0.9273579310344828,Total infected,40%
178,59.0,0.9279041379310344,Total infected,40%
179,60.0,0.9284637931034483,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,0.002708965517241338,Total infected,70%
182,3.0,0.007898965517241433,Total infected,70%
183,4.0,0.015527586206896503,Total infected,70%
184,5.0,0.026045172413793203,Total infected,70%
185,6.0,0.03911275862068958,Total infected,70%
186,7.0,0.05121310344827575,Total infected,70%
187,8.0,0.06220034482758616,Total infected,70%
188,9.0,0.07886137931034481,Total infected,70%
189,10.0,0.10017241379310349,Total infected,70%
190,11.0,0.12592103448275863,Total infected,70%
191,12.0,0.15549034482758628,Total infected,70%
192,13.0,0.18690448275862062,Total infected,70%
193,14.0,0.212044827586207,Total infected,70%
194,15.0,0.2312555172413793,Total infected,70%
195,16.0,0.25779827586206894,Total infected,70%
196,17.0,0.2893375862068965,Total infected,70%
197,18.0,0.32336379310344826,Total infected,70%
198,19.0,0.3586693103448275,Total infected,70%
199,20.0,0.39555689655172416,Total infected,70%
200,21.0,0.4233917241379311,Total infected,70%
201,22.0,0.4447241379310346,Total infected,70%
202,23.0,0.47032000000000007,Total infected,70%
203,24.0,0.49781620689655165,Total infected,70%
204,25.0,0.5261072413793103,Total infected,70%
205,26.0,0.5539217241379311,Total infected,70%
206,27.0,0.580388275862069,Total infected,70%
207,28.0,0.6010089655172414,Total infected,70%
208,29.0,0.6161355172413794,Total infected,70%
209,30.0,0.6331906896551724,Total infected,70%
210,31.0,0.6511575862068965,Total infected,70%
211,32.0,0.6683093103448275,Total infected,70%
212,33.0,0.6851703448275862,Total infected,70%
213,34.0,0.7014720689655172,Total infected,70%
214,35.0,0.7131851724137931,Total infected,70%
215,36.0,0.7222513793103448,Total infected,70%
216,37.0,0.7318982758620689,Total infected,70%
217,38.0,0.7414141379310345,Total infected,70%
218,39.0,0.7503562068965517,Total infected,70%
219,40.0,0.7593320689655172,Total infected,70%
220,41.0,0.7682258620689656,Total infected,70%
221,42.0,0.7746462068965517,Total infected,70%
222,43.0,0.7800703448275862,Total infected,70%
223,44.0,0.7853362068965517,Total infected,70%
224,45.0,0.7905396551724139,Total infected,70%
225,46.0,0.79566,Total infected,70%
226,47.0,0.800656551724138,Total infected,70%
227,48.0,0.8052034482758621,Total infected,70%
228,49.0,0.8088382758620689,Total infected,70%
229,50.0,0.8117686206896552,Total infected,70%
230,51.0,0.8146293103448277,Total infected,70%
231,52.0,0.8179531034482759,Total infected,70%
232,53.0,0.8208489655172414,Total infected,70%
233,54.0,0.8237858620689655,Total infected,70%
234,55.0,0.8264393103448275,Total infected,70%
235,56.0,0.8287541379310345,Total infected,70%
236,57.0,0.8306962068965518,Total infected,70%
237,58.0,0.8328517241379311,Total infected,70%
238,59.0,0.8347455172413794,Total infected,70%
239,60.0,0.8366113793103448,Total infected,70%
