,day,agents,type,type_of_screening_pretty
107,3.0,0.3834,Infected in quarantine,Screening 50%
108,4.0,0.6282,Infected in quarantine,Screening 50%
109,5.0,1.0208,Infected in quarantine,Screening 50%
110,6.0,1.0074,Infected in quarantine,Screening 50%
111,7.0,0.9656,Infected in quarantine,Screening 50%
112,8.0,1.2026,Infected in quarantine,Screening 50%
113,9.0,1.3994,Infected in quarantine,Screening 50%
114,10.0,1.603,Infected in quarantine,Screening 50%
115,11.0,1.798,Infected in quarantine,Screening 50%
116,12.0,1.9469,Infected in quarantine,Screening 50%
117,13.0,1.8064,Infected in quarantine,Screening 50%
118,14.0,1.6719,Infected in quarantine,Screening 50%
119,15.0,1.6064,Infected in quarantine,Screening 50%
120,16.0,1.5644,Infected in quarantine,Screening 50%
121,17.0,1.5001,Infected in quarantine,Screening 50%
122,18.0,1.4014,Infected in quarantine,Screening 50%
123,19.0,1.3097,Infected in quarantine,Screening 50%
124,20.0,1.193,Infected in quarantine,Screening 50%
125,21.0,1.0701,Infected in quarantine,Screening 50%
126,22.0,0.9317,Infected in quarantine,Screening 50%
127,23.0,0.8178,Infected in quarantine,Screening 50%
128,24.0,0.7409,Infected in quarantine,Screening 50%
129,25.0,0.6563,Infected in quarantine,Screening 50%
130,26.0,0.5946,Infected in quarantine,Screening 50%
131,27.0,0.5385,Infected in quarantine,Screening 50%
132,28.0,0.4849,Infected in quarantine,Screening 50%
133,29.0,0.433,Infected in quarantine,Screening 50%
134,30.0,0.3924,Infected in quarantine,Screening 50%
135,31.0,0.3365,Infected in quarantine,Screening 50%
136,32.0,0.2971,Infected in quarantine,Screening 50%
137,33.0,0.2543,Infected in quarantine,Screening 50%
138,34.0,0.2322,Infected in quarantine,Screening 50%
139,35.0,0.2114,Infected in quarantine,Screening 50%
140,1.0,0.8713,Infected,Screening 100%
141,2.0,0.7271,Infected,Screening 100%
142,3.0,0.6338,Infected,Screening 100%
143,4.0,0.4877,Infected,Screening 100%
144,5.0,0.2058,Infected,Screening 100%
145,6.0,0.2731,Infected,Screening 100%
146,7.0,0.3059,Infected,Screening 100%
147,8.0,0.1229,Infected,Screening 100%
148,9.0,0.1291,Infected,Screening 100%
149,10.0,0.1191,Infected,Screening 100%
150,11.0,0.1041,Infected,Screening 100%
151,12.0,0.0743,Infected,Screening 100%
152,13.0,0.0991,Infected,Screening 100%
153,14.0,0.1123,Infected,Screening 100%
154,15.0,0.0372,Infected,Screening 100%
155,16.0,0.0354,Infected,Screening 100%
156,17.0,0.0366,Infected,Screening 100%
157,18.0,0.0302,Infected,Screening 100%
158,19.0,0.029,Infected,Screening 100%
159,20.0,0.0358,Infected,Screening 100%
160,21.0,0.0356,Infected,Screening 100%
161,22.0,0.0082,Infected,Screening 100%
162,23.0,0.0092,Infected,Screening 100%
163,24.0,0.0102,Infected,Screening 100%
164,25.0,0.014,Infected,Screening 100%
165,26.0,0.0148,Infected,Screening 100%
166,27.0,0.0166,Infected,Screening 100%
167,28.0,0.0186,Infected,Screening 100%
168,29.0,0.0024,Infected,Screening 100%
169,30.0,0.003,Infected,Screening 100%
170,31.0,0.0052,Infected,Screening 100%
171,32.0,0.0074,Infected,Screening 100%
172,33.0,0.0084,Infected,Screening 100%
173,34.0,0.0084,Infected,Screening 100%
174,35.0,0.0098,Infected,Screening 100%
175,1.0,0.1287,Infected in quarantine,Screening 100%
176,2.0,0.3279,Infected in quarantine,Screening 100%
177,3.0,0.5716,Infected in quarantine,Screening 100%
178,4.0,0.9235,Infected in quarantine,Screening 100%
179,5.0,1.3916,Infected in quarantine,Screening 100%
180,6.0,1.385,Infected in quarantine,Screening 100%
181,7.0,1.3421,Infected in quarantine,Screening 100%
182,8.0,1.4342,Infected in quarantine,Screening 100%
183,9.0,1.3552,Infected in quarantine,Screening 100%
184,10.0,1.2859,Infected in quarantine,Screening 100%
185,11.0,1.2283,Infected in quarantine,Screening 100%
186,12.0,1.1884,Infected in quarantine,Screening 100%
187,13.0,1.0709,Infected in quarantine,Screening 100%
188,14.0,0.975,Infected in quarantine,Screening 100%
189,15.0,0.9131,Infected in quarantine,Screening 100%
190,16.0,0.7756,Infected in quarantine,Screening 100%
191,17.0,0.6246,Infected in quarantine,Screening 100%
192,18.0,0.4625,Infected in quarantine,Screening 100%
193,19.0,0.2807,Infected in quarantine,Screening 100%
194,20.0,0.2583,Infected in quarantine,Screening 100%
195,21.0,0.227,Infected in quarantine,Screening 100%
196,22.0,0.1846,Infected in quarantine,Screening 100%
197,23.0,0.1582,Infected in quarantine,Screening 100%
198,24.0,0.1321,Infected in quarantine,Screening 100%
199,25.0,0.1073,Infected in quarantine,Screening 100%
200,26.0,0.0793,Infected in quarantine,Screening 100%
201,27.0,0.0697,Infected in quarantine,Screening 100%
202,28.0,0.0591,Infected in quarantine,Screening 100%
203,29.0,0.0554,Infected in quarantine,Screening 100%
204,30.0,0.0456,Infected in quarantine,Screening 100%
205,31.0,0.0394,Infected in quarantine,Screening 100%
206,32.0,0.0296,Infected in quarantine,Screening 100%
207,33.0,0.0236,Infected in quarantine,Screening 100%
208,34.0,0.0214,Infected in quarantine,Screening 100%
209,35.0,0.0184,Infected in quarantine,Screening 100%
