,day,agents,type,type_of_screening_pretty
110,6.0,0.2312,Infected in quarantine,Screening 25%
111,7.0,0.2332,Infected in quarantine,Screening 25%
112,8.0,0.2142,Infected in quarantine,Screening 25%
113,9.0,0.1992,Infected in quarantine,Screening 25%
114,10.0,1.2342,Infected in quarantine,Screening 25%
115,11.0,1.2122,Infected in quarantine,Screening 25%
116,12.0,1.4324,Infected in quarantine,Screening 25%
117,13.0,1.3544,Infected in quarantine,Screening 25%
118,14.0,1.2513,Infected in quarantine,Screening 25%
119,15.0,1.1431,Infected in quarantine,Screening 25%
120,16.0,1.0561,Infected in quarantine,Screening 25%
121,17.0,2.4665,Infected in quarantine,Screening 25%
122,18.0,2.2973,Infected in quarantine,Screening 25%
123,19.0,2.4074,Infected in quarantine,Screening 25%
124,20.0,2.1962,Infected in quarantine,Screening 25%
125,21.0,1.993,Infected in quarantine,Screening 25%
126,22.0,1.8088,Infected in quarantine,Screening 25%
127,23.0,1.6026,Infected in quarantine,Screening 25%
128,24.0,2.7287,Infected in quarantine,Screening 25%
129,25.0,2.5536,Infected in quarantine,Screening 25%
130,26.0,2.7267,Infected in quarantine,Screening 25%
131,27.0,2.5506,Infected in quarantine,Screening 25%
132,28.0,2.3123,Infected in quarantine,Screening 25%
133,29.0,2.0701,Infected in quarantine,Screening 25%
134,30.0,1.8609,Infected in quarantine,Screening 25%
135,31.0,3.1061,Infected in quarantine,Screening 25%
136,32.0,2.9329,Infected in quarantine,Screening 25%
137,33.0,2.9319,Infected in quarantine,Screening 25%
138,34.0,2.6386,Infected in quarantine,Screening 25%
139,35.0,2.4214,Infected in quarantine,Screening 25%
140,1.0,1.0,Infected,Screening 50%
141,2.0,1.0661,Infected,Screening 50%
142,3.0,1.1562,Infected,Screening 50%
143,4.0,1.5335,Infected,Screening 50%
144,5.0,1.5976,Infected,Screening 50%
145,6.0,2.033,Infected,Screening 50%
146,7.0,2.3003,Infected,Screening 50%
147,8.0,2.3504,Infected,Screening 50%
148,9.0,2.6977,Infected,Screening 50%
149,10.0,1.962,Infected,Screening 50%
150,11.0,2.3844,Infected,Screening 50%
151,12.0,2.0661,Infected,Screening 50%
152,13.0,2.5145,Infected,Screening 50%
153,14.0,2.7287,Infected,Screening 50%
154,15.0,2.7157,Infected,Screening 50%
155,16.0,2.985,Infected,Screening 50%
156,17.0,2.1782,Infected,Screening 50%
157,18.0,2.6016,Infected,Screening 50%
158,19.0,2.1832,Infected,Screening 50%
159,20.0,2.5936,Infected,Screening 50%
160,21.0,2.7538,Infected,Screening 50%
161,22.0,2.7127,Infected,Screening 50%
162,23.0,2.9409,Infected,Screening 50%
163,24.0,2.029,Infected,Screening 50%
164,25.0,2.3574,Infected,Screening 50%
165,26.0,2.046,Infected,Screening 50%
166,27.0,2.3624,Infected,Screening 50%
167,28.0,2.5155,Infected,Screening 50%
168,29.0,2.5025,Infected,Screening 50%
169,30.0,2.6777,Infected,Screening 50%
170,31.0,1.8629,Infected,Screening 50%
171,32.0,2.1381,Infected,Screening 50%
172,33.0,1.9219,Infected,Screening 50%
173,34.0,2.2382,Infected,Screening 50%
174,35.0,2.3273,Infected,Screening 50%
175,1.0,0.0,Infected in quarantine,Screening 50%
176,2.0,0.0,Infected in quarantine,Screening 50%
177,3.0,0.1872,Infected in quarantine,Screening 50%
178,4.0,0.1832,Infected in quarantine,Screening 50%
179,5.0,0.5646,Infected in quarantine,Screening 50%
180,6.0,0.5716,Infected in quarantine,Screening 50%
181,7.0,0.5365,Infected in quarantine,Screening 50%
182,8.0,0.5095,Infected in quarantine,Screening 50%
183,9.0,0.4755,Infected in quarantine,Screening 50%
184,10.0,1.6857,Infected in quarantine,Screening 50%
185,11.0,1.6887,Infected in quarantine,Screening 50%
186,12.0,2.3273,Infected in quarantine,Screening 50%
187,13.0,2.1792,Infected in quarantine,Screening 50%
188,14.0,2.004,Infected in quarantine,Screening 50%
189,15.0,1.8629,Infected in quarantine,Screening 50%
190,16.0,1.7097,Infected in quarantine,Screening 50%
191,17.0,2.6967,Infected in quarantine,Screening 50%
192,18.0,2.4905,Infected in quarantine,Screening 50%
193,19.0,2.9249,Infected in quarantine,Screening 50%
194,20.0,2.7508,Infected in quarantine,Screening 50%
195,21.0,2.5626,Infected in quarantine,Screening 50%
196,22.0,2.3143,Infected in quarantine,Screening 50%
197,23.0,2.0641,Infected in quarantine,Screening 50%
198,24.0,2.7357,Infected in quarantine,Screening 50%
199,25.0,2.5996,Infected in quarantine,Screening 50%
200,26.0,2.9149,Infected in quarantine,Screening 50%
201,27.0,2.6967,Infected in quarantine,Screening 50%
202,28.0,2.4484,Infected in quarantine,Screening 50%
203,29.0,2.2302,Infected in quarantine,Screening 50%
204,30.0,2.035,Infected in quarantine,Screening 50%
205,31.0,2.6827,Infected in quarantine,Screening 50%
206,32.0,2.4945,Infected in quarantine,Screening 50%
207,33.0,2.5676,Infected in quarantine,Screening 50%
208,34.0,2.3684,Infected in quarantine,Screening 50%
209,35.0,2.1502,Infected in quarantine,Screening 50%
210,1.0,1.0,Infected,Screening 100%
211,2.0,1.0821,Infected,Screening 100%
212,3.0,1.028,Infected,Screening 100%
213,4.0,1.3383,Infected,Screening 100%
214,5.0,1.2092,Infected,Screening 100%
215,6.0,1.5766,Infected,Screening 100%
216,7.0,1.7868,Infected,Screening 100%
217,8.0,1.8849,Infected,Screening 100%
218,9.0,2.1712,Infected,Screening 100%
219,10.0,1.03,Infected,Screening 100%
220,11.0,1.2983,Infected,Screening 100%
221,12.0,0.8899,Infected,Screening 100%
222,13.0,1.1271,Infected,Screening 100%
223,14.0,1.2172,Infected,Screening 100%
224,15.0,1.2543,Infected,Screening 100%
225,16.0,1.4074,Infected,Screening 100%
226,17.0,0.7898,Infected,Screening 100%
227,18.0,0.974,Infected,Screening 100%
228,19.0,0.6507,Infected,Screening 100%
229,20.0,0.8559,Infected,Screening 100%
230,21.0,0.9469,Infected,Screening 100%
231,22.0,0.952,Infected,Screening 100%
232,23.0,1.0681,Infected,Screening 100%
233,24.0,0.5415,Infected,Screening 100%
234,25.0,0.6917,Infected,Screening 100%
235,26.0,0.5425,Infected,Screening 100%
236,27.0,0.6697,Infected,Screening 100%
237,28.0,0.7317,Infected,Screening 100%
238,29.0,0.7307,Infected,Screening 100%
239,30.0,0.7998,Infected,Screening 100%
240,31.0,0.3694,Infected,Screening 100%
241,32.0,0.4625,Infected,Screening 100%
242,33.0,0.3594,Infected,Screening 100%
243,34.0,0.4494,Infected,Screening 100%
244,35.0,0.4885,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,0.0,Infected in quarantine,Screening 100%
247,3.0,0.3634,Infected in quarantine,Screening 100%
248,4.0,0.3544,Infected in quarantine,Screening 100%
249,5.0,0.8408,Infected in quarantine,Screening 100%
250,6.0,0.8418,Infected in quarantine,Screening 100%
251,7.0,0.8148,Infected in quarantine,Screening 100%
252,8.0,0.7437,Infected in quarantine,Screening 100%
253,9.0,0.6897,Infected in quarantine,Screening 100%
254,10.0,2.1391,Infected in quarantine,Screening 100%
255,11.0,2.1271,Infected in quarantine,Screening 100%
256,12.0,2.7027,Infected in quarantine,Screening 100%
257,13.0,2.5606,Infected in quarantine,Screening 100%
258,14.0,2.4064,Infected in quarantine,Screening 100%
259,15.0,2.2052,Infected in quarantine,Screening 100%
260,16.0,2.009,Infected in quarantine,Screening 100%
261,17.0,2.5736,Infected in quarantine,Screening 100%
262,18.0,2.3914,Infected in quarantine,Screening 100%
263,19.0,2.5055,Infected in quarantine,Screening 100%
264,20.0,2.3063,Infected in quarantine,Screening 100%
265,21.0,2.1221,Infected in quarantine,Screening 100%
266,22.0,1.9179,Infected in quarantine,Screening 100%
267,23.0,1.6817,Infected in quarantine,Screening 100%
268,24.0,1.8228,Infected in quarantine,Screening 100%
269,25.0,1.7237,Infected in quarantine,Screening 100%
270,26.0,1.7167,Infected in quarantine,Screening 100%
271,27.0,1.6016,Infected in quarantine,Screening 100%
272,28.0,1.4795,Infected in quarantine,Screening 100%
273,29.0,1.3153,Infected in quarantine,Screening 100%
274,30.0,1.1622,Infected in quarantine,Screening 100%
275,31.0,1.3764,Infected in quarantine,Screening 100%
276,32.0,1.3053,Infected in quarantine,Screening 100%
277,33.0,1.2743,Infected in quarantine,Screening 100%
278,34.0,1.1882,Infected in quarantine,Screening 100%
279,35.0,1.0811,Infected in quarantine,Screening 100%
