,day,agents,type,type_of_screening_pretty
59,25.0,0.0,Infetti in quarantena,Senza screening
60,26.0,0.0,Infetti in quarantena,Senza screening
61,27.0,0.0,Infetti in quarantena,Senza screening
62,28.0,0.0,Infetti in quarantena,Senza screening
63,29.0,0.0,Infetti in quarantena,Senza screening
64,30.0,0.0,Infetti in quarantena,Senza screening
65,31.0,0.0,Infetti in quarantena,Senza screening
66,32.0,0.0,Infetti in quarantena,Senza screening
67,33.0,0.0,Infetti in quarantena,Senza screening
68,34.0,0.0,Infetti in quarantena,Senza screening
69,35.0,0.0,Infetti in quarantena,Senza screening
70,1.0,1.0,Infetti,Screening 25%
71,2.0,1.0691,Infetti,Screening 25%
72,3.0,1.2162,Infetti,Screening 25%
73,4.0,1.5776,Infetti,Screening 25%
74,5.0,1.968,Infetti,Screening 25%
75,6.0,2.4925,Infetti,Screening 25%
76,7.0,2.7257,Infetti,Screening 25%
77,8.0,2.7798,Infetti,Screening 25%
78,9.0,3.1632,Infetti,Screening 25%
79,10.0,2.8048,Infetti,Screening 25%
80,11.0,3.3574,Infetti,Screening 25%
81,12.0,3.5976,Infetti,Screening 25%
82,13.0,4.1732,Infetti,Screening 25%
83,14.0,4.4074,Infetti,Screening 25%
84,15.0,4.3564,Infetti,Screening 25%
85,16.0,4.6136,Infetti,Screening 25%
86,17.0,3.4865,Infetti,Screening 25%
87,18.0,3.982,Infetti,Screening 25%
88,19.0,4.2042,Infetti,Screening 25%
89,20.0,4.7518,Infetti,Screening 25%
90,21.0,4.9189,Infetti,Screening 25%
91,22.0,4.8098,Infetti,Screening 25%
92,23.0,4.9369,Infetti,Screening 25%
93,24.0,3.963,Infetti,Screening 25%
94,25.0,4.4414,Infetti,Screening 25%
95,26.0,4.5395,Infetti,Screening 25%
96,27.0,5.038,Infetti,Screening 25%
97,28.0,5.1672,Infetti,Screening 25%
98,29.0,5.03,Infetti,Screening 25%
99,30.0,5.2853,Infetti,Screening 25%
100,31.0,4.0571,Infetti,Screening 25%
101,32.0,4.4775,Infetti,Screening 25%
102,33.0,4.4865,Infetti,Screening 25%
103,34.0,4.9229,Infetti,Screening 25%
104,35.0,5.039,Infetti,Screening 25%
105,1.0,0.0,Infetti in quarantena,Screening 25%
106,2.0,0.0,Infetti in quarantena,Screening 25%
107,3.0,0.1311,Infetti in quarantena,Screening 25%
108,4.0,0.1241,Infetti in quarantena,Screening 25%
109,5.0,0.2152,Infetti in quarantena,Screening 25%
110,6.0,0.2072,Infetti in quarantena,Screening 25%
111,7.0,0.1892,Infetti in quarantena,Screening 25%
112,8.0,0.1792,Infetti in quarantena,Screening 25%
113,9.0,0.1712,Infetti in quarantena,Screening 25%
114,10.0,1.019,Infetti in quarantena,Screening 25%
115,11.0,1.006,Infetti in quarantena,Screening 25%
116,12.0,1.3183,Infetti in quarantena,Screening 25%
117,13.0,1.2372,Infetti in quarantena,Screening 25%
118,14.0,1.1782,Infetti in quarantena,Screening 25%
119,15.0,1.0651,Infetti in quarantena,Screening 25%
120,16.0,0.968,Infetti in quarantena,Screening 25%
121,17.0,2.3313,Infetti in quarantena,Screening 25%
122,18.0,2.2042,Infetti in quarantena,Screening 25%
123,19.0,2.2713,Infetti in quarantena,Screening 25%
124,20.0,2.0701,Infetti in quarantena,Screening 25%
125,21.0,1.8458,Infetti in quarantena,Screening 25%
126,22.0,1.6496,Infetti in quarantena,Screening 25%
127,23.0,1.4755,Infetti in quarantena,Screening 25%
128,24.0,2.3954,Infetti in quarantena,Screening 25%
129,25.0,2.2322,Infetti in quarantena,Screening 25%
130,26.0,2.4064,Infetti in quarantena,Screening 25%
131,27.0,2.2082,Infetti in quarantena,Screening 25%
132,28.0,1.97,Infetti in quarantena,Screening 25%
133,29.0,1.7768,Infetti in quarantena,Screening 25%
134,30.0,1.5946,Infetti in quarantena,Screening 25%
135,31.0,2.6877,Infetti in quarantena,Screening 25%
136,32.0,2.5626,Infetti in quarantena,Screening 25%
137,33.0,2.7568,Infetti in quarantena,Screening 25%
138,34.0,2.5165,Infetti in quarantena,Screening 25%
139,35.0,2.3063,Infetti in quarantena,Screening 25%
140,1.0,1.0,Infetti,Screening 50%
141,2.0,1.0801,Infetti,Screening 50%
142,3.0,1.1542,Infetti,Screening 50%
143,4.0,1.4925,Infetti,Screening 50%
144,5.0,1.6266,Infetti,Screening 50%
145,6.0,2.1071,Infetti,Screening 50%
146,7.0,2.3423,Infetti,Screening 50%
147,8.0,2.3654,Infetti,Screening 50%
148,9.0,2.7157,Infetti,Screening 50%
149,10.0,2.1431,Infetti,Screening 50%
150,11.0,2.6006,Infetti,Screening 50%
151,12.0,2.1361,Infetti,Screening 50%
152,13.0,2.6366,Infetti,Screening 50%
153,14.0,2.8018,Infetti,Screening 50%
154,15.0,2.8018,Infetti,Screening 50%
155,16.0,3.014,Infetti,Screening 50%
156,17.0,2.1231,Infetti,Screening 50%
157,18.0,2.4735,Infetti,Screening 50%
158,19.0,2.1552,Infetti,Screening 50%
159,20.0,2.4615,Infetti,Screening 50%
160,21.0,2.6446,Infetti,Screening 50%
161,22.0,2.6336,Infetti,Screening 50%
162,23.0,2.7948,Infetti,Screening 50%
163,24.0,1.956,Infetti,Screening 50%
164,25.0,2.2683,Infetti,Screening 50%
165,26.0,1.9049,Infetti,Screening 50%
166,27.0,2.1742,Infetti,Screening 50%
167,28.0,2.2543,Infetti,Screening 50%
168,29.0,2.1992,Infetti,Screening 50%
169,30.0,2.3383,Infetti,Screening 50%
170,31.0,1.6216,Infetti,Screening 50%
171,32.0,1.8058,Infetti,Screening 50%
172,33.0,1.5175,Infetti,Screening 50%
173,34.0,1.7307,Infetti,Screening 50%
174,35.0,1.8188,Infetti,Screening 50%
175,1.0,0.0,Infetti in quarantena,Screening 50%
176,2.0,0.0,Infetti in quarantena,Screening 50%
177,3.0,0.1772,Infetti in quarantena,Screening 50%
178,4.0,0.1832,Infetti in quarantena,Screening 50%
179,5.0,0.5225,Infetti in quarantena,Screening 50%
180,6.0,0.4995,Infetti in quarantena,Screening 50%
181,7.0,0.4765,Infetti in quarantena,Screening 50%
182,8.0,0.4545,Infetti in quarantena,Screening 50%
183,9.0,0.4224,Infetti in quarantena,Screening 50%
184,10.0,1.4374,Infetti in quarantena,Screening 50%
185,11.0,1.4084,Infetti in quarantena,Screening 50%
186,12.0,2.3143,Infetti in quarantena,Screening 50%
187,13.0,2.2242,Infetti in quarantena,Screening 50%
188,14.0,2.0781,Infetti in quarantena,Screening 50%
189,15.0,1.9129,Infetti in quarantena,Screening 50%
190,16.0,1.7768,Infetti in quarantena,Screening 50%
191,17.0,2.7367,Infetti in quarantena,Screening 50%
192,18.0,2.5435,Infetti in quarantena,Screening 50%
193,19.0,2.98,Infetti in quarantena,Screening 50%
194,20.0,2.7477,Infetti in quarantena,Screening 50%
195,21.0,2.5015,Infetti in quarantena,Screening 50%
196,22.0,2.2653,Infetti in quarantena,Screening 50%
197,23.0,2.028,Infetti in quarantena,Screening 50%
198,24.0,2.6256,Infetti in quarantena,Screening 50%
199,25.0,2.4114,Infetti in quarantena,Screening 50%
200,26.0,2.7167,Infetti in quarantena,Screening 50%
201,27.0,2.5175,Infetti in quarantena,Screening 50%
202,28.0,2.2913,Infetti in quarantena,Screening 50%
203,29.0,2.0771,Infetti in quarantena,Screening 50%
204,30.0,1.8859,Infetti in quarantena,Screening 50%
205,31.0,2.4404,Infetti in quarantena,Screening 50%
206,32.0,2.2362,Infetti in quarantena,Screening 50%
207,33.0,2.3684,Infetti in quarantena,Screening 50%
208,34.0,2.1872,Infetti in quarantena,Screening 50%
209,35.0,2.001,Infetti in quarantena,Screening 50%
210,1.0,1.0,Infetti,Screening 100%
211,2.0,1.1171,Infetti,Screening 100%
212,3.0,0.974,Infetti,Screening 100%
213,4.0,1.2743,Infetti,Screening 100%
214,5.0,1.1902,Infetti,Screening 100%
215,6.0,1.5686,Infetti,Screening 100%
216,7.0,1.7598,Infetti,Screening 100%
217,8.0,1.8058,Infetti,Screening 100%
218,9.0,2.044,Infetti,Screening 100%
219,10.0,0.967,Infetti,Screening 100%
220,11.0,1.2613,Infetti,Screening 100%
221,12.0,0.8338,Infetti,Screening 100%
222,13.0,1.023,Infetti,Screening 100%
223,14.0,1.1021,Infetti,Screening 100%
224,15.0,1.1121,Infetti,Screening 100%
225,16.0,1.2182,Infetti,Screening 100%
226,17.0,0.6937,Infetti,Screening 100%
227,18.0,0.8288,Infetti,Screening 100%
228,19.0,0.5826,Infetti,Screening 100%
229,20.0,0.7187,Infetti,Screening 100%
230,21.0,0.7688,Infetti,Screening 100%
231,22.0,0.7898,Infetti,Screening 100%
232,23.0,0.8689,Infetti,Screening 100%
233,24.0,0.4224,Infetti,Screening 100%
234,25.0,0.5365,Infetti,Screening 100%
235,26.0,0.3333,Infetti,Screening 100%
236,27.0,0.4114,Infetti,Screening 100%
237,28.0,0.4434,Infetti,Screening 100%
238,29.0,0.4444,Infetti,Screening 100%
239,30.0,0.4785,Infetti,Screening 100%
240,31.0,0.2342,Infetti,Screening 100%
241,32.0,0.2903,Infetti,Screening 100%
242,33.0,0.2332,Infetti,Screening 100%
243,34.0,0.2853,Infetti,Screening 100%
244,35.0,0.3033,Infetti,Screening 100%
245,1.0,0.0,Infetti in quarantena,Screening 100%
246,2.0,0.0,Infetti in quarantena,Screening 100%
247,3.0,0.3874,Infetti in quarantena,Screening 100%
248,4.0,0.3884,Infetti in quarantena,Screening 100%
249,5.0,0.8619,Infetti in quarantena,Screening 100%
250,6.0,0.8779,Infetti in quarantena,Screening 100%
251,7.0,0.8308,Infetti in quarantena,Screening 100%
252,8.0,0.7848,Infetti in quarantena,Screening 100%
253,9.0,0.7287,Infetti in quarantena,Screening 100%
254,10.0,2.1121,Infetti in quarantena,Screening 100%
255,11.0,2.0541,Infetti in quarantena,Screening 100%
256,12.0,2.6767,Infetti in quarantena,Screening 100%
257,13.0,2.5506,Infetti in quarantena,Screening 100%
258,14.0,2.4094,Infetti in quarantena,Screening 100%
259,15.0,2.1842,Infetti in quarantena,Screening 100%
260,16.0,1.964,Infetti in quarantena,Screening 100%
261,17.0,2.3694,Infetti in quarantena,Screening 100%
262,18.0,2.2072,Infetti in quarantena,Screening 100%
263,19.0,2.2883,Infetti in quarantena,Screening 100%
264,20.0,2.1411,Infetti in quarantena,Screening 100%
265,21.0,1.97,Infetti in quarantena,Screening 100%
266,22.0,1.7688,Infetti in quarantena,Screening 100%
267,23.0,1.5546,Infetti in quarantena,Screening 100%
268,24.0,1.5245,Infetti in quarantena,Screening 100%
269,25.0,1.4174,Infetti in quarantena,Screening 100%
270,26.0,1.3794,Infetti in quarantena,Screening 100%
271,27.0,1.2783,Infetti in quarantena,Screening 100%
272,28.0,1.1662,Infetti in quarantena,Screening 100%
273,29.0,1.0591,Infetti in quarantena,Screening 100%
274,30.0,0.9449,Infetti in quarantena,Screening 100%
275,31.0,0.989,Infetti in quarantena,Screening 100%
276,32.0,0.9099,Infetti in quarantena,Screening 100%
277,33.0,0.8228,Infetti in quarantena,Screening 100%
278,34.0,0.7618,Infetti in quarantena,Screening 100%
279,35.0,0.6797,Infetti in quarantena,Screening 100%
