,day,cumulative_infected,type,type_pretty
71,12.0,0.5003800925925925,Total infected,10%
72,13.0,0.5869143518518518,Total infected,10%
73,14.0,0.6500870370370371,Total infected,10%
74,15.0,0.6975245370370371,Total infected,10%
75,16.0,0.7510296296296296,Total infected,10%
76,17.0,0.8003787037037037,Total infected,10%
77,18.0,0.8435481481481482,Total infected,10%
78,19.0,0.8804740740740741,Total infected,10%
79,20.0,0.9097546296296296,Total infected,10%
80,21.0,0.9300824074074073,Total infected,10%
81,22.0,0.9452699074074075,Total infected,10%
82,23.0,0.9579157407407407,Total infected,10%
83,24.0,0.9680287037037038,Total infected,10%
84,25.0,0.9759518518518518,Total infected,10%
85,26.0,0.9818712962962963,Total infected,10%
86,27.0,0.9867699074074074,Total infected,10%
87,28.0,0.9901745370370371,Total infected,10%
88,29.0,0.9925592592592593,Total infected,10%
89,30.0,0.9943680555555555,Total infected,10%
90,31.0,0.9957787037037037,Total infected,10%
91,32.0,0.9968731481481482,Total infected,10%
92,33.0,0.9977453703703704,Total infected,10%
93,34.0,0.9983393518518519,Total infected,10%
94,35.0,0.998599074074074,Total infected,10%
95,36.0,0.9988962962962963,Total infected,10%
96,37.0,0.9990722222222223,Total infected,10%
97,38.0,0.9992578703703704,Total infected,10%
98,39.0,0.9993504629629629,Total infected,10%
99,40.0,0.9994527777777777,Total infected,10%
100,41.0,0.9995453703703704,Total infected,10%
101,42.0,0.999600925925926,Total infected,10%
102,43.0,0.999600925925926,Total infected,10%
103,44.0,0.9996569444444445,Total infected,10%
104,45.0,0.9996939814814815,Total infected,10%
105,46.0,0.9997125000000001,Total infected,10%
106,47.0,0.9997310185185185,Total infected,10%
107,48.0,0.9997587962962963,Total infected,10%
108,49.0,0.9997680555555556,Total infected,10%
109,50.0,0.9997773148148148,Total infected,10%
110,51.0,0.9997958333333334,Total infected,10%
111,52.0,0.9998143518518519,Total infected,10%
112,53.0,0.9998143518518519,Total infected,10%
113,54.0,0.9998143518518519,Total infected,10%
114,55.0,0.9998143518518519,Total infected,10%
115,56.0,0.9998236111111112,Total infected,10%
116,57.0,0.9998328703703704,Total infected,10%
117,58.0,0.9998328703703704,Total infected,10%
118,59.0,0.9998421296296297,Total infected,10%
119,60.0,0.9998421296296297,Total infected,10%
120,1.0,0.0,Total infected,40%
121,2.0,0.005817361111111197,Total infected,40%
122,3.0,0.017882638888888833,Total infected,40%
123,4.0,0.03572430555555566,Total infected,40%
124,5.0,0.06158124999999989,Total infected,40%
125,6.0,0.09545486111111107,Total infected,40%
126,7.0,0.12655833333333336,Total infected,40%
127,8.0,0.1528201388888889,Total infected,40%
128,9.0,0.19648958333333333,Total infected,40%
129,10.0,0.2523513888888888,Total infected,40%
130,11.0,0.3148381944444445,Total infected,40%
131,12.0,0.38431041666666665,Total infected,40%
132,13.0,0.4553548611111111,Total infected,40%
133,14.0,0.5080715277777778,Total infected,40%
134,15.0,0.5482215277777778,Total infected,40%
135,16.0,0.5971666666666666,Total infected,40%
136,17.0,0.6503840277777777,Total infected,40%
137,18.0,0.6995381944444444,Total infected,40%
138,19.0,0.7469381944444444,Total infected,40%
139,20.0,0.790038888888889,Total infected,40%
140,21.0,0.82085,Total infected,40%
141,22.0,0.8444944444444444,Total infected,40%
142,23.0,0.8687097222222222,Total infected,40%
143,24.0,0.8891388888888889,Total infected,40%
144,25.0,0.9086229166666667,Total infected,40%
145,26.0,0.9261576388888889,Total infected,40%
146,27.0,0.9404506944444445,Total infected,40%
147,28.0,0.9498854166666667,Total infected,40%
148,29.0,0.95781875,Total infected,40%
149,30.0,0.9654305555555555,Total infected,40%
150,31.0,0.9708444444444445,Total infected,40%
151,32.0,0.9757291666666666,Total infected,40%
152,33.0,0.980001388888889,Total infected,40%
153,34.0,0.9833416666666667,Total infected,40%
154,35.0,0.98556875,Total infected,40%
155,36.0,0.9874888888888889,Total infected,40%
156,37.0,0.9889916666666667,Total infected,40%
157,38.0,0.9903972222222222,Total infected,40%
158,39.0,0.9914694444444445,Total infected,40%
159,40.0,0.9924437500000001,Total infected,40%
160,41.0,0.9933618055555554,Total infected,40%
161,42.0,0.9938208333333333,Total infected,40%
162,43.0,0.9942249999999999,Total infected,40%
163,44.0,0.9945999999999999,Total infected,40%
164,45.0,0.9949340277777777,Total infected,40%
165,46.0,0.9954354166666667,Total infected,40%
166,47.0,0.9957972222222222,Total infected,40%
167,48.0,0.9960194444444446,Total infected,40%
168,49.0,0.9962006944444445,Total infected,40%
169,50.0,0.9963263888888889,Total infected,40%
170,51.0,0.9965069444444445,Total infected,40%
171,52.0,0.9965909722222221,Total infected,40%
172,53.0,0.9966743055555555,Total infected,40%
173,54.0,0.99674375,Total infected,40%
174,55.0,0.9969104166666667,Total infected,40%
175,56.0,0.9970493055555555,Total infected,40%
176,57.0,0.9971472222222223,Total infected,40%
177,58.0,0.9972166666666666,Total infected,40%
178,59.0,0.997286111111111,Total infected,40%
179,60.0,0.9973833333333333,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,0.005537500000000072,Total infected,70%
182,3.0,0.015976388888888908,Total infected,70%
183,4.0,0.030561111111111136,Total infected,70%
184,5.0,0.051408333333333424,Total infected,70%
185,6.0,0.07392499999999992,Total infected,70%
186,7.0,0.09672083333333327,Total infected,70%
187,8.0,0.11645555555555553,Total infected,70%
188,9.0,0.14378750000000007,Total infected,70%
189,10.0,0.17830138888888886,Total infected,70%
190,11.0,0.21593194444444444,Total infected,70%
191,12.0,0.25587361111111107,Total infected,70%
192,13.0,0.29817916666666666,Total infected,70%
193,14.0,0.33024444444444445,Total infected,70%
194,15.0,0.3579097222222222,Total infected,70%
195,16.0,0.39066944444444446,Total infected,70%
196,17.0,0.4283847222222222,Total infected,70%
197,18.0,0.46685,Total infected,70%
198,19.0,0.5032847222222222,Total infected,70%
199,20.0,0.5406652777777778,Total infected,70%
200,21.0,0.5703916666666667,Total infected,70%
201,22.0,0.5934375,Total infected,70%
202,23.0,0.620575,Total infected,70%
203,24.0,0.6465430555555556,Total infected,70%
204,25.0,0.6726500000000001,Total infected,70%
205,26.0,0.6979513888888889,Total infected,70%
206,27.0,0.7206083333333333,Total infected,70%
207,28.0,0.7386166666666667,Total infected,70%
208,29.0,0.7532847222222222,Total infected,70%
209,30.0,0.7688152777777778,Total infected,70%
210,31.0,0.7840680555555556,Total infected,70%
211,32.0,0.7995430555555555,Total infected,70%
212,33.0,0.8142666666666667,Total infected,70%
213,34.0,0.8280722222222222,Total infected,70%
214,35.0,0.8392333333333334,Total infected,70%
215,36.0,0.8471944444444444,Total infected,70%
216,37.0,0.85585,Total infected,70%
217,38.0,0.8643125,Total infected,70%
218,39.0,0.8726333333333334,Total infected,70%
219,40.0,0.8803708333333333,Total infected,70%
220,41.0,0.8886666666666667,Total infected,70%
221,42.0,0.8949291666666667,Total infected,70%
222,43.0,0.8996597222222221,Total infected,70%
223,44.0,0.9047263888888888,Total infected,70%
224,45.0,0.9097083333333332,Total infected,70%
225,46.0,0.9142722222222223,Total infected,70%
226,47.0,0.9184486111111111,Total infected,70%
227,48.0,0.9234305555555555,Total infected,70%
228,49.0,0.9264361111111111,Total infected,70%
229,50.0,0.9294430555555555,Total infected,70%
230,51.0,0.9321972222222222,Total infected,70%
231,52.0,0.9352305555555556,Total infected,70%
232,53.0,0.9380152777777777,Total infected,70%
233,54.0,0.9407986111111111,Total infected,70%
234,55.0,0.9434972222222222,Total infected,70%
235,56.0,0.9456402777777778,Total infected,70%
236,57.0,0.9473111111111111,Total infected,70%
237,58.0,0.9491486111111112,Total infected,70%
238,59.0,0.9513472222222222,Total infected,70%
239,60.0,0.9532680555555556,Total infected,70%
