,day,cumulative_infected,type,type_pretty
77,18.0,0.11285344827586213,Total infected,10%
78,19.0,0.13460758620689658,Total infected,10%
79,20.0,0.15913206896551726,Total infected,10%
80,21.0,0.17701620689655173,Total infected,10%
81,22.0,0.1900486206896551,Total infected,10%
82,23.0,0.2100817241379311,Total infected,10%
83,24.0,0.2340751724137932,Total infected,10%
84,25.0,0.2629124137931034,Total infected,10%
85,26.0,0.293193448275862,Total infected,10%
86,27.0,0.32531965517241374,Total infected,10%
87,28.0,0.3482268965517242,Total infected,10%
88,29.0,0.3651103448275863,Total infected,10%
89,30.0,0.38946172413793106,Total infected,10%
90,31.0,0.4169858620689655,Total infected,10%
91,32.0,0.44578793103448267,Total infected,10%
92,33.0,0.4760210344827587,Total infected,10%
93,34.0,0.5051203448275863,Total infected,10%
94,35.0,0.527371724137931,Total infected,10%
95,36.0,0.5422779310344827,Total infected,10%
96,37.0,0.561668275862069,Total infected,10%
97,38.0,0.5829934482758621,Total infected,10%
98,39.0,0.6038910344827586,Total infected,10%
99,40.0,0.6249534482758621,Total infected,10%
100,41.0,0.6465486206896552,Total infected,10%
101,42.0,0.6611775862068967,Total infected,10%
102,43.0,0.6715568965517241,Total infected,10%
103,44.0,0.683546551724138,Total infected,10%
104,45.0,0.6957086206896553,Total infected,10%
105,46.0,0.7084793103448277,Total infected,10%
106,47.0,0.7207037931034483,Total infected,10%
107,48.0,0.7326237931034484,Total infected,10%
108,49.0,0.7412479310344828,Total infected,10%
109,50.0,0.7478548275862069,Total infected,10%
110,51.0,0.7550758620689655,Total infected,10%
111,52.0,0.7625110344827586,Total infected,10%
112,53.0,0.7697324137931034,Total infected,10%
113,54.0,0.7768775862068964,Total infected,10%
114,55.0,0.7836634482758621,Total infected,10%
115,56.0,0.7886875862068966,Total infected,10%
116,57.0,0.7924396551724138,Total infected,10%
117,58.0,0.796461724137931,Total infected,10%
118,59.0,0.8011055172413794,Total infected,10%
119,60.0,0.8053348275862069,Total infected,10%
120,1.0,0.0,Total infected,40%
121,2.0,0.00021413793103424095,Total infected,40%
122,3.0,0.0005117241379311649,Total infected,40%
123,4.0,0.0010986206896551845,Total infected,40%
124,5.0,0.0019972413793101986,Total infected,40%
125,6.0,0.0033517241379309656,Total infected,40%
126,7.0,0.004588275862068784,Total infected,40%
127,8.0,0.0058251724137929175,Total infected,40%
128,9.0,0.007987931034482825,Total infected,40%
129,10.0,0.010966896551724403,Total infected,40%
130,11.0,0.014933103448275876,Total infected,40%
131,12.0,0.02035827586206904,Total infected,40%
132,13.0,0.026791379310344608,Total infected,40%
133,14.0,0.031525172413793025,Total infected,40%
134,15.0,0.03530448275862082,Total infected,40%
135,16.0,0.04128965517241376,Total infected,40%
136,17.0,0.04963068965517241,Total infected,40%
137,18.0,0.05949068965517219,Total infected,40%
138,19.0,0.07072068965517266,Total infected,40%
139,20.0,0.08323586206896567,Total infected,40%
140,21.0,0.09220482758620686,Total infected,40%
141,22.0,0.09966172413793108,Total infected,40%
142,23.0,0.1103244827586207,Total infected,40%
143,24.0,0.12349517241379324,Total infected,40%
144,25.0,0.13942379310344832,Total infected,40%
145,26.0,0.1561813793103449,Total infected,40%
146,27.0,0.17441068965517234,Total infected,40%
147,28.0,0.18754724137931034,Total infected,40%
148,29.0,0.19744999999999993,Total infected,40%
149,30.0,0.21185137931034495,Total infected,40%
150,31.0,0.22898241379310344,Total infected,40%
151,32.0,0.24772344827586226,Total infected,40%
152,33.0,0.2679779310344828,Total infected,40%
153,34.0,0.2887710344827586,Total infected,40%
154,35.0,0.3038148275862067,Total infected,40%
155,36.0,0.31479482758620675,Total infected,40%
156,37.0,0.3293351724137931,Total infected,40%
157,38.0,0.34565724137931025,Total infected,40%
158,39.0,0.36295379310344833,Total infected,40%
159,40.0,0.3822403448275862,Total infected,40%
160,41.0,0.40112551724137935,Total infected,40%
161,42.0,0.41496068965517247,Total infected,40%
162,43.0,0.4244899999999999,Total infected,40%
163,44.0,0.4374331034482757,Total infected,40%
164,45.0,0.45161999999999997,Total infected,40%
165,46.0,0.4670165517241378,Total infected,40%
166,47.0,0.48284793103448276,Total infected,40%
167,48.0,0.4987979310344827,Total infected,40%
168,49.0,0.51049,Total infected,40%
169,50.0,0.5186651724137931,Total infected,40%
170,51.0,0.5294937931034482,Total infected,40%
171,52.0,0.5408955172413793,Total infected,40%
172,53.0,0.55283,Total infected,40%
173,54.0,0.5646537931034482,Total infected,40%
174,55.0,0.576601724137931,Total infected,40%
175,56.0,0.5850389655172414,Total infected,40%
176,57.0,0.5911889655172414,Total infected,40%
177,58.0,0.5987696551724139,Total infected,40%
178,59.0,0.6073455172413794,Total infected,40%
179,60.0,0.6163220689655173,Total infected,40%
180,1.0,1.9601178917520005e-16,Total infected,70%
181,2.0,0.00014517241379312037,Total infected,70%
182,3.0,0.00041448275862072823,Total infected,70%
183,4.0,0.0008500000000000894,Total infected,70%
184,5.0,0.0014513793103448874,Total infected,70%
185,6.0,0.0022186206896553187,Total infected,70%
186,7.0,0.0028058620689656545,Total infected,70%
187,8.0,0.0035589655172414275,Total infected,70%
188,9.0,0.004574482758620442,Total infected,70%
189,10.0,0.005943103448275867,Total infected,70%
190,11.0,0.007725862068965508,Total infected,70%
191,12.0,0.009985172413793219,Total infected,70%
192,13.0,0.012480689655172557,Total infected,70%
193,14.0,0.01435965517241388,Total infected,70%
194,15.0,0.015893793103448427,Total infected,70%
195,16.0,0.01836068965517233,Total infected,70%
196,17.0,0.02149793103448254,Total infected,70%
197,18.0,0.025077931034482796,Total infected,70%
198,19.0,0.028857931034482833,Total infected,70%
199,20.0,0.033508275862068955,Total infected,70%
200,21.0,0.03701931034482751,Total infected,70%
201,22.0,0.03976862068965531,Total infected,70%
202,23.0,0.043549310344827785,Total infected,70%
203,24.0,0.0480824137931034,Total infected,70%
204,25.0,0.05336896551724149,Total infected,70%
205,26.0,0.05953275862068965,Total infected,70%
206,27.0,0.06607655172413827,Total infected,70%
207,28.0,0.07067275862068959,Total infected,70%
208,29.0,0.07434172413793123,Total infected,70%
209,30.0,0.07933137931034484,Total infected,70%
210,31.0,0.08585448275862075,Total infected,70%
211,32.0,0.09268862068965522,Total infected,70%
212,33.0,0.09973034482758628,Total infected,70%
213,34.0,0.10778827586206897,Total infected,70%
214,35.0,0.11359275862068957,Total infected,70%
215,36.0,0.11803655172413786,Total infected,70%
216,37.0,0.12369586206896564,Total infected,70%
217,38.0,0.13006689655172426,Total infected,70%
218,39.0,0.13744724137931044,Total infected,70%
219,40.0,0.14551172413793112,Total infected,70%
220,41.0,0.15385965517241382,Total infected,70%
221,42.0,0.15998206896551725,Total infected,70%
222,43.0,0.16448793103448278,Total infected,70%
223,44.0,0.17094931034482758,Total infected,70%
224,45.0,0.17837724137931033,Total infected,70%
225,46.0,0.18608241379310353,Total infected,70%
226,47.0,0.19456172413793094,Total infected,70%
227,48.0,0.20326862068965518,Total infected,70%
228,49.0,0.20968172413793118,Total infected,70%
229,50.0,0.21409724137931035,Total infected,70%
230,51.0,0.2202606896551724,Total infected,70%
231,52.0,0.22716482758620712,Total infected,70%
232,53.0,0.2352427586206897,Total infected,70%
233,54.0,0.24359103448275873,Total infected,70%
234,55.0,0.2524220689655173,Total infected,70%
235,56.0,0.2585310344827585,Total infected,70%
236,57.0,0.26308517241379303,Total infected,70%
237,58.0,0.268896551724138,Total infected,70%
238,59.0,0.2757168965517241,Total infected,70%
239,60.0,0.28279310344827585,Total infected,70%
