,day,agents,type,type_of_screening_pretty
188,14.0,1.0951,Infected in quarantine,Screening 50%
189,15.0,0.976,Infected in quarantine,Screening 50%
190,16.0,3.02,Infected in quarantine,Screening 50%
191,17.0,2.7908,Infected in quarantine,Screening 50%
192,18.0,2.5465,Infected in quarantine,Screening 50%
193,19.0,2.2933,Infected in quarantine,Screening 50%
194,20.0,2.0691,Infected in quarantine,Screening 50%
195,21.0,1.8579,Infected in quarantine,Screening 50%
196,22.0,1.5996,Infected in quarantine,Screening 50%
197,23.0,2.8288,Infected in quarantine,Screening 50%
198,24.0,2.6286,Infected in quarantine,Screening 50%
199,25.0,2.4054,Infected in quarantine,Screening 50%
200,26.0,2.1832,Infected in quarantine,Screening 50%
201,27.0,1.9309,Infected in quarantine,Screening 50%
202,28.0,1.7237,Infected in quarantine,Screening 50%
203,29.0,1.5155,Infected in quarantine,Screening 50%
204,30.0,2.3884,Infected in quarantine,Screening 50%
205,31.0,2.1882,Infected in quarantine,Screening 50%
206,32.0,2.0,Infected in quarantine,Screening 50%
207,33.0,1.8168,Infected in quarantine,Screening 50%
208,34.0,1.6266,Infected in quarantine,Screening 50%
209,35.0,1.4454,Infected in quarantine,Screening 50%
210,1.0,1.0,Infected,Screening 100%
211,2.0,0.7427,Infected,Screening 100%
212,3.0,0.9279,Infected,Screening 100%
213,4.0,1.2142,Infected,Screening 100%
214,5.0,1.6136,Infected,Screening 100%
215,6.0,2.0721,Infected,Screening 100%
216,7.0,2.2523,Infected,Screening 100%
217,8.0,2.3203,Infected,Screening 100%
218,9.0,0.8228,Infected,Screening 100%
219,10.0,1.042,Infected,Screening 100%
220,11.0,1.3093,Infected,Screening 100%
221,12.0,1.5956,Infected,Screening 100%
222,13.0,1.8839,Infected,Screening 100%
223,14.0,2.026,Infected,Screening 100%
224,15.0,2.016,Infected,Screening 100%
225,16.0,0.5926,Infected,Screening 100%
226,17.0,0.7167,Infected,Screening 100%
227,18.0,0.8639,Infected,Screening 100%
228,19.0,1.033,Infected,Screening 100%
229,20.0,1.2322,Infected,Screening 100%
230,21.0,1.3163,Infected,Screening 100%
231,22.0,1.3223,Infected,Screening 100%
232,23.0,0.3614,Infected,Screening 100%
233,24.0,0.4635,Infected,Screening 100%
234,25.0,0.5536,Infected,Screening 100%
235,26.0,0.6587,Infected,Screening 100%
236,27.0,0.7778,Infected,Screening 100%
237,28.0,0.8368,Infected,Screening 100%
238,29.0,0.8629,Infected,Screening 100%
239,30.0,0.2212,Infected,Screening 100%
240,31.0,0.2633,Infected,Screening 100%
241,32.0,0.3083,Infected,Screening 100%
242,33.0,0.3944,Infected,Screening 100%
243,34.0,0.4605,Infected,Screening 100%
244,35.0,0.4905,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,0.3504,Infected in quarantine,Screening 100%
247,3.0,0.3423,Infected in quarantine,Screening 100%
248,4.0,0.3183,Infected in quarantine,Screening 100%
249,5.0,0.2943,Infected in quarantine,Screening 100%
250,6.0,0.2703,Infected in quarantine,Screening 100%
251,7.0,0.2372,Infected in quarantine,Screening 100%
252,8.0,0.2182,Infected in quarantine,Screening 100%
253,9.0,2.009,Infected in quarantine,Screening 100%
254,10.0,1.985,Infected in quarantine,Screening 100%
255,11.0,1.9169,Infected in quarantine,Screening 100%
256,12.0,1.7858,Infected in quarantine,Screening 100%
257,13.0,1.6527,Infected in quarantine,Screening 100%
258,14.0,1.4995,Infected in quarantine,Screening 100%
259,15.0,1.3383,Infected in quarantine,Screening 100%
260,16.0,2.7548,Infected in quarantine,Screening 100%
261,17.0,2.5986,Infected in quarantine,Screening 100%
262,18.0,2.3974,Infected in quarantine,Screening 100%
263,19.0,2.1682,Infected in quarantine,Screening 100%
264,20.0,1.9319,Infected in quarantine,Screening 100%
265,21.0,1.7347,Infected in quarantine,Screening 100%
266,22.0,1.5445,Infected in quarantine,Screening 100%
267,23.0,1.982,Infected in quarantine,Screening 100%
268,24.0,1.8659,Infected in quarantine,Screening 100%
269,25.0,1.7237,Infected in quarantine,Screening 100%
270,26.0,1.5295,Infected in quarantine,Screening 100%
271,27.0,1.3714,Infected in quarantine,Screening 100%
272,28.0,1.2232,Infected in quarantine,Screening 100%
273,29.0,1.1101,Infected in quarantine,Screening 100%
274,30.0,1.2823,Infected in quarantine,Screening 100%
275,31.0,1.2242,Infected in quarantine,Screening 100%
276,32.0,1.1231,Infected in quarantine,Screening 100%
277,33.0,1.021,Infected in quarantine,Screening 100%
278,34.0,0.9239,Infected in quarantine,Screening 100%
279,35.0,0.8308,Infected in quarantine,Screening 100%
