,day,agents,type,type_of_screening_pretty
110,6.0,0.031,Infected in quarantine,Screening 25%
111,7.0,0.027,Infected in quarantine,Screening 25%
112,8.0,0.7237,Infected in quarantine,Screening 25%
113,9.0,0.7127,Infected in quarantine,Screening 25%
114,10.0,0.6537,Infected in quarantine,Screening 25%
115,11.0,0.5946,Infected in quarantine,Screening 25%
116,12.0,0.5305,Infected in quarantine,Screening 25%
117,13.0,0.4725,Infected in quarantine,Screening 25%
118,14.0,0.4054,Infected in quarantine,Screening 25%
119,15.0,2.1532,Infected in quarantine,Screening 25%
120,16.0,2.013,Infected in quarantine,Screening 25%
121,17.0,1.8659,Infected in quarantine,Screening 25%
122,18.0,1.6657,Infected in quarantine,Screening 25%
123,19.0,1.4685,Infected in quarantine,Screening 25%
124,20.0,1.2883,Infected in quarantine,Screening 25%
125,21.0,1.1301,Infected in quarantine,Screening 25%
126,22.0,2.7728,Infected in quarantine,Screening 25%
127,23.0,2.5345,Infected in quarantine,Screening 25%
128,24.0,2.2843,Infected in quarantine,Screening 25%
129,25.0,2.025,Infected in quarantine,Screening 25%
130,26.0,1.7828,Infected in quarantine,Screening 25%
131,27.0,1.6176,Infected in quarantine,Screening 25%
132,28.0,1.4344,Infected in quarantine,Screening 25%
133,29.0,2.9139,Infected in quarantine,Screening 25%
134,30.0,2.6727,Infected in quarantine,Screening 25%
135,31.0,2.3914,Infected in quarantine,Screening 25%
136,32.0,2.1351,Infected in quarantine,Screening 25%
137,33.0,1.8909,Infected in quarantine,Screening 25%
138,34.0,1.6837,Infected in quarantine,Screening 25%
139,35.0,1.4985,Infected in quarantine,Screening 25%
140,1.0,0.8799,Infected,Screening 50%
141,2.0,0.9339,Infected,Screening 50%
142,3.0,1.1802,Infected,Screening 50%
143,4.0,1.5465,Infected,Screening 50%
144,5.0,1.991,Infected,Screening 50%
145,6.0,2.4965,Infected,Screening 50%
146,7.0,2.7778,Infected,Screening 50%
147,8.0,1.6076,Infected,Screening 50%
148,9.0,1.8899,Infected,Screening 50%
149,10.0,2.3063,Infected,Screening 50%
150,11.0,2.7848,Infected,Screening 50%
151,12.0,3.2152,Infected,Screening 50%
152,13.0,3.6827,Infected,Screening 50%
153,14.0,3.8058,Infected,Screening 50%
154,15.0,1.7768,Infected,Screening 50%
155,16.0,2.024,Infected,Screening 50%
156,17.0,2.3133,Infected,Screening 50%
157,18.0,2.6527,Infected,Screening 50%
158,19.0,3.0651,Infected,Screening 50%
159,20.0,3.5115,Infected,Screening 50%
160,21.0,3.6567,Infected,Screening 50%
161,22.0,1.7908,Infected,Screening 50%
162,23.0,1.967,Infected,Screening 50%
163,24.0,2.2603,Infected,Screening 50%
164,25.0,2.5946,Infected,Screening 50%
165,26.0,2.987,Infected,Screening 50%
166,27.0,3.4124,Infected,Screening 50%
167,28.0,3.5125,Infected,Screening 50%
168,29.0,1.7147,Infected,Screening 50%
169,30.0,1.8679,Infected,Screening 50%
170,31.0,2.0791,Infected,Screening 50%
171,32.0,2.3884,Infected,Screening 50%
172,33.0,2.7307,Infected,Screening 50%
173,34.0,3.0551,Infected,Screening 50%
174,35.0,3.1251,Infected,Screening 50%
175,1.0,0.1201,Infected in quarantine,Screening 50%
176,2.0,0.1061,Infected in quarantine,Screening 50%
177,3.0,0.0961,Infected in quarantine,Screening 50%
178,4.0,0.0801,Infected in quarantine,Screening 50%
179,5.0,0.0691,Infected in quarantine,Screening 50%
180,6.0,0.0551,Infected in quarantine,Screening 50%
181,7.0,0.042,Infected in quarantine,Screening 50%
182,8.0,1.2583,Infected in quarantine,Screening 50%
183,9.0,1.2002,Infected in quarantine,Screening 50%
184,10.0,1.1351,Infected in quarantine,Screening 50%
185,11.0,1.045,Infected in quarantine,Screening 50%
186,12.0,0.9299,Infected in quarantine,Screening 50%
187,13.0,0.8208,Infected in quarantine,Screening 50%
188,14.0,0.7417,Infected in quarantine,Screening 50%
189,15.0,2.6547,Infected in quarantine,Screening 50%
190,16.0,2.4374,Infected in quarantine,Screening 50%
191,17.0,2.2352,Infected in quarantine,Screening 50%
192,18.0,2.002,Infected in quarantine,Screening 50%
193,19.0,1.7878,Infected in quarantine,Screening 50%
194,20.0,1.5986,Infected in quarantine,Screening 50%
195,21.0,1.4274,Infected in quarantine,Screening 50%
196,22.0,2.7608,Infected in quarantine,Screening 50%
197,23.0,2.4955,Infected in quarantine,Screening 50%
198,24.0,2.2663,Infected in quarantine,Screening 50%
199,25.0,2.038,Infected in quarantine,Screening 50%
200,26.0,1.8108,Infected in quarantine,Screening 50%
201,27.0,1.6036,Infected in quarantine,Screening 50%
202,28.0,1.4414,Infected in quarantine,Screening 50%
203,29.0,2.6016,Infected in quarantine,Screening 50%
204,30.0,2.3954,Infected in quarantine,Screening 50%
205,31.0,2.2092,Infected in quarantine,Screening 50%
206,32.0,1.993,Infected in quarantine,Screening 50%
207,33.0,1.7728,Infected in quarantine,Screening 50%
208,34.0,1.5556,Infected in quarantine,Screening 50%
209,35.0,1.3714,Infected in quarantine,Screening 50%
210,1.0,0.7467,Infected,Screening 100%
211,2.0,0.8018,Infected,Screening 100%
212,3.0,1.029,Infected,Screening 100%
213,4.0,1.3133,Infected,Screening 100%
214,5.0,1.6847,Infected,Screening 100%
215,6.0,2.1522,Infected,Screening 100%
216,7.0,2.3894,Infected,Screening 100%
217,8.0,0.7768,Infected,Screening 100%
218,9.0,0.9309,Infected,Screening 100%
219,10.0,1.0971,Infected,Screening 100%
220,11.0,1.3714,Infected,Screening 100%
221,12.0,1.6597,Infected,Screening 100%
222,13.0,1.9269,Infected,Screening 100%
223,14.0,2.0631,Infected,Screening 100%
224,15.0,0.5025,Infected,Screening 100%
225,16.0,0.6026,Infected,Screening 100%
226,17.0,0.7357,Infected,Screening 100%
227,18.0,0.9109,Infected,Screening 100%
228,19.0,1.0841,Infected,Screening 100%
229,20.0,1.2943,Infected,Screening 100%
230,21.0,1.3554,Infected,Screening 100%
231,22.0,0.3604,Infected,Screening 100%
232,23.0,0.4274,Infected,Screening 100%
233,24.0,0.5005,Infected,Screening 100%
234,25.0,0.6126,Infected,Screening 100%
235,26.0,0.7407,Infected,Screening 100%
236,27.0,0.8448,Infected,Screening 100%
237,28.0,0.8789,Infected,Screening 100%
238,29.0,0.2182,Infected,Screening 100%
239,30.0,0.2603,Infected,Screening 100%
240,31.0,0.3273,Infected,Screening 100%
241,32.0,0.4224,Infected,Screening 100%
242,33.0,0.5005,Infected,Screening 100%
243,34.0,0.5586,Infected,Screening 100%
244,35.0,0.5956,Infected,Screening 100%
245,1.0,0.2533,Infected in quarantine,Screening 100%
246,2.0,0.2162,Infected in quarantine,Screening 100%
247,3.0,0.1822,Infected in quarantine,Screening 100%
248,4.0,0.1522,Infected in quarantine,Screening 100%
249,5.0,0.1261,Infected in quarantine,Screening 100%
250,6.0,0.1111,Infected in quarantine,Screening 100%
251,7.0,0.0981,Infected in quarantine,Screening 100%
252,8.0,1.7698,Infected in quarantine,Screening 100%
253,9.0,1.6807,Infected in quarantine,Screening 100%
254,10.0,1.5516,Infected in quarantine,Screening 100%
255,11.0,1.4294,Infected in quarantine,Screening 100%
256,12.0,1.3003,Infected in quarantine,Screening 100%
257,13.0,1.1391,Infected in quarantine,Screening 100%
258,14.0,1.009,Infected in quarantine,Screening 100%
259,15.0,2.4434,Infected in quarantine,Screening 100%
260,16.0,2.2683,Infected in quarantine,Screening 100%
261,17.0,2.0761,Infected in quarantine,Screening 100%
262,18.0,1.8498,Infected in quarantine,Screening 100%
263,19.0,1.6436,Infected in quarantine,Screening 100%
264,20.0,1.4555,Infected in quarantine,Screening 100%
265,21.0,1.2733,Infected in quarantine,Screening 100%
266,22.0,1.8028,Infected in quarantine,Screening 100%
267,23.0,1.6316,Infected in quarantine,Screening 100%
268,24.0,1.4725,Infected in quarantine,Screening 100%
269,25.0,1.3163,Infected in quarantine,Screening 100%
270,26.0,1.1652,Infected in quarantine,Screening 100%
271,27.0,1.049,Infected in quarantine,Screening 100%
272,28.0,0.9209,Infected in quarantine,Screening 100%
273,29.0,1.2022,Infected in quarantine,Screening 100%
274,30.0,1.1031,Infected in quarantine,Screening 100%
275,31.0,1.001,Infected in quarantine,Screening 100%
276,32.0,0.8869,Infected in quarantine,Screening 100%
277,33.0,0.8048,Infected in quarantine,Screening 100%
278,34.0,0.7137,Infected in quarantine,Screening 100%
279,35.0,0.6326,Infected in quarantine,Screening 100%
